datetime,hour,month,weekday,latitude,longitude,crime_category,raw_offense,city
2008-03-30 12:38:00,12,3,6,47.69347637,-122.305476974567,other,ALL OTHER,Seattle
2008-03-30 12:42:00,12,3,6,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-03-30 12:46:00,12,3,6,47.66566825,-122.313062374785,other,ALL OTHER,Seattle
2008-03-30 12:59:00,12,3,6,47.71717447,-122.344896093311,other,ALL OTHER,Seattle
2008-03-30 13:01:00,13,3,6,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-03-30 13:07:00,13,3,6,47.68966673,-122.376802782132,property,PROPERTY CRIME,Seattle
2008-03-30 13:19:00,13,3,6,47.6283907,-122.356680683448,property,PROPERTY CRIME,Seattle
2008-03-30 13:32:00,13,3,6,47.61018167,-122.3351198,other,ALL OTHER,Seattle
2008-03-30 13:32:00,13,3,6,47.61018167,-122.3351198,property,PROPERTY CRIME,Seattle
2008-03-30 13:38:00,13,3,6,-1.0,-1.0,other,ALL OTHER,Seattle
2008-03-30 13:45:00,13,3,6,47.53307996,-122.35168505133,property,PROPERTY CRIME,Seattle
2008-03-30 13:47:00,13,3,6,47.60171871,-122.331983501908,other,ALL OTHER,Seattle
2008-03-30 13:47:00,13,3,6,47.60171871,-122.331983501908,other,ALL OTHER,Seattle
2008-03-30 13:47:00,13,3,6,47.60171871,-122.331983501908,other,ALL OTHER,Seattle
2008-03-30 13:47:00,13,3,6,47.60171871,-122.331983501908,other,ALL OTHER,Seattle
2008-03-30 14:00:00,14,3,6,47.60171821,-122.329646846936,other,ALL OTHER,Seattle
2008-03-30 14:11:00,14,3,6,47.62672505,-122.348859645345,property,PROPERTY CRIME,Seattle
2008-03-30 14:13:00,14,3,6,47.594589,-122.30276,other,ALL OTHER,Seattle
2008-03-30 14:16:00,14,3,6,47.60957018,-122.32458389147,property,PROPERTY CRIME,Seattle
2008-03-30 14:19:00,14,3,6,47.61564896,-122.342424914638,other,ALL OTHER,Seattle
2008-03-30 14:20:00,14,3,6,47.53369478,-122.361805,property,PROPERTY CRIME,Seattle
2008-03-30 14:28:00,14,3,6,47.55865066,-122.28346692604,other,ALL OTHER,Seattle
2008-03-30 14:30:00,14,3,6,-1.0,-1.0,other,ALL OTHER,Seattle
2008-03-30 14:34:00,14,3,6,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-03-30 14:48:00,14,3,6,47.56888116,-122.289921963967,other,ALL OTHER,Seattle
2008-03-30 14:54:00,14,3,6,47.62008407,-122.310067817144,property,PROPERTY CRIME,Seattle
2008-03-30 15:06:00,15,3,6,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-03-30 15:09:00,15,3,6,47.626741,-122.361929,property,PROPERTY CRIME,Seattle
2008-03-30 15:16:00,15,3,6,47.65848896,-122.319786350433,property,PROPERTY CRIME,Seattle
2008-03-30 15:23:00,15,3,6,47.70657854,-122.290818521486,property,PROPERTY CRIME,Seattle
2008-03-30 15:32:00,15,3,6,47.67956937,-122.355861845787,property,PROPERTY CRIME,Seattle
2008-03-30 15:33:00,15,3,6,47.60130117,-122.332875211106,property,PROPERTY CRIME,Seattle
2008-03-30 15:33:00,15,3,6,47.71922943,-122.28793143822107,property,PROPERTY CRIME,Seattle
2008-03-30 15:40:00,15,3,6,47.66053224,-122.313148999916,property,PROPERTY CRIME,Seattle
2008-03-30 15:45:00,15,3,6,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-03-30 15:50:00,15,3,6,47.61522188,-122.325000738456,property,PROPERTY CRIME,Seattle
2008-03-30 15:51:00,15,3,6,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-03-30 15:56:00,15,3,6,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-03-30 15:57:00,15,3,6,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-03-30 16:09:00,16,3,6,47.71930834,-122.300393475188,other,ALL OTHER,Seattle
2008-03-30 16:14:00,16,3,6,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-03-30 16:15:00,16,3,6,47.60919322,-122.330203553215,other,ALL OTHER,Seattle
2008-03-30 16:15:00,16,3,6,47.60919322,-122.330203553215,other,ALL OTHER,Seattle
2008-03-30 16:24:00,16,3,6,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-03-30 16:30:00,16,3,6,47.716882,-122.354228,other,ALL OTHER,Seattle
2008-03-30 16:42:00,16,3,6,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-03-30 16:46:00,16,3,6,47.6100189,-122.342821729792,property,PROPERTY CRIME,Seattle
2008-03-30 16:48:00,16,3,6,-1.0,-1.0,other,ALL OTHER,Seattle
2008-03-30 16:51:00,16,3,6,47.60056733,-122.294994821308,property,PROPERTY CRIME,Seattle
2008-03-30 16:53:00,16,3,6,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-03-30 17:05:00,17,3,6,47.61369803,-122.328358836396,property,PROPERTY CRIME,Seattle
2008-03-30 17:14:00,17,3,6,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-03-30 17:28:00,17,3,6,47.621102,-122.31806,property,PROPERTY CRIME,Seattle
2008-03-30 17:29:00,17,3,6,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-03-30 17:29:00,17,3,6,47.60919469,-122.308922206762,property,PROPERTY CRIME,Seattle
2008-03-30 17:29:00,17,3,6,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-03-30 17:30:00,17,3,6,47.60978173,-122.339358099999,other,ALL OTHER,Seattle
2008-03-30 17:31:00,17,3,6,47.66218058,-122.313115709298,other,ALL OTHER,Seattle
2008-03-30 17:31:00,17,3,6,47.66218058,-122.313115709298,other,ALL OTHER,Seattle
2008-03-30 17:33:00,17,3,6,47.56380429,-122.329368514925,property,PROPERTY CRIME,Seattle
2008-03-30 17:40:00,17,3,6,47.566432,-122.30647,other,ALL OTHER,Seattle
2008-03-30 17:44:00,17,3,6,47.627925,-122.340165,property,PROPERTY CRIME,Seattle
2008-03-30 17:49:00,17,3,6,47.669053,-122.303946,violent,VIOLENT CRIME,Seattle
2008-03-30 18:04:00,18,3,6,47.7086028,-122.324615154453,property,PROPERTY CRIME,Seattle
2008-03-30 18:05:00,18,3,6,47.66053224,-122.313148999916,property,PROPERTY CRIME,Seattle
2008-03-30 18:22:00,18,3,6,-1.0,-1.0,other,ALL OTHER,Seattle
2008-03-30 18:27:00,18,3,6,47.61239802,-122.340892454099,property,PROPERTY CRIME,Seattle
2008-03-30 18:28:00,18,3,6,47.66630973,-122.320693645207,property,PROPERTY CRIME,Seattle
2008-03-30 18:29:00,18,3,6,47.60766105,-122.322072599999,other,ALL OTHER,Seattle
2008-03-30 18:49:00,18,3,6,47.7086028,-122.324615158449,violent,VIOLENT CRIME,Seattle
2008-03-30 18:56:00,18,3,6,47.60773005,-122.331342543561,property,PROPERTY CRIME,Seattle
2008-03-30 18:58:00,18,3,6,-1.0,-1.0,other,ALL OTHER,Seattle
2008-03-30 19:05:00,19,3,6,47.52281564,-122.269987874277,property,PROPERTY CRIME,Seattle
2008-03-30 19:14:00,19,3,6,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-03-30 19:31:00,19,3,6,47.71927875,-122.295233055645,other,ALL OTHER,Seattle
2008-03-30 19:48:00,19,3,6,47.59678343,-122.333268208995,property,PROPERTY CRIME,Seattle
2008-03-30 19:59:00,19,3,6,47.59665538,-122.327680645916,property,PROPERTY CRIME,Seattle
2008-03-30 20:20:00,20,3,6,-1.0,-1.0,other,ALL OTHER,Seattle
2008-03-30 20:22:00,20,3,6,47.64078322,-122.34910072968,property,PROPERTY CRIME,Seattle
2008-03-30 20:26:00,20,3,6,47.62457552,-122.354098478261,property,PROPERTY CRIME,Seattle
2008-03-30 20:29:00,20,3,6,-1.0,-1.0,other,ALL OTHER,Seattle
2008-03-30 20:30:00,20,3,6,47.70052858,-122.345987138176,property,PROPERTY CRIME,Seattle
2008-03-30 20:30:00,20,3,6,47.61725906,-122.339195299216,property,PROPERTY CRIME,Seattle
2008-03-30 20:55:00,20,3,6,47.64217289,-122.398309456792,property,PROPERTY CRIME,Seattle
2008-03-30 20:59:00,20,3,6,47.61096395,-122.340452135747,property,PROPERTY CRIME,Seattle
2008-03-30 21:11:00,21,3,6,-1.0,-1.0,other,ALL OTHER,Seattle
2008-03-30 21:16:00,21,3,6,47.61992316,-122.352828949965,property,PROPERTY CRIME,Seattle
2008-03-30 21:18:00,21,3,6,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-03-30 21:18:00,21,3,6,47.52102254,-122.365221006153,property,PROPERTY CRIME,Seattle
2008-03-30 21:21:00,21,3,6,47.600879,-122.331393,other,ALL OTHER,Seattle
2008-03-30 21:23:00,21,3,6,47.69754906,-122.3028639,other,ALL OTHER,Seattle
2008-03-30 21:28:00,21,3,6,47.5938359,-122.333268687608,property,PROPERTY CRIME,Seattle
2008-03-30 21:35:00,21,3,6,47.55529368,-122.389729796791,property,PROPERTY CRIME,Seattle
2008-03-30 21:42:00,21,3,6,47.63741511,-122.354989852182,other,ALL OTHER,Seattle
2008-03-30 21:46:00,21,3,6,47.59919276,-122.326360518481,property,PROPERTY CRIME,Seattle
2008-03-30 21:48:00,21,3,6,47.69060653,-122.357311946713,property,PROPERTY CRIME,Seattle
2008-03-30 22:01:00,22,3,6,47.62457552,-122.354098478261,property,PROPERTY CRIME,Seattle
2008-03-30 22:03:00,22,3,6,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-03-30 22:26:00,22,3,6,-1.0,-1.0,other,ALL OTHER,Seattle
2008-03-30 22:35:00,22,3,6,47.62458759,-122.358015707598,other,ALL OTHER,Seattle
2008-03-30 22:35:00,22,3,6,47.62458759,-122.358015707598,other,ALL OTHER,Seattle
2008-03-30 22:35:00,22,3,6,47.62458759,-122.358015707598,other,ALL OTHER,Seattle
2008-03-30 22:35:00,22,3,6,47.62458759,-122.358015707598,other,ALL OTHER,Seattle
2008-03-30 22:42:00,22,3,6,47.50820461,-122.256517816065,other,ALL OTHER,Seattle
2008-03-30 22:44:00,22,3,6,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-03-30 22:46:00,22,3,6,47.52281565,-122.2699879,other,ALL OTHER,Seattle
2008-03-30 22:46:00,22,3,6,47.52281565,-122.2699879,other,ALL OTHER,Seattle
2008-03-30 22:59:00,22,3,6,-1.0,-1.0,other,ALL OTHER,Seattle
2008-03-30 23:13:00,23,3,6,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-03-30 23:26:00,23,3,6,47.65719937,-122.347329475259,other,ALL OTHER,Seattle
2008-03-30 23:26:00,23,3,6,47.65719937,-122.347329475259,other,ALL OTHER,Seattle
2008-03-30 23:45:00,23,3,6,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-03-31 00:02:00,0,3,0,47.54894543,-122.277009226546,other,ALL OTHER,Seattle
2008-03-31 00:02:00,0,3,0,47.54894543,-122.277009226546,other,ALL OTHER,Seattle
2008-03-31 00:02:00,0,3,0,47.54894543,-122.277009226546,other,ALL OTHER,Seattle
2008-03-31 00:36:00,0,3,0,47.70139123,-122.362729799999,violent,VIOLENT CRIME,Seattle
2008-03-31 00:46:00,0,3,0,47.52196556,-122.376730708335,property,PROPERTY CRIME,Seattle
2008-03-31 00:53:00,0,3,0,47.5333787,-122.278852196686,other,ALL OTHER,Seattle
2008-03-31 02:56:00,2,3,0,47.54758718,-122.387169562841,other,ALL OTHER,Seattle
2008-03-31 03:13:00,3,3,0,47.61694494,-122.332718161125,violent,VIOLENT CRIME,Seattle
2008-03-31 03:33:00,3,3,0,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-03-31 03:48:00,3,3,0,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-03-31 06:37:00,6,3,0,-1.0,-1.0,other,ALL OTHER,Seattle
2008-03-31 06:37:00,6,3,0,-1.0,-1.0,other,ALL OTHER,Seattle
2008-03-31 07:11:00,7,3,0,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-03-31 07:25:00,7,3,0,47.71046919,-122.33268771652,property,PROPERTY CRIME,Seattle
2008-03-31 07:29:00,7,3,0,-1.0,-1.0,other,ALL OTHER,Seattle
2008-03-31 07:33:00,7,3,0,-1.0,-1.0,other,ALL OTHER,Seattle
2008-03-31 07:33:00,7,3,0,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-03-31 07:45:00,7,3,0,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-03-31 07:46:00,7,3,0,47.66865339,-122.366177950663,property,PROPERTY CRIME,Seattle
2008-03-31 08:00:00,8,3,0,47.65414026,-122.349905349824,property,PROPERTY CRIME,Seattle
2008-03-31 08:00:00,8,3,0,47.68304864,-122.291558099037,other,ALL OTHER,Seattle
2008-03-31 08:01:00,8,3,0,47.59962693,-122.33590981294,property,PROPERTY CRIME,Seattle
2008-03-31 08:02:00,8,3,0,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-03-31 08:05:00,8,3,0,47.60634078,-122.320749983404,property,PROPERTY CRIME,Seattle
2008-03-31 08:06:00,8,3,0,47.52473905,-122.269982033932,property,PROPERTY CRIME,Seattle
2008-03-31 08:20:00,8,3,0,47.70596341,-122.343344666793,property,PROPERTY CRIME,Seattle
2008-03-31 08:21:00,8,3,0,47.57929089,-122.31221115614,other,ALL OTHER,Seattle
2008-03-31 08:38:00,8,3,0,47.66053224,-122.313148999916,other,ALL OTHER,Seattle
2008-03-31 08:40:00,8,3,0,47.60478099,-122.319411925657,other,ALL OTHER,Seattle
2008-03-31 08:56:00,8,3,0,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-03-31 09:00:00,9,3,0,47.61289773,-122.336837714013,property,PROPERTY CRIME,Seattle
2008-03-31 09:00:00,9,3,0,-1.0,-1.0,other,ALL OTHER,Seattle
2008-03-31 09:00:00,9,3,0,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-03-31 09:08:00,9,3,0,47.581536,-122.325975,property,PROPERTY CRIME,Seattle
2008-03-31 09:17:00,9,3,0,47.59834757,-122.322448340415,other,ALL OTHER,Seattle
2008-03-31 09:20:00,9,3,0,47.664937,-122.317404,other,ALL OTHER,Seattle
2008-03-31 09:20:00,9,3,0,47.72321498,-122.346586081436,property,PROPERTY CRIME,Seattle
2008-03-31 09:22:00,9,3,0,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-03-31 09:28:00,9,3,0,47.694244,-122.360691,other,ALL OTHER,Seattle
2008-03-31 09:38:00,9,3,0,47.53278289,-122.360433439484,other,ALL OTHER,Seattle
2008-03-31 09:45:00,9,3,0,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-03-31 09:50:00,9,3,0,47.599192,-122.318445,other,ALL OTHER,Seattle
2008-03-31 09:58:00,9,3,0,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-03-31 09:58:00,9,3,0,47.54488143,-122.331306042856,other,ALL OTHER,Seattle
2008-03-31 10:08:00,10,3,0,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-03-31 10:13:00,10,3,0,47.61465973,-122.32446531713,property,PROPERTY CRIME,Seattle
2008-03-31 10:18:00,10,3,0,47.52468197,-122.36520089656,property,PROPERTY CRIME,Seattle
2008-03-31 10:28:00,10,3,0,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-03-31 10:30:00,10,3,0,-1.0,-1.0,other,ALL OTHER,Seattle
2008-03-31 10:35:00,10,3,0,47.65105323,-122.3528977,property,PROPERTY CRIME,Seattle
2008-03-31 10:42:00,10,3,0,47.67582213,-122.316510635965,property,PROPERTY CRIME,Seattle
2008-03-31 10:42:00,10,3,0,47.65415267,-122.354976433936,property,PROPERTY CRIME,Seattle
2008-03-31 10:43:00,10,3,0,47.62207249,-122.34693929703,violent,VIOLENT CRIME,Seattle
2008-03-31 10:43:00,10,3,0,47.62207249,-122.34693929703,other,ALL OTHER,Seattle
2008-03-31 10:45:00,10,3,0,47.60644458,-122.333235568992,property,PROPERTY CRIME,Seattle
2008-03-31 10:47:00,10,3,0,-1.0,-1.0,violent,VIOLENT CRIME,Seattle
2008-03-31 10:50:00,10,3,0,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-03-31 10:50:00,10,3,0,-1.0,-1.0,other,ALL OTHER,Seattle
2008-03-31 10:51:00,10,3,0,-1.0,-1.0,other,ALL OTHER,Seattle
2008-03-31 10:51:00,10,3,0,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-03-31 10:51:00,10,3,0,47.65203917,-122.349927252362,property,PROPERTY CRIME,Seattle
2008-03-31 10:54:00,10,3,0,-1.0,-1.0,other,ALL OTHER,Seattle
2008-03-31 11:00:00,11,3,0,47.59665466,-122.31343650376,property,PROPERTY CRIME,Seattle
2008-03-31 11:04:00,11,3,0,-1.0,-1.0,other,ALL OTHER,Seattle
2008-03-31 11:16:00,11,3,0,47.61251558,-122.323439221402,property,PROPERTY CRIME,Seattle
2008-03-31 11:27:00,11,3,0,47.65900378,-122.347333790231,other,ALL OTHER,Seattle
2008-03-31 11:56:00,11,3,0,47.62255837,-122.326588632674,property,PROPERTY CRIME,Seattle
2008-03-31 12:00:00,12,3,0,47.60241242,-122.33108219875,other,ALL OTHER,Seattle
2008-03-31 12:00:00,12,3,0,47.61021404,-122.336683422559,other,ALL OTHER,Seattle
2008-03-31 12:00:00,12,3,0,47.61021404,-122.336683422559,other,ALL OTHER,Seattle
2008-03-31 12:05:00,12,3,0,-1.0,-1.0,other,ALL OTHER,Seattle
2008-03-31 12:14:00,12,3,0,-1.0,-1.0,other,ALL OTHER,Seattle
2008-03-31 12:25:00,12,3,0,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-03-31 12:28:00,12,3,0,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-03-31 12:30:00,12,3,0,47.70721264,-122.320532541159,property,PROPERTY CRIME,Seattle
2008-03-31 12:45:00,12,3,0,47.610382,-122.333001385952,property,PROPERTY CRIME,Seattle
2008-03-31 12:52:00,12,3,0,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-03-31 12:58:00,12,3,0,47.59665538,-122.327680645916,property,PROPERTY CRIME,Seattle
2008-03-31 13:00:00,13,3,0,47.653437,-122.348599,other,ALL OTHER,Seattle
2008-03-31 13:00:00,13,3,0,47.653437,-122.348599,other,ALL OTHER,Seattle
2008-03-31 13:00:00,13,3,0,47.653437,-122.348599,other,ALL OTHER,Seattle
2008-03-31 13:17:00,13,3,0,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-03-31 13:26:00,13,3,0,47.61597109,-122.352887499998,property,PROPERTY CRIME,Seattle
2008-03-31 13:27:00,13,3,0,47.55368022,-122.3004265,violent,VIOLENT CRIME,Seattle
2008-03-31 13:28:00,13,3,0,47.70502269,-122.33258742091,property,PROPERTY CRIME,Seattle
2008-03-31 13:32:00,13,3,0,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-03-31 13:34:00,13,3,0,47.54810052,-122.296615417446,other,ALL OTHER,Seattle
2008-03-31 13:37:00,13,3,0,47.521951,-122.360515,property,PROPERTY CRIME,Seattle
2008-03-31 13:53:00,13,3,0,47.53706312,-122.275339587914,other,ALL OTHER,Seattle
2008-03-31 13:53:00,13,3,0,47.53706312,-122.275339587914,other,ALL OTHER,Seattle
2008-03-31 13:56:00,13,3,0,-1.0,-1.0,violent,VIOLENT CRIME,Seattle
2008-03-31 13:57:00,13,3,0,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-03-31 13:57:00,13,3,0,47.52644472,-122.316246139735,property,PROPERTY CRIME,Seattle
2008-03-31 13:59:00,13,3,0,47.617053,-122.32451,other,ALL OTHER,Seattle
2008-03-31 13:59:00,13,3,0,47.617053,-122.32451,other,ALL OTHER,Seattle
2008-03-31 14:00:00,14,3,0,47.53888305,-122.283461580342,violent,VIOLENT CRIME,Seattle
2008-03-31 14:08:00,14,3,0,47.51590243,-122.368594924811,other,ALL OTHER,Seattle
2008-03-31 14:20:00,14,3,0,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-03-31 14:20:00,14,3,0,-1.0,-1.0,other,ALL OTHER,Seattle
2008-03-31 14:24:00,14,3,0,47.66570451,-122.376219186986,other,ALL OTHER,Seattle
2008-03-31 14:25:00,14,3,0,47.60351535,-122.317442178578,other,ALL OTHER,Seattle
2008-03-31 14:31:00,14,3,0,47.6579168,-122.316665194514,other,ALL OTHER,Seattle
2008-03-31 14:40:00,14,3,0,47.60149293,-122.331777,other,ALL OTHER,Seattle
2008-03-31 14:40:00,14,3,0,47.60149293,-122.331777,other,ALL OTHER,Seattle
2008-03-31 14:44:00,14,3,0,-1.0,-1.0,violent,VIOLENT CRIME,Seattle
2008-03-31 14:52:00,14,3,0,47.66213558,-122.3500339,other,ALL OTHER,Seattle
2008-03-31 14:52:00,14,3,0,47.66213558,-122.3500339,other,ALL OTHER,Seattle
2008-03-31 14:55:00,14,3,0,47.52078315,-122.358233892439,other,ALL OTHER,Seattle
2008-03-31 15:00:00,15,3,0,47.64910391,-122.360885021729,property,PROPERTY CRIME,Seattle
2008-03-31 15:03:00,15,3,0,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-03-31 15:09:00,15,3,0,47.72503555,-122.344996828047,property,PROPERTY CRIME,Seattle
2008-03-31 15:10:00,15,3,0,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-03-31 15:13:00,15,3,0,47.60476953,-122.330167712925,property,PROPERTY CRIME,Seattle
2008-03-31 15:16:00,15,3,0,47.61132124,-122.337320425615,other,ALL OTHER,Seattle
2008-03-31 15:18:00,15,3,0,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-03-31 15:20:00,15,3,0,47.59665466,-122.31343650376,property,PROPERTY CRIME,Seattle
2008-03-31 15:22:00,15,3,0,47.62048728,-122.307350491944,other,ALL OTHER,Seattle
2008-03-31 15:25:00,15,3,0,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-03-31 15:26:00,15,3,0,47.59406406,-122.389457650825,property,PROPERTY CRIME,Seattle
2008-03-31 15:28:00,15,3,0,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-03-31 15:39:00,15,3,0,47.60832456,-122.339559373346,property,PROPERTY CRIME,Seattle
2008-03-31 15:41:00,15,3,0,47.65535371,-122.313284846824,property,PROPERTY CRIME,Seattle
2008-03-31 15:48:00,15,3,0,47.60925299,-122.337338750443,other,ALL OTHER,Seattle
2008-03-31 15:50:00,15,3,0,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-03-31 15:51:00,15,3,0,-1.0,-1.0,other,ALL OTHER,Seattle
2008-03-31 15:52:00,15,3,0,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-03-31 15:53:00,15,3,0,-1.0,-1.0,violent,VIOLENT CRIME,Seattle
2008-03-31 15:55:00,15,3,0,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-03-31 16:00:00,16,3,0,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-03-31 16:01:00,16,3,0,47.59665466,-122.31343650376,property,PROPERTY CRIME,Seattle
2008-03-31 16:17:00,16,3,0,-1.0,-1.0,other,ALL OTHER,Seattle
2008-03-31 16:27:00,16,3,0,-1.0,-1.0,other,ALL OTHER,Seattle
2008-03-31 16:47:00,16,3,0,47.6167093,-122.32680360667,other,ALL OTHER,Seattle
2008-03-31 16:53:00,16,3,0,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-03-31 17:00:00,17,3,0,47.62715257,-122.345592091176,other,ALL OTHER,Seattle
2008-03-31 17:04:00,17,3,0,47.57378515,-122.297725072836,violent,VIOLENT CRIME,Seattle
2008-03-31 17:05:00,17,3,0,47.53645636,-122.368459535787,property,PROPERTY CRIME,Seattle
2008-03-31 17:18:00,17,3,0,47.61659465,-122.340054944203,other,ALL OTHER,Seattle
2008-03-31 17:18:00,17,3,0,47.61659465,-122.340054944203,other,ALL OTHER,Seattle
2008-03-31 17:27:00,17,3,0,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-03-31 17:27:00,17,3,0,47.7086028,-122.324615154453,property,PROPERTY CRIME,Seattle
2008-03-31 17:34:00,17,3,0,47.60619197,-122.314165337391,property,PROPERTY CRIME,Seattle
2008-03-31 17:45:00,17,3,0,47.59583727,-122.3263738,violent,VIOLENT CRIME,Seattle
2008-03-31 17:54:00,17,3,0,-1.0,-1.0,other,ALL OTHER,Seattle
2008-03-31 17:56:00,17,3,0,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-03-31 17:57:00,17,3,0,47.65539189,-122.345959078343,other,ALL OTHER,Seattle
2008-03-31 17:58:00,17,3,0,-1.0,-1.0,other,ALL OTHER,Seattle
2008-03-31 18:00:00,18,3,0,47.61468385,-122.316845011872,other,ALL OTHER,Seattle
2008-03-31 18:00:00,18,3,0,47.61468385,-122.316845011872,property,PROPERTY CRIME,Seattle
2008-03-31 18:00:00,18,3,0,47.61468385,-122.316845011872,other,ALL OTHER,Seattle
2008-03-31 18:10:00,18,3,0,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-03-31 18:13:00,18,3,0,-1.0,-1.0,other,ALL OTHER,Seattle
2008-03-31 18:15:00,18,3,0,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-03-31 18:18:00,18,3,0,47.6098108,-122.316779667578,other,ALL OTHER,Seattle
2008-03-31 18:25:00,18,3,0,47.559496,-122.300866,property,PROPERTY CRIME,Seattle
2008-03-31 18:33:00,18,3,0,47.66398823,-122.31195155832,property,PROPERTY CRIME,Seattle
2008-03-31 18:37:00,18,3,0,47.60389602,-122.320743062641,other,ALL OTHER,Seattle
2008-03-31 18:40:00,18,3,0,47.61079035,-122.344123272825,other,ALL OTHER,Seattle
2008-03-31 18:45:00,18,3,0,47.6098108,-122.316779667578,property,PROPERTY CRIME,Seattle
2008-03-31 18:52:00,18,3,0,47.6672032,-122.332853764931,other,ALL OTHER,Seattle
2008-03-31 19:05:00,19,3,0,47.61931579,-122.322196397459,property,PROPERTY CRIME,Seattle
2008-03-31 19:07:00,19,3,0,-1.0,-1.0,other,ALL OTHER,Seattle
2008-03-31 19:23:00,19,3,0,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-03-31 19:34:00,19,3,0,47.57929089,-122.31221115614,property,PROPERTY CRIME,Seattle
2008-03-31 19:35:00,19,3,0,47.61972992,-122.345006756548,other,ALL OTHER,Seattle
2008-03-31 19:37:00,19,3,0,47.60255533,-122.334281078475,property,PROPERTY CRIME,Seattle
2008-03-31 19:42:00,19,3,0,47.70856921,-122.31920676201,property,PROPERTY CRIME,Seattle
2008-03-31 19:51:00,19,3,0,-1.0,-1.0,other,ALL OTHER,Seattle
2008-03-31 19:54:00,19,3,0,47.65705068,-122.355466923093,other,ALL OTHER,Seattle
2008-03-31 20:15:00,20,3,0,47.70599117,-122.355459682848,other,ALL OTHER,Seattle
2008-03-31 20:25:00,20,3,0,47.6314621,-122.37041,property,PROPERTY CRIME,Seattle
2008-03-31 20:28:00,20,3,0,47.69448839,-122.375689066776,property,PROPERTY CRIME,Seattle
2008-03-31 20:30:00,20,3,0,47.624701,-122.323048,property,PROPERTY CRIME,Seattle
2008-03-31 20:39:00,20,3,0,-1.0,-1.0,property,PROPERTY CRIME,Seattle
2008-03-31 20:46:00,20,3,0,47.6373534,-122.372752437873,property,PROPERTY CRIME,Seattle
2008-03-31 20:50:00,20,3,0,47.621102,-122.31806,property,PROPERTY CRIME,Seattle
2008-03-31 20:56:00,20,3,0,-1.0,-1.0,violent,VIOLENT CRIME,Seattle
