lat_bin,lon_bin,time_slot,month,total_count,dominant_category,dominance_gap,entropy,predicted_category,confidence_calibrated,correct,proba_other,proba_property,proba_violent,risk_score,city,confidence_tier
53.58,-1.77,1,12.0,3,violent,0.3333333333333333,0.6365141893815645,violent,0.675,True,0.1196,0.2054,0.675,67.5,West Yorkshire,medium
53.58,-1.77,2,3.0,3,other,0.3333333333333333,0.6365141893815645,violent,0.6789,False,0.1194,0.2018,0.6789,67.9,West Yorkshire,medium
53.58,-1.77,2,10.0,5,violent,0.6,0.5004024447610513,violent,0.6251,True,0.1195,0.2554,0.6251,62.5,West Yorkshire,medium
53.58,-1.77,2,11.0,5,violent,0.2,0.6730116880595105,violent,0.6749,True,0.1196,0.2055,0.6749,67.5,West Yorkshire,medium
53.58,-1.77,3,2.0,3,violent,1.0,4.3446531758480495e-08,violent,0.6789,True,0.1194,0.2018,0.6789,67.9,West Yorkshire,medium
53.58,-1.77,3,3.0,3,violent,0.3333333333333333,0.6365141893815645,violent,0.687,True,0.1188,0.1942,0.687,68.7,West Yorkshire,medium
53.58,-1.77,3,11.0,3,violent,0.3333333333333333,0.6365141893815645,violent,0.6902,True,0.1179,0.1919,0.6902,69.0,West Yorkshire,medium
53.58,-1.77,3,12.0,3,other,0.3333333333333333,0.6365141893815645,violent,0.6748,False,0.1196,0.2056,0.6748,67.5,West Yorkshire,medium
53.58,-1.76,1,1.0,3,violent,0.3333333333333333,0.6365141893815645,violent,0.6902,True,0.1179,0.1918,0.6902,69.0,West Yorkshire,medium
53.58,-1.76,1,3.0,4,violent,0.5,0.562335165779739,violent,0.6137,True,0.1777,0.2085,0.6137,61.4,West Yorkshire,medium
53.58,-1.76,3,3.0,4,violent,0.0,0.6931472015900639,violent,0.6789,True,0.1194,0.2018,0.6789,67.9,West Yorkshire,medium
53.58,-1.76,3,9.0,3,other,0.3333333333333333,0.6365141893815645,violent,0.6789,False,0.1194,0.2018,0.6789,67.9,West Yorkshire,medium
53.58,-1.76,3,11.0,3,violent,0.0,1.0986122886681096,violent,0.5533,True,0.1161,0.3306,0.5533,55.3,West Yorkshire,medium
53.58,-1.6500000000000001,3,1.0,3,violent,0.0,1.0986122886681096,violent,0.6748,True,0.1196,0.2056,0.6748,67.5,West Yorkshire,medium
53.58,-1.6500000000000001,3,12.0,5,violent,0.0,1.0549201679861442,violent,0.6748,True,0.1196,0.2056,0.6748,67.5,West Yorkshire,medium
53.59,-1.86,0,3.0,3,violent,0.3333333333333333,0.6365141893815645,violent,0.6791,True,0.1193,0.2016,0.6791,67.9,West Yorkshire,medium
53.59,-1.86,1,2.0,5,violent,0.6,0.5004024447610512,violent,0.6791,True,0.1193,0.2016,0.6791,67.9,West Yorkshire,medium
