lat_bin,lon_bin,time_slot,month,total_count,dominant_category,pred,conf,ok,p_other,p_property,p_violent,risk
42.27,-83.15,1,10,8,property,property,0.999500621129449,True,0.00024968916590157323,0.999500621129449,0.0002496897046495452,50.0
42.27,-83.15,2,1,9,property,property,0.9995006194972158,True,0.00024968916549381867,0.9995006194972158,0.0002496913372903097,52.4
42.27,-83.15,2,2,3,violent,violent,0.9988938284629157,True,0.0005379368891652763,0.0005682346479189791,0.9988938284629157,31.5
42.27,-83.15,2,3,6,violent,violent,0.41420202790184546,True,0.29289532821792735,0.2929026438802272,0.41420202790184546,18.4
42.27,-83.15,2,4,9,property,property,0.9995006262185424,True,0.0002496891671728996,0.9995006262185424,0.0002496846142847222,52.4
42.27,-83.15,2,7,6,violent,property,0.9994113342100284,False,0.00025802794665958067,0.9994113342100284,0.00033063784331223043,44.3
42.27,-83.15,2,8,13,violent,violent,0.9995006232613981,True,0.00024968532200592413,0.00024969141659586145,0.9995006232613981,60.1
42.27,-83.15,2,9,3,violent,violent,0.9988888425373528,True,0.0005389861415379848,0.000572171321109194,0.9988888425373528,31.5
42.27,-83.15,2,10,4,property,property,0.9995006211154207,True,0.00024968916589806876,0.9995006211154207,0.0002496897186812175,36.6
42.27,-83.15,2,12,3,property,property,0.9995006185586612,True,0.00024968930875160316,0.9995006185586612,0.0002496921325871299,31.5
42.27,-83.15,3,2,5,violent,violent,0.9995006323283762,True,0.0002496851516587926,0.0002496825199650931,0.9995006323283762,40.8
42.27,-83.15,3,3,7,property,property,0.9995006198518729,True,0.00024968916558241696,0.9995006198518729,0.00024969098254473107,47.3
42.27,-83.15,3,4,13,violent,violent,0.9995006234048166,True,0.00024968517855179415,0.00024969141663168967,0.9995006234048166,60.1
42.27,-83.15,3,5,3,property,property,0.9995009168573633,True,0.0002495438714420202,0.9995009168573633,0.00024953927119448664,31.5
42.27,-83.15,3,6,7,property,property,0.9995006198518729,True,0.00024968916558241696,0.9995006198518729,0.00024969098254473107,47.3
42.27,-83.15,3,7,4,violent,violent,0.41419129633179086,True,0.2929006936276899,0.2929080100405193,0.41419129633179086,15.2
42.27,-83.15,3,8,5,property,property,0.9995006194972158,True,0.00024968916549381867,0.9995006194972158,0.0002496913372903097,40.8
42.27,-83.15,3,9,5,other,other,0.9995012137132665,True,0.9995012137132665,0.0002493926746268963,0.00024939361210649943,40.8
42.27,-83.15,3,10,5,violent,violent,0.9995006323283762,True,0.0002496851516587926,0.0002496825199650931,0.9995006323283762,40.8
42.27,-83.15,3,12,9,property,property,0.9995006195007907,True,0.0002496891654947117,0.9995006195007907,0.0002496913337145252,52.4
42.28,-83.16,3,7,3,violent,violent,0.9995006315201551,True,0.00024968515145689095,0.00024968332838811965,0.9995006315201551,31.5
42.28,-83.15,0,1,5,violent,violent,0.9983329014503276,True,0.0009273944989114685,0.0007397040507609447,0.9983329014503276,40.7
42.28,-83.15,0,2,3,other,other,0.9995011860113112,True,0.9995011860113112,0.00024940652557859516,0.00024940746311026465,31.5
42.28,-83.15,0,5,3,violent,violent,0.9995006315201551,True,0.00024968515145689095,0.00024968332838811965,0.9995006315201551,31.5
42.28,-83.15,0,6,6,property,property,0.999500621129449,True,0.00024968916590157323,0.999500621129449,0.0002496897046495452,44.3
42.28,-83.15,0,8,4,violent,property,0.9994237546183685,False,0.000258031153359716,0.9994237546183685,0.0003182142282719124,36.6
42.28,-83.15,0,9,3,violent,violent,0.9995006315201551,True,0.00024968515145689095,0.00024968332838811965,0.9995006315201551,31.5
42.28,-83.15,0,10,8,property,property,0.999500621129449,True,0.00024968916590157323,0.999500621129449,0.0002496897046495452,50.0
42.28,-83.15,0,11,7,violent,violent,0.9995006234630325,True,0.000249685149444142,0.0002496913875233103,0.9995006234630325,47.3
42.28,-83.15,1,3,5,property,property,0.9995006176235723,True,0.00024968916502575645,0.9995006176235723,0.0002496932114019447,40.8
42.28,-83.15,1,8,3,property,property,0.999500621129449,True,0.00024968916590157323,0.999500621129449,0.0002496897046495452,31.5
42.28,-83.15,1,9,5,property,property,0.999500621129449,True,0.00024968916590157323,0.999500621129449,0.0002496897046495452,40.8
42.28,-83.15,1,10,3,property,property,0.9995006176235723,True,0.00024968916502575645,0.9995006176235723,0.0002496932114019447,31.5
42.28,-83.15,2,1,6,property,property,0.9995006220645225,True,0.00024968930962741663,0.9995006220645225,0.00024968862584987764,44.3
42.28,-83.15,2,2,3,property,property,0.9995006174801516,True,0.0002496893084821763,0.9995006174801516,0.0002496932113661157,31.5
42.28,-83.15,2,3,4,property,property,0.9995006205423492,True,0.0002496893092471563,0.9995006205423492,0.000249690148403546,36.6
42.28,-83.15,2,4,5,property,property,0.9995006211330236,True,0.00024968916590246623,0.9995006211330236,0.0002496897010737845,40.8
42.28,-83.15,2,6,5,property,property,0.9995006211154207,True,0.00024968916589806876,0.9995006211154207,0.0002496897186812175,40.8
42.28,-83.15,2,8,8,property,property,0.999500621129449,True,0.00024968916590157323,0.999500621129449,0.0002496897046495452,50.0
42.28,-83.15,2,9,9,property,property,0.9995070164098401,True,0.0002462635771980683,0.9995070164098401,0.00024672001296180125,52.4
42.28,-83.15,2,11,3,violent,violent,0.9995006315201551,True,0.00024968515145689095,0.00024968332838811965,0.9995006315201551,31.5
42.28,-83.15,3,3,5,violent,violent,0.9980177848726581,True,0.0007757869039762802,0.0012064282233656134,0.9980177848726581,40.7
42.28,-83.15,3,4,6,violent,violent,0.9995006234630325,True,0.000249685149444142,0.0002496913875233103,0.9995006234630325,44.3
42.28,-83.15,3,5,4,violent,violent,0.41419129633179086,True,0.2929006936276899,0.2929080100405193,0.41419129633179086,15.2
42.28,-83.15,3,7,5,violent,violent,0.9995006323283762,True,0.0002496851516587926,0.0002496825199650931,0.9995006323283762,40.8
