lat_bin,lon_bin,time_slot,total_count,dominant_category,dominance_gap,entropy,predicted_category,confidence_calibrated,correct,proba_other,proba_property,proba_violent,risk_score,city,confidence_tier
51.32,-0.16,3,20,other,0.05,1.080527626604172,property,0.4253,False,0.2676,0.4253,0.307,30.7,London,uncertain
51.32,-0.15,0,18,property,0.05555555555555555,1.0263306332944864,property,0.6288,True,0.2184,0.6288,0.1527,15.3,London,medium
51.32,-0.15,1,23,property,0.13043478260869565,1.0242960516378312,property,0.6279,True,0.219,0.6279,0.1531,15.3,London,medium
51.32,-0.15,2,19,property,0.3157894736842105,0.9591824302739718,property,0.6269,True,0.2196,0.6269,0.1536,15.4,London,medium
51.32,-0.15,3,16,violent,0.125,0.9743147528693494,property,0.6275,False,0.2192,0.6275,0.1533,15.3,London,medium
51.32,-0.14,0,81,property,0.19753086419753085,0.9989309373457723,property,0.6232,True,0.2217,0.6232,0.1551,15.5,London,medium
51.32,-0.14,1,62,property,0.1774193548387097,1.0577952926536098,property,0.6308,True,0.2173,0.6308,0.1519,15.2,London,medium
51.32,-0.14,2,74,property,0.20270270270270271,1.0568195766180661,property,0.6237,True,0.2214,0.6237,0.1548,15.5,London,medium
51.32,-0.14,3,72,property,0.1527777777777778,1.060661808582271,property,0.6265,True,0.2198,0.6265,0.1537,15.4,London,medium
51.32,-0.13,0,30,violent,0.1,1.0221693757432821,violent,0.429,True,0.257,0.314,0.429,42.9,London,uncertain
51.32,-0.13,1,22,violent,0.09090909090909091,1.0361987848192837,property,0.3957,False,0.2652,0.3957,0.3391,33.9,London,uncertain
51.32,-0.13,2,21,violent,0.047619047619047616,1.0466304865832217,violent,0.5543,True,0.2454,0.2002,0.5543,55.4,London,medium
51.32,-0.13,3,27,other,0.037037037037037035,1.0679385050380008,violent,0.4222,False,0.2571,0.3207,0.4222,42.2,London,uncertain
51.32,-0.12,0,8,property,0.0,0.6931472015900639,violent,0.4517,False,0.3056,0.2428,0.4517,45.2,London,uncertain
51.32,-0.12,1,7,violent,0.2857142857142857,0.9556998911125343,property,0.5627,False,0.242,0.5627,0.1953,19.5,London,medium
51.32,-0.12,2,8,violent,0.25,0.6615632592196846,other,0.6534,False,0.6534,0.1867,0.1599,16.0,London,medium
51.32,-0.12,3,15,violent,0.0,1.0549201679861442,property,0.6293,False,0.2181,0.6293,0.1525,15.3,London,medium
51.32,-0.11,0,14,other,0.2857142857142857,0.9556998911125343,property,0.4253,False,0.2676,0.4253,0.307,30.7,London,uncertain
51.32,-0.11,1,16,other,0.0625,1.0433534269422904,property,0.6242,False,0.2211,0.6242,0.1547,15.5,London,medium
51.32,-0.11,2,17,property,0.29411764705882354,1.017602986115916,property,0.6203,True,0.2234,0.6203,0.1563,15.6,London,medium
51.32,-0.11,3,8,violent,0.125,0.9743147528693494,property,0.6257,False,0.2203,0.6257,0.154,15.4,London,medium
51.32,-0.1,0,16,violent,0.0,1.0821955300387671,violent,0.5534,True,0.2456,0.2009,0.5534,55.3,London,medium
51.32,-0.1,1,15,violent,0.0,1.0549201679861442,other,0.6309,False,0.6309,0.2008,0.1684,16.8,London,medium
51.32,-0.1,2,15,other,0.4666666666666667,0.8608513906312316,violent,0.5532,False,0.2458,0.201,0.5532,55.3,London,medium
51.32,-0.1,3,9,violent,0.1111111111111111,1.0608569471580214,violent,0.5521,True,0.2463,0.2016,0.5521,55.2,London,medium
