lat_bin,lon_bin,time_slot,month,total_count,dominant_category,pred,conf,ok,p_violent,p_property,p_other,risk,city
37.76,-122.46000000000001,3,9,3,other,property,0.8801,False,0.011,0.8801,0.1089,1.1,SF
37.76,-122.46000000000001,3,10,4,property,property,0.8727,True,0.0109,0.8727,0.1163,1.1,SF
37.76,-122.46000000000001,3,12,15,property,property,0.6476,True,0.0629,0.6476,0.2896,6.3,SF
37.76,-122.45,0,1,12,property,property,0.8727,True,0.0109,0.8727,0.1163,1.1,SF
37.76,-122.45,0,2,7,property,property,0.7017,True,0.0113,0.7017,0.287,1.1,SF
37.76,-122.45,0,3,3,property,property,0.8801,True,0.011,0.8801,0.1089,1.1,SF
37.76,-122.45,0,4,4,property,property,0.8801,True,0.011,0.8801,0.1089,1.1,SF
37.76,-122.45,0,5,6,property,property,0.8801,True,0.011,0.8801,0.1089,1.1,SF
37.76,-122.45,0,8,4,property,property,0.8801,True,0.011,0.8801,0.1089,1.1,SF
37.76,-122.45,0,9,4,property,property,0.8801,True,0.011,0.8801,0.1089,1.1,SF
37.76,-122.45,0,10,5,property,property,0.8727,True,0.0109,0.8727,0.1163,1.1,SF
37.76,-122.45,0,11,4,property,property,0.8727,True,0.0109,0.8727,0.1163,1.1,SF
37.76,-122.45,0,12,3,property,property,0.8727,True,0.0109,0.8727,0.1163,1.1,SF
37.76,-122.45,1,1,11,property,property,0.7017,True,0.0113,0.7017,0.287,1.1,SF
37.76,-122.45,1,2,3,other,other,0.5886,True,0.0127,0.3987,0.5886,1.3,SF
37.76,-122.45,1,3,8,property,other,0.5896,False,0.011,0.3994,0.5896,1.1,SF
37.76,-122.45,1,4,4,property,property,0.6758,True,0.06,0.6758,0.2642,6.0,SF
37.76,-122.45,1,5,10,other,property,0.8801,False,0.011,0.8801,0.1089,1.1,SF
37.76,-122.45,1,6,3,property,property,0.8801,True,0.011,0.8801,0.1089,1.1,SF
37.76,-122.45,1,7,6,other,property,0.8801,False,0.011,0.8801,0.1089,1.1,SF
37.76,-122.45,1,8,7,property,other,0.5616,False,0.058,0.3804,0.5616,5.8,SF
37.76,-122.45,1,9,3,property,property,0.7017,True,0.0113,0.7017,0.287,1.1,SF
37.76,-122.45,1,10,8,property,property,0.6892,True,0.0111,0.6892,0.2997,1.1,SF
37.76,-122.45,1,11,7,other,property,0.8727,False,0.0109,0.8727,0.1163,1.1,SF
37.76,-122.45,1,12,6,property,property,0.8727,True,0.0109,0.8727,0.1163,1.1,SF
37.76,-122.45,2,1,15,property,property,0.8727,True,0.0109,0.8727,0.1163,1.1,SF
37.76,-122.45,2,2,13,property,property,0.8727,True,0.0109,0.8727,0.1163,1.1,SF
37.76,-122.45,2,3,14,property,property,0.8801,True,0.011,0.8801,0.1089,1.1,SF
37.76,-122.45,2,4,17,other,property,0.9036,False,0.0113,0.9036,0.085,1.1,SF
37.76,-122.45,2,5,10,property,property,0.8801,True,0.011,0.8801,0.1089,1.1,SF
37.76,-122.45,2,7,7,property,property,0.8801,True,0.011,0.8801,0.1089,1.1,SF
37.76,-122.45,2,8,4,property,property,0.8801,True,0.011,0.8801,0.1089,1.1,SF
37.76,-122.45,2,9,10,property,property,0.8801,True,0.011,0.8801,0.1089,1.1,SF
37.76,-122.45,2,10,4,property,property,0.8727,True,0.0109,0.8727,0.1163,1.1,SF
37.76,-122.45,2,11,3,property,property,0.8727,True,0.0109,0.8727,0.1163,1.1,SF
37.76,-122.45,2,12,8,property,property,0.8727,True,0.0109,0.8727,0.1163,1.1,SF
37.76,-122.45,3,1,8,property,property,0.8727,True,0.0109,0.8727,0.1163,1.1,SF
37.76,-122.45,3,2,4,property,property,0.8727,True,0.0109,0.8727,0.1163,1.1,SF
37.76,-122.45,3,4,13,property,property,0.8801,True,0.011,0.8801,0.1089,1.1,SF
37.76,-122.45,3,5,4,property,property,0.8801,True,0.011,0.8801,0.1089,1.1,SF
37.76,-122.45,3,6,4,property,property,0.8801,True,0.011,0.8801,0.1089,1.1,SF
37.76,-122.45,3,7,5,property,property,0.8801,True,0.011,0.8801,0.1089,1.1,SF
37.76,-122.45,3,9,5,property,property,0.8801,True,0.011,0.8801,0.1089,1.1,SF
37.76,-122.45,3,10,8,property,property,0.8727,True,0.0109,0.8727,0.1163,1.1,SF
37.76,-122.45,3,11,6,property,property,0.8727,True,0.0109,0.8727,0.1163,1.1,SF
37.76,-122.45,3,12,11,property,property,0.8727,True,0.0109,0.8727,0.1163,1.1,SF
37.76,-122.44,0,1,22,property,property,0.873,True,0.0117,0.873,0.1153,1.2,SF
37.76,-122.44,0,2,17,property,property,0.8801,True,0.011,0.8801,0.1089,1.1,SF
37.76,-122.44,0,3,8,property,property,0.8801,True,0.011,0.8801,0.1089,1.1,SF
37.76,-122.44,0,4,20,property,property,0.8994,True,0.0113,0.8994,0.0893,1.1,SF
37.76,-122.44,0,5,14,property,property,0.8801,True,0.011,0.8801,0.1089,1.1,SF
37.76,-122.44,0,6,15,property,property,0.8801,True,0.011,0.8801,0.1089,1.1,SF
37.76,-122.44,0,7,18,property,property,0.8994,True,0.0113,0.8994,0.0893,1.1,SF
37.76,-122.44,0,8,13,property,property,0.8801,True,0.011,0.8801,0.1089,1.1,SF
37.76,-122.44,0,9,15,property,property,0.8801,True,0.011,0.8801,0.1089,1.1,SF
37.76,-122.44,0,10,4,property,property,0.7264,True,0.0645,0.7264,0.2091,6.5,SF
37.76,-122.44,0,11,6,property,property,0.8727,True,0.0109,0.8727,0.1163,1.1,SF
37.76,-122.44,0,12,13,property,property,0.7264,True,0.0645,0.7264,0.2091,6.5,SF
37.76,-122.44,1,1,15,property,other,0.5789,False,0.0289,0.3922,0.5789,2.9,SF
37.76,-122.44,1,2,22,other,property,0.7017,False,0.0113,0.7017,0.287,1.1,SF
37.76,-122.44,1,3,24,other,property,0.5132,False,0.0607,0.5132,0.426,6.1,SF
37.76,-122.44,1,4,16,property,other,0.5789,False,0.0289,0.3922,0.5789,2.9,SF
37.76,-122.44,1,5,21,other,property,0.602,False,0.0584,0.602,0.3396,5.8,SF
37.76,-122.44,1,6,12,property,property,0.6294,True,0.0611,0.6294,0.3095,6.1,SF
37.76,-122.44,1,7,10,property,property,0.7017,True,0.0113,0.7017,0.287,1.1,SF
37.76,-122.44,1,8,13,other,property,0.6294,False,0.0611,0.6294,0.3095,6.1,SF
37.76,-122.44,1,9,11,other,other,0.5896,True,0.011,0.3994,0.5896,1.1,SF
37.76,-122.44,1,10,10,property,property,0.5842,True,0.0123,0.5842,0.4034,1.2,SF
37.76,-122.44,1,11,12,other,property,0.4898,False,0.0637,0.4898,0.4466,6.4,SF
37.76,-122.44,1,12,27,property,property,0.7017,True,0.0113,0.7017,0.287,1.1,SF
37.76,-122.44,2,1,30,property,property,0.8801,True,0.011,0.8801,0.1089,1.1,SF
37.76,-122.44,2,2,30,property,property,0.5719,True,0.0123,0.5719,0.4158,1.2,SF
37.76,-122.44,2,3,27,property,property,0.8967,True,0.0112,0.8967,0.0921,1.1,SF
37.76,-122.44,2,4,30,property,property,0.6294,True,0.0611,0.6294,0.3095,6.1,SF
37.76,-122.44,2,5,16,property,property,0.8801,True,0.011,0.8801,0.1089,1.1,SF
37.76,-122.44,2,6,15,property,property,0.9137,True,0.0101,0.9137,0.0761,1.0,SF
37.76,-122.44,2,7,16,property,property,0.8801,True,0.011,0.8801,0.1089,1.1,SF
37.76,-122.44,2,8,17,property,property,0.7017,True,0.0113,0.7017,0.287,1.1,SF
37.76,-122.44,2,9,15,property,property,0.8801,True,0.011,0.8801,0.1089,1.1,SF
37.76,-122.44,2,10,16,other,property,0.6892,False,0.0111,0.6892,0.2997,1.1,SF
37.76,-122.44,2,11,8,property,property,0.8727,True,0.0109,0.8727,0.1163,1.1,SF
37.76,-122.44,2,12,23,property,property,0.8801,True,0.011,0.8801,0.1089,1.1,SF
37.76,-122.44,3,1,27,property,property,0.8801,True,0.011,0.8801,0.1089,1.1,SF
37.76,-122.44,3,2,25,property,property,0.8801,True,0.011,0.8801,0.1089,1.1,SF
37.76,-122.44,3,3,41,property,property,0.9036,True,0.0113,0.9036,0.085,1.1,SF
37.76,-122.44,3,4,27,property,property,0.6294,True,0.0611,0.6294,0.3095,6.1,SF
37.76,-122.44,3,5,13,property,property,0.8801,True,0.011,0.8801,0.1089,1.1,SF
37.76,-122.44,3,7,20,other,property,0.6294,False,0.0611,0.6294,0.3095,6.1,SF
37.76,-122.44,3,8,13,property,property,0.8801,True,0.011,0.8801,0.1089,1.1,SF
37.76,-122.44,3,9,8,property,property,0.8801,True,0.011,0.8801,0.1089,1.1,SF
37.76,-122.44,3,10,15,property,property,0.8727,True,0.0109,0.8727,0.1163,1.1,SF
37.76,-122.44,3,11,18,property,property,0.8801,True,0.011,0.8801,0.1089,1.1,SF
37.76,-122.44,3,12,31,property,property,0.8801,True,0.011,0.8801,0.1089,1.1,SF
37.76,-122.43,0,1,48,property,property,0.8801,True,0.011,0.8801,0.1089,1.1,SF
37.76,-122.43,0,2,48,property,property,0.8801,True,0.011,0.8801,0.1089,1.1,SF
37.76,-122.43,0,3,40,property,property,0.6294,True,0.0611,0.6294,0.3095,6.1,SF
37.76,-122.43,0,4,30,property,property,0.8501,True,0.0115,0.8501,0.1384,1.2,SF
37.76,-122.43,0,5,30,property,property,0.6294,True,0.0611,0.6294,0.3095,6.1,SF
37.76,-122.43,0,6,26,property,property,0.8501,True,0.0115,0.8501,0.1384,1.2,SF
37.76,-122.43,0,7,37,property,property,0.8501,True,0.0115,0.8501,0.1384,1.2,SF
37.76,-122.43,0,8,37,property,property,0.8994,True,0.0113,0.8994,0.0893,1.1,SF
37.76,-122.43,0,9,28,property,property,0.8501,True,0.0115,0.8501,0.1384,1.2,SF
37.76,-122.43,0,10,27,property,property,0.7264,True,0.0645,0.7264,0.2091,6.5,SF
37.76,-122.43,0,11,35,property,property,0.7264,True,0.0645,0.7264,0.2091,6.5,SF
37.76,-122.43,0,12,59,property,property,0.7264,True,0.0645,0.7264,0.2091,6.5,SF
37.76,-122.43,1,1,28,property,property,0.4898,True,0.0637,0.4898,0.4466,6.4,SF
37.76,-122.43,1,2,42,other,property,0.7017,False,0.0113,0.7017,0.287,1.1,SF
37.76,-122.43,1,3,33,other,property,0.7017,False,0.0113,0.7017,0.287,1.1,SF
37.76,-122.43,1,4,49,other,property,0.7017,False,0.0113,0.7017,0.287,1.1,SF
37.76,-122.43,1,5,40,other,property,0.5132,False,0.0607,0.5132,0.426,6.1,SF
37.76,-122.43,1,6,18,property,other,0.5657,False,0.0511,0.3832,0.5657,5.1,SF
37.76,-122.43,1,7,16,property,other,0.5789,False,0.0289,0.3922,0.5789,2.9,SF
37.76,-122.43,1,8,18,property,other,0.5657,False,0.0511,0.3832,0.5657,5.1,SF
37.76,-122.43,1,9,10,property,property,0.4898,True,0.0637,0.4898,0.4466,6.4,SF
37.76,-122.43,1,10,21,other,property,0.6294,False,0.0611,0.6294,0.3095,6.1,SF
37.76,-122.43,1,11,14,other,other,0.5886,True,0.0127,0.3987,0.5886,1.3,SF
37.76,-122.43,1,12,33,property,property,0.7017,True,0.0113,0.7017,0.287,1.1,SF
37.76,-122.43,2,1,53,property,property,0.6294,True,0.0611,0.6294,0.3095,6.1,SF
37.76,-122.43,2,2,39,property,property,0.7017,True,0.0113,0.7017,0.287,1.1,SF
37.76,-122.43,2,3,59,property,property,0.7004,True,0.013,0.7004,0.2865,1.3,SF
37.76,-122.43,2,4,56,property,property,0.5419,True,0.0641,0.5419,0.394,6.4,SF
37.76,-122.43,2,5,50,property,property,0.6294,True,0.0611,0.6294,0.3095,6.1,SF
37.76,-122.43,2,6,43,property,property,0.8967,True,0.0112,0.8967,0.0921,1.1,SF
37.76,-122.43,2,7,24,property,property,0.7017,True,0.0113,0.7017,0.287,1.1,SF
37.76,-122.43,2,8,29,other,property,0.8967,False,0.0112,0.8967,0.0921,1.1,SF
37.76,-122.43,2,9,32,property,property,0.8501,True,0.0115,0.8501,0.1384,1.2,SF
37.76,-122.43,2,10,23,other,property,0.7004,False,0.013,0.7004,0.2865,1.3,SF
37.76,-122.43,2,11,16,property,property,0.6892,True,0.0111,0.6892,0.2997,1.1,SF
37.76,-122.43,2,12,32,property,property,0.7017,True,0.0113,0.7017,0.287,1.1,SF
37.76,-122.43,3,1,56,property,property,0.8801,True,0.011,0.8801,0.1089,1.1,SF
37.76,-122.43,3,2,38,property,property,0.8801,True,0.011,0.8801,0.1089,1.1,SF
37.76,-122.43,3,3,36,property,property,0.9036,True,0.0113,0.9036,0.085,1.1,SF
37.76,-122.43,3,4,55,property,property,0.6294,True,0.0611,0.6294,0.3095,6.1,SF
37.76,-122.43,3,5,39,property,property,0.6294,True,0.0611,0.6294,0.3095,6.1,SF
37.76,-122.43,3,6,29,property,property,0.8994,True,0.0113,0.8994,0.0893,1.1,SF
37.76,-122.43,3,7,21,property,property,0.7901,True,0.0127,0.7901,0.1972,1.3,SF
37.76,-122.43,3,8,33,property,property,0.8501,True,0.0115,0.8501,0.1384,1.2,SF
37.76,-122.43,3,9,37,property,property,0.8501,True,0.0115,0.8501,0.1384,1.2,SF
37.76,-122.43,3,10,18,property,property,0.8801,True,0.011,0.8801,0.1089,1.1,SF
37.76,-122.43,3,11,41,other,property,0.6294,False,0.0611,0.6294,0.3095,6.1,SF
37.76,-122.43,3,12,57,property,property,0.8801,True,0.011,0.8801,0.1089,1.1,SF
37.76,-122.42,0,1,104,property,property,0.474,True,0.0616,0.474,0.4644,6.2,SF
37.76,-122.42,0,2,106,other,other,0.4734,True,0.0606,0.4661,0.4734,6.1,SF
37.76,-122.42,0,3,140,property,other,0.5896,False,0.011,0.3994,0.5896,1.1,SF
37.76,-122.42,0,4,77,other,other,0.5657,True,0.0511,0.3832,0.5657,5.1,SF
37.76,-122.42,0,5,56,other,other,0.5616,True,0.058,0.3804,0.5616,5.8,SF
37.76,-122.42,0,6,44,property,property,0.583,True,0.0612,0.583,0.3558,6.1,SF
37.76,-122.42,0,7,59,property,property,0.4898,True,0.0637,0.4898,0.4466,6.4,SF
37.76,-122.42,0,8,50,other,other,0.5616,True,0.058,0.3804,0.5616,5.8,SF
37.76,-122.42,0,9,40,other,other,0.5657,True,0.0511,0.3832,0.5657,5.1,SF
37.76,-122.42,0,10,53,other,other,0.5269,True,0.0544,0.4187,0.5269,5.4,SF
37.76,-122.42,0,11,34,other,property,0.474,False,0.0616,0.474,0.4644,6.2,SF
37.76,-122.42,0,12,98,other,other,0.5789,True,0.0289,0.3922,0.5789,2.9,SF
37.76,-122.42,1,1,88,other,other,0.5789,True,0.0289,0.3922,0.5789,2.9,SF
37.76,-122.42,1,2,109,other,other,0.5789,True,0.0289,0.3922,0.5789,2.9,SF
37.76,-122.42,1,3,159,other,other,0.5789,True,0.0289,0.3922,0.5789,2.9,SF
37.76,-122.42,1,4,117,other,property,0.7017,False,0.0113,0.7017,0.287,1.1,SF
37.76,-122.42,1,5,87,other,other,0.5896,True,0.011,0.3994,0.5896,1.1,SF
37.76,-122.42,1,6,71,other,other,0.5789,True,0.0289,0.3922,0.5789,2.9,SF
37.76,-122.42,1,7,50,other,property,0.5051,False,0.0474,0.5051,0.4475,4.7,SF
37.76,-122.42,1,8,42,other,other,0.5896,True,0.011,0.3994,0.5896,1.1,SF
37.76,-122.42,1,9,56,other,other,0.5896,True,0.011,0.3994,0.5896,1.1,SF
37.76,-122.42,1,10,44,other,other,0.5789,True,0.0289,0.3922,0.5789,2.9,SF
37.76,-122.42,1,11,60,other,other,0.5789,True,0.0289,0.3922,0.5789,2.9,SF
37.76,-122.42,1,12,83,other,other,0.5616,True,0.058,0.3804,0.5616,5.8,SF
37.76,-122.42,2,1,157,other,property,0.5719,False,0.0123,0.5719,0.4158,1.2,SF
37.76,-122.42,2,2,180,other,other,0.5789,True,0.0289,0.3922,0.5789,2.9,SF
37.76,-122.42,2,3,253,other,other,0.5896,True,0.011,0.3994,0.5896,1.1,SF
37.76,-122.42,2,4,198,other,other,0.5896,True,0.011,0.3994,0.5896,1.1,SF
37.76,-122.42,2,5,144,other,other,0.5789,True,0.0289,0.3922,0.5789,2.9,SF
37.76,-122.42,2,6,84,other,other,0.5896,True,0.011,0.3994,0.5896,1.1,SF
37.76,-122.42,2,7,76,other,other,0.5896,True,0.011,0.3994,0.5896,1.1,SF
37.76,-122.42,2,8,99,other,other,0.5789,True,0.0289,0.3922,0.5789,2.9,SF
37.76,-122.42,2,9,65,other,other,0.5896,True,0.011,0.3994,0.5896,1.1,SF
37.76,-122.42,2,10,79,other,other,0.5616,True,0.058,0.3804,0.5616,5.8,SF
37.76,-122.42,2,11,107,other,other,0.5789,True,0.0289,0.3922,0.5789,2.9,SF
37.76,-122.42,2,12,172,other,property,0.6138,False,0.0117,0.6138,0.3745,1.2,SF
37.76,-122.42,3,1,151,other,property,0.6294,False,0.0611,0.6294,0.3095,6.1,SF
37.76,-122.42,3,2,121,other,property,0.6138,False,0.0117,0.6138,0.3745,1.2,SF
37.76,-122.42,3,3,151,other,property,0.5719,False,0.0123,0.5719,0.4158,1.2,SF
37.76,-122.42,3,4,114,other,property,0.6167,False,0.0,0.6167,0.3833,0.0,SF
37.76,-122.42,3,5,114,other,other,0.5896,True,0.011,0.3994,0.5896,1.1,SF
37.76,-122.42,3,6,84,other,property,0.5594,False,0.0992,0.5594,0.3414,9.9,SF
37.76,-122.42,3,7,80,other,property,0.6758,False,0.06,0.6758,0.2642,6.0,SF
37.76,-122.42,3,8,63,other,other,0.5616,True,0.058,0.3804,0.5616,5.8,SF
37.76,-122.42,3,9,66,other,other,0.5896,True,0.011,0.3994,0.5896,1.1,SF
37.76,-122.42,3,10,89,other,property,0.6294,False,0.0611,0.6294,0.3095,6.1,SF
37.76,-122.42,3,11,65,other,property,0.6096,False,0.0116,0.6096,0.3788,1.2,SF
37.76,-122.42,3,12,135,other,property,0.6676,False,0.0593,0.6676,0.2731,5.9,SF
37.76,-122.41,0,1,45,property,other,0.5896,False,0.011,0.3994,0.5896,1.1,SF
37.76,-122.41,0,2,29,property,property,0.4817,True,0.0465,0.4817,0.4718,4.6,SF
37.76,-122.41,0,3,30,other,property,0.6294,False,0.0611,0.6294,0.3095,6.1,SF
37.76,-122.41,0,4,50,property,property,0.7017,True,0.0113,0.7017,0.287,1.1,SF
37.76,-122.41,0,5,20,property,property,0.6064,True,0.0515,0.6064,0.3421,5.1,SF
37.76,-122.41,0,6,21,property,property,0.6096,True,0.0116,0.6096,0.3788,1.2,SF
37.76,-122.41,0,7,7,property,property,0.602,True,0.0584,0.602,0.3396,5.8,SF
37.76,-122.41,0,8,13,property,property,0.4969,True,0.0628,0.4969,0.4403,6.3,SF
37.76,-122.41,0,9,19,other,other,0.5896,True,0.011,0.3994,0.5896,1.1,SF
37.76,-122.41,0,10,11,other,property,0.6294,False,0.0611,0.6294,0.3095,6.1,SF
37.76,-122.41,0,11,21,property,property,0.6758,True,0.06,0.6758,0.2642,6.0,SF
37.76,-122.41,0,12,23,other,property,0.6821,False,0.011,0.6821,0.3069,1.1,SF
37.76,-122.41,1,1,32,property,property,0.7004,True,0.013,0.7004,0.2865,1.3,SF
37.76,-122.41,1,2,35,other,property,0.8727,False,0.0109,0.8727,0.1163,1.1,SF
37.76,-122.41,1,3,35,other,property,0.7017,False,0.0113,0.7017,0.287,1.1,SF
37.76,-122.41,1,4,53,other,property,0.5051,False,0.0474,0.5051,0.4475,4.7,SF
37.76,-122.41,1,5,28,other,other,0.5886,True,0.0127,0.3987,0.5886,1.3,SF
37.76,-122.41,1,6,14,property,property,0.5719,True,0.0123,0.5719,0.4158,1.2,SF
37.76,-122.41,1,7,13,other,other,0.5886,True,0.0127,0.3987,0.5886,1.3,SF
37.76,-122.41,1,8,18,other,other,0.5789,True,0.0289,0.3922,0.5789,2.9,SF
37.76,-122.41,1,9,20,other,property,0.8727,False,0.0109,0.8727,0.1163,1.1,SF
37.76,-122.41,1,10,16,other,property,0.6887,False,0.0296,0.6887,0.2817,3.0,SF
37.76,-122.41,1,11,12,other,property,0.6887,False,0.0296,0.6887,0.2817,3.0,SF
37.76,-122.41,1,12,29,other,other,0.5789,True,0.0289,0.3922,0.5789,2.9,SF
37.76,-122.41,2,1,49,property,property,0.4969,True,0.0628,0.4969,0.4403,6.3,SF
37.76,-122.41,2,2,41,property,property,0.6294,True,0.0611,0.6294,0.3095,6.1,SF
37.76,-122.41,2,3,56,property,property,0.7017,True,0.0113,0.7017,0.287,1.1,SF
37.76,-122.41,2,4,44,other,property,0.7017,False,0.0113,0.7017,0.287,1.1,SF
37.76,-122.41,2,5,36,other,other,0.5616,True,0.058,0.3804,0.5616,5.8,SF
37.76,-122.41,2,6,16,property,other,0.5735,False,0.0379,0.3885,0.5735,3.8,SF
37.76,-122.41,2,7,20,other,other,0.5616,True,0.058,0.3804,0.5616,5.8,SF
37.76,-122.41,2,8,30,property,property,0.5419,True,0.0641,0.5419,0.394,6.4,SF
37.76,-122.41,2,9,30,other,property,0.7017,False,0.0113,0.7017,0.287,1.1,SF
37.76,-122.41,2,10,20,violent,property,0.6294,False,0.0611,0.6294,0.3095,6.1,SF
37.76,-122.41,2,11,22,property,property,0.7004,True,0.013,0.7004,0.2865,1.3,SF
37.76,-122.41,2,12,55,other,property,0.6294,False,0.0611,0.6294,0.3095,6.1,SF
37.76,-122.41,3,1,42,property,property,0.7264,True,0.0645,0.7264,0.2091,6.5,SF
37.76,-122.41,3,2,38,property,property,0.6821,True,0.011,0.6821,0.3069,1.1,SF
37.76,-122.41,3,3,37,property,property,0.6294,True,0.0611,0.6294,0.3095,6.1,SF
37.76,-122.41,3,4,52,other,property,0.7017,False,0.0113,0.7017,0.287,1.1,SF
37.76,-122.41,3,5,27,other,property,0.7017,False,0.0113,0.7017,0.287,1.1,SF
37.76,-122.41,3,6,18,property,property,0.8727,True,0.0109,0.8727,0.1163,1.1,SF
37.76,-122.41,3,7,29,property,property,0.7017,True,0.0113,0.7017,0.287,1.1,SF
37.76,-122.41,3,8,18,property,property,0.6676,True,0.0593,0.6676,0.2731,5.9,SF
37.76,-122.41,3,9,20,property,property,0.6294,True,0.0611,0.6294,0.3095,6.1,SF
37.76,-122.41,3,10,13,property,property,0.7962,True,0.0108,0.7962,0.193,1.1,SF
37.76,-122.41,3,11,18,other,property,0.6758,False,0.06,0.6758,0.2642,6.0,SF
37.76,-122.41,3,12,38,property,property,0.6676,True,0.0593,0.6676,0.2731,5.9,SF
37.76,-122.4,0,1,15,property,property,0.681,True,0.0127,0.681,0.3064,1.3,SF
37.76,-122.4,0,2,12,property,property,0.7962,True,0.0108,0.7962,0.193,1.1,SF
37.76,-122.4,0,3,18,property,property,0.8727,True,0.0109,0.8727,0.1163,1.1,SF
37.76,-122.4,0,4,8,property,property,0.8485,True,0.0113,0.8485,0.1401,1.1,SF
37.76,-122.4,0,5,13,property,property,0.8485,True,0.0113,0.8485,0.1401,1.1,SF
37.76,-122.4,0,6,7,property,property,0.8517,True,0.0114,0.8517,0.1369,1.1,SF
37.76,-122.4,0,7,8,property,property,0.8485,True,0.0113,0.8485,0.1401,1.1,SF
37.76,-122.4,0,8,4,property,property,0.8517,True,0.0114,0.8517,0.1369,1.1,SF
37.76,-122.4,0,9,10,property,property,0.8517,True,0.0114,0.8517,0.1369,1.1,SF
37.76,-122.4,0,10,4,property,property,0.7962,True,0.0108,0.7962,0.193,1.1,SF
37.76,-122.4,0,11,4,property,property,0.7962,True,0.0108,0.7962,0.193,1.1,SF
37.76,-122.4,0,12,12,property,property,0.7962,True,0.0108,0.7962,0.193,1.1,SF
37.76,-122.4,1,1,28,other,property,0.8705,False,0.0109,0.8705,0.1186,1.1,SF
37.76,-122.4,1,2,15,other,property,0.7962,False,0.0108,0.7962,0.193,1.1,SF
37.76,-122.4,1,3,49,other,property,0.8727,False,0.0109,0.8727,0.1163,1.1,SF
37.76,-122.4,1,4,26,other,property,0.8727,False,0.0109,0.8727,0.1163,1.1,SF
37.76,-122.4,1,5,51,other,property,0.8727,False,0.0109,0.8727,0.1163,1.1,SF
37.76,-122.4,1,6,6,property,property,0.8517,True,0.0114,0.8517,0.1369,1.1,SF
37.76,-122.4,1,7,12,other,property,0.7306,False,0.0102,0.7306,0.2592,1.0,SF
37.76,-122.4,1,8,3,other,property,0.7004,False,0.013,0.7004,0.2865,1.3,SF
37.76,-122.4,1,9,37,other,property,0.8727,False,0.0109,0.8727,0.1163,1.1,SF
37.76,-122.4,1,10,17,other,property,0.7004,False,0.013,0.7004,0.2865,1.3,SF
37.76,-122.4,1,11,14,other,property,0.6294,False,0.0611,0.6294,0.3095,6.1,SF
37.76,-122.4,1,12,24,other,property,0.8635,False,0.0115,0.8635,0.1251,1.1,SF
37.76,-122.4,2,1,36,other,property,0.8598,False,0.0108,0.8598,0.1295,1.1,SF
37.76,-122.4,2,2,43,other,property,0.8517,False,0.0114,0.8517,0.1369,1.1,SF
37.76,-122.4,2,3,16,property,property,0.7004,True,0.013,0.7004,0.2865,1.3,SF
37.76,-122.4,2,4,33,other,property,0.7017,False,0.0113,0.7017,0.287,1.1,SF
37.76,-122.4,2,5,10,property,property,0.7983,True,0.0107,0.7983,0.191,1.1,SF
37.76,-122.4,2,6,4,property,property,0.6294,True,0.0611,0.6294,0.3095,6.1,SF
37.76,-122.4,2,7,28,other,property,0.7901,False,0.0127,0.7901,0.1972,1.3,SF
37.76,-122.4,2,8,12,other,property,0.7017,False,0.0113,0.7017,0.287,1.1,SF
37.76,-122.4,2,9,16,other,property,0.7017,False,0.0113,0.7017,0.287,1.1,SF
37.76,-122.4,2,10,16,other,property,0.6887,False,0.0296,0.6887,0.2817,3.0,SF
37.76,-122.4,2,11,18,other,property,0.6758,False,0.06,0.6758,0.2642,6.0,SF
37.76,-122.4,2,12,26,property,property,0.8517,True,0.0114,0.8517,0.1369,1.1,SF
37.76,-122.4,3,1,16,property,property,0.7962,True,0.0108,0.7962,0.193,1.1,SF
37.76,-122.4,3,2,16,property,property,0.7962,True,0.0108,0.7962,0.193,1.1,SF
37.76,-122.4,3,3,15,property,property,0.7983,True,0.0107,0.7983,0.191,1.1,SF
37.76,-122.4,3,4,14,property,property,0.8517,True,0.0114,0.8517,0.1369,1.1,SF
37.76,-122.4,3,5,10,property,property,0.8485,True,0.0113,0.8485,0.1401,1.1,SF
37.76,-122.4,3,6,7,property,property,0.8517,True,0.0114,0.8517,0.1369,1.1,SF
37.76,-122.4,3,7,4,property,property,0.8517,True,0.0114,0.8517,0.1369,1.1,SF
37.76,-122.4,3,8,14,property,property,0.8469,True,0.0115,0.8469,0.1417,1.1,SF
37.76,-122.4,3,9,9,property,property,0.7962,True,0.0108,0.7962,0.193,1.1,SF
37.76,-122.4,3,10,6,property,property,0.7962,True,0.0108,0.7962,0.193,1.1,SF
37.76,-122.4,3,11,6,property,property,0.7962,True,0.0108,0.7962,0.193,1.1,SF
37.76,-122.4,3,12,22,property,property,0.872,True,0.0109,0.872,0.1171,1.1,SF
37.76,-122.39,0,1,14,property,property,0.7962,True,0.0108,0.7962,0.193,1.1,SF
37.76,-122.39,0,2,17,property,property,0.8705,True,0.0109,0.8705,0.1186,1.1,SF
37.76,-122.39,0,3,15,property,property,0.8485,True,0.0113,0.8485,0.1401,1.1,SF
37.76,-122.39,0,4,16,property,property,0.8517,True,0.0114,0.8517,0.1369,1.1,SF
37.76,-122.39,0,5,14,other,property,0.8517,False,0.0114,0.8517,0.1369,1.1,SF
37.76,-122.39,0,6,10,property,property,0.8485,True,0.0113,0.8485,0.1401,1.1,SF
37.76,-122.39,0,7,4,property,property,0.8517,True,0.0114,0.8517,0.1369,1.1,SF
37.76,-122.39,0,8,10,property,property,0.8485,True,0.0113,0.8485,0.1401,1.1,SF
