lat_bin,lon_bin,time_slot,month,total_count,dominant_category,pred,conf,ok,p_other,p_property,p_violent,risk
52.185,0.17500000000000002,0,11,3,violent,violent,0.9990274458096382,True,0.0004862780801418154,0.00048627611021989653,0.9990274458096382,33.9
52.185,0.17500000000000002,1,2,3,property,property,0.9990274466784131,True,0.00048627808609437185,0.9990274466784131,0.0004862752354924479,33.9
52.185,0.17500000000000002,1,3,4,property,property,0.9990274754017906,True,0.00048626296444357687,0.9990274754017906,0.0004862616337658506,39.3
52.185,0.17500000000000002,1,11,3,violent,violent,0.9990274418979234,True,0.0004862780221289053,0.00048628007994770965,0.9990274418979234,33.9
52.185,0.17500000000000002,2,1,4,other,other,0.999027353903435,True,0.999027353903435,0.0004863318250628905,0.0004863142715022245,39.3
52.185,0.17500000000000002,2,2,3,violent,violent,0.9990274386002158,True,0.00048628286238585174,0.00048627853739829344,0.9990274386002158,33.9
52.185,0.17500000000000002,3,1,3,property,property,0.9990274625744644,True,0.0004862688109778527,0.9990274625744644,0.0004862686145578904,33.9
52.185,0.18,0,11,3,violent,violent,0.9990274382618685,True,0.000486282702756675,0.0004862790353748239,0.9990274382618685,33.9
52.185,0.185,0,2,3,violent,violent,0.9990274457215856,True,0.0004862782836368753,0.00048627599477760403,0.9990274457215856,33.9
52.185,0.185,2,3,4,violent,violent,0.9990277663852082,True,0.0004862332962288505,0.00048600031856293547,0.9990277663852082,39.3
52.185,0.185,3,3,3,property,property,0.9990274723769321,True,0.00048626523678644976,0.9990274723769321,0.0004862623862813239,33.9
52.185,0.19,0,1,3,violent,violent,0.9990274457572282,True,0.00048627794108516365,0.0004862763016864816,0.9990274457572282,33.9
52.185,0.19,0,3,3,violent,violent,0.9990274379932145,True,0.0004862832617492948,0.0004862787450363318,0.9990274379932145,33.9
52.185,0.19,1,11,3,violent,violent,0.9990274440906672,True,0.000486277120544551,0.00048627878878824575,0.9990274440906672,33.9
52.185,0.19,2,1,4,violent,violent,0.9990277663852082,True,0.0004862332962288505,0.00048600031856293547,0.9990277663852082,39.3
52.185,0.19,2,3,6,violent,violent,0.9990324936656698,True,0.0004837974036352051,0.0004837089306949616,0.9990324936656698,47.5
52.185,0.19,3,3,4,property,property,0.9990274691351286,True,0.0004862654425495009,0.9990274691351286,0.00048626542232199524,39.3
52.19,0.13,1,2,4,violent,violent,0.999030067889529,True,0.00048534221202886207,0.0004845898984421848,0.999030067889529,39.3
52.19,0.13,1,3,3,property,property,0.9990274492317255,True,0.00048627543524695554,0.9990274492317255,0.00048627533302757426,33.9
52.19,0.13,2,2,4,property,property,0.9990274461254361,True,0.0004862770689560318,0.9990274461254361,0.00048627680560769395,39.3
52.19,0.13,3,3,3,violent,violent,0.9990274387311487,True,0.0004862828001184663,0.00048627846873282044,0.9990274387311487,33.9
52.19,0.135,0,1,10,property,property,0.9990275548874438,True,0.00048616607619580494,0.9990275548874438,0.0004862790363605088,58.6
52.19,0.135,0,2,6,property,property,0.9990284096931907,True,0.0004853005482323395,0.9990284096931907,0.0004862897585769889,47.5
52.19,0.135,0,3,5,property,property,0.999027449743298,True,0.00048627553893758487,0.999027449743298,0.00048627471776436517,43.8
52.19,0.135,0,11,12,violent,violent,0.9982289113589786,True,0.0008852288209694744,0.0008858598200519303,0.9982289113589786,62.6
52.19,0.135,0,12,9,property,property,0.9987954752826258,True,0.0006033108712183968,0.9987954752826258,0.000601213846155801,56.2
52.19,0.135,1,1,13,property,property,0.9990275052024452,True,0.0004862174556658574,0.9990275052024452,0.00048627734188887194,64.5
52.19,0.135,1,2,10,property,property,0.998985085703147,True,0.0005678596657854178,0.998985085703147,0.0004470546310676556,58.6
52.19,0.135,1,3,8,property,property,0.9990274708559554,True,0.0004862648895239143,0.9990274708559554,0.00048626425452061246,53.7
52.19,0.135,1,11,5,property,property,0.9990395708056804,True,0.0004939619211059816,0.9990395708056804,0.0004664672732136671,43.8
52.19,0.135,1,12,10,property,property,0.9990273180521274,True,0.00048618525974240134,0.9990273180521274,0.00048649668813015415,58.6
52.19,0.135,2,1,14,property,property,0.9990274516306152,True,0.00048627114496887873,0.9990274516306152,0.00048627722441589496,66.1
52.19,0.135,2,2,13,property,property,0.9990274468215168,True,0.00048627670401014316,0.9990274468215168,0.0004862764744730842,64.5
52.19,0.135,2,3,4,property,property,0.9990274382115479,True,0.0004862613047473771,0.9990274382115479,0.0004863004837046554,39.3
52.19,0.135,2,11,5,property,property,0.9990425750175976,True,0.00047320904812133167,0.9990425750175976,0.00048421593428122283,43.8
52.19,0.135,3,1,9,property,property,0.9990274432489435,True,0.00048627921766071085,0.9990274432489435,0.0004862775333955749,56.2
52.19,0.135,3,2,11,property,property,0.9991020977960678,True,0.00045229967445595677,0.9991020977960678,0.000445602529476293,60.7
52.19,0.135,3,3,7,other,other,0.9966462799747943,True,0.9966462799747943,0.001672927137266849,0.0016807928879389214,50.7
52.19,0.135,3,11,6,other,other,0.9990940223895556,True,0.9990940223895556,0.00044060723225135175,0.00046537037819313295,47.5
52.19,0.135,3,12,7,violent,violent,0.9962545321844547,True,0.0029347382378913977,0.0008107295776539788,0.9962545321844547,50.6
52.19,0.14,2,2,3,property,property,0.9990274433564548,True,0.0004862801831789845,0.9990274433564548,0.00048627646036602395,33.9
52.19,0.145,0,2,3,other,other,0.9990274455863182,True,0.9990274455863182,0.000486277463319319,0.0004862769503625768,33.9
52.19,0.145,0,12,3,violent,violent,0.999028126728148,True,0.0004859190062183223,0.0004859542656336618,0.999028126728148,33.9
52.19,0.145,2,1,6,other,other,0.999042628060263,True,0.999042628060263,0.00043996512222311293,0.0005174068175137969,47.5
52.19,0.145,3,1,4,other,other,0.9990273644328881,True,0.9990273644328881,0.0004863266636775825,0.00048630890343413086,39.3
52.19,0.145,3,12,4,other,other,0.9990273586528228,True,0.9990273586528228,0.00048632923703118626,0.00048631211014608217,39.3
52.19,0.15,3,1,3,violent,violent,0.9990274386715187,True,0.0004862828267343358,0.00048627850174709416,0.9990274386715187,33.9
52.19,0.155,0,1,4,property,property,0.999027446684548,True,0.0004862777041045385,0.999027446684548,0.0004862756113475583,39.3
52.19,0.155,0,2,4,property,property,0.9990274047115205,True,0.00048627570696617255,0.9990274047115205,0.0004863195815132395,39.3
52.19,0.155,0,3,4,property,property,0.9990274773077816,True,0.00048626239245479116,0.9990274773077816,0.0004862602997637066,39.3
52.19,0.155,0,11,6,property,property,0.999028388134081,True,0.0004852964144156431,0.999028388134081,0.0004863154515033438,47.5
52.19,0.155,0,12,6,property,property,0.9990274257668044,True,0.00048629846883544326,0.9990274257668044,0.00048627576436020397,47.5
52.19,0.155,1,1,5,property,property,0.9990274093866095,True,0.00048627573338731517,0.9990274093866095,0.0004863148800032971,43.8
52.19,0.155,1,2,9,property,property,0.9990274446640648,True,0.00048627802149741857,0.9990274446640648,0.00048627731443778285,56.2
52.19,0.155,1,3,5,property,property,0.9990274824399954,True,0.0004862591898980286,0.9990274824399954,0.00048625837010664823,43.8
52.19,0.155,1,11,3,property,property,0.999027441933112,True,0.0004862800928989338,0.999027441933112,0.00048627797398893016,33.9
52.19,0.155,1,12,4,property,property,0.999027451925032,True,0.00048627652384596574,0.999027451925032,0.0004862715511218629,39.3
52.19,0.155,2,1,5,property,property,0.9990274472033782,True,0.00048627740021427477,0.9990274472033782,0.00048627539640758627,43.8
52.19,0.155,2,2,5,property,property,0.9990274504961295,True,0.0004862756797827288,0.9990274504961295,0.0004862738240878809,43.8
52.19,0.155,2,3,5,property,property,0.9990274852549571,True,0.0004862578442127478,0.9990274852549571,0.00048625690083010703,43.8
52.19,0.155,2,11,3,property,property,0.9990274471808654,True,0.0004862774002033167,0.9990274471808654,0.00048627541893139174,33.9
52.19,0.155,2,12,4,property,property,0.9990274447784407,True,0.000486278276089804,0.9990274447784407,0.00048627694546937966,39.3
52.19,0.155,3,1,8,property,property,0.999027446656928,True,0.0004862768430624048,0.999027446656928,0.00048627650000962247,53.7
52.19,0.155,3,2,4,property,property,0.9990274467721814,True,0.00048627762440958607,0.9990274467721814,0.00048627560340906684,39.3
52.19,0.155,3,3,4,property,property,0.9990274774086683,True,0.00048626229940198487,0.9990274774086683,0.0004862602919296137,39.3
52.19,0.155,3,11,3,property,property,0.9990274467686164,True,0.00048627762459637497,0.9990274467686164,0.00048627560678722506,33.9
52.19,0.155,3,12,3,property,property,0.9990274444784892,True,0.0004862783991909568,0.9990274444784892,0.0004862771223199043,33.9
52.19,0.16,0,2,4,other,other,0.9990273643630158,True,0.9990273643630158,0.0004863266297231919,0.0004863090072609814,39.3
52.19,0.16,1,1,3,other,other,0.9990274461808917,True,0.9990274461808917,0.0004862772098191575,0.00048627660928900337,33.9
52.19,0.16,1,12,3,violent,violent,0.9990274387829988,True,0.00048628277100468364,0.0004862784459964631,0.9990274387829988,33.9
52.19,0.16,2,11,4,violent,violent,0.999030921731349,True,0.0004862960883816125,0.00048278218026935295,0.999030921731349,39.3
52.19,0.165,0,2,3,property,property,0.9990274467662627,True,0.00048627762442818024,0.9990274467662627,0.00048627560930915683,33.9
52.19,0.17500000000000002,1,1,3,violent,violent,0.9990274388232607,True,0.000486282750862942,0.0004862784258763748,0.9990274388232607,33.9
52.19,0.17500000000000002,1,3,3,violent,violent,0.9990274385845451,True,0.00048628275210515094,0.000486278663349668,0.9990274385845451,33.9
52.19,0.17500000000000002,1,11,3,violent,violent,0.9990274464473526,True,0.00048627683497542436,0.00048627671767200944,0.9990274464473526,33.9
52.19,0.17500000000000002,2,11,3,property,property,0.9990274429841205,True,0.00048627957147616023,0.9990274429841205,0.0004862774444033615,33.9
52.19,0.17500000000000002,2,12,3,property,property,0.9990274451041935,True,0.0004862781115752741,0.9990274451041935,0.000486276784231355,33.9
52.19,0.17500000000000002,3,1,3,violent,violent,0.9990274324736963,True,0.0004862828273710978,0.0004862846989325851,0.9990274324736963,33.9
52.19,0.17500000000000002,3,3,7,violent,violent,0.9990574502839543,True,0.0004724312542218703,0.00047011846182377497,0.9990574502839543,50.8
52.19,0.17500000000000002,3,11,4,property,property,0.9990274442993349,True,0.00048627849421399745,0.9990274442993349,0.00048627720645106546,39.3
52.19,0.17500000000000002,3,12,3,property,property,0.9990274623524854,True,0.0004862688108698061,0.9990274623524854,0.00048626883664496597,33.9
52.19,0.18,3,12,3,violent,violent,0.9990274190400747,True,0.0004862915653048198,0.000486289394620459,0.9990274190400747,33.9
52.195,0.125,1,1,3,property,property,0.9990274452333041,True,0.00048627803011576864,0.9990274452333041,0.0004862767365801632,33.9
52.195,0.13,0,1,10,property,property,0.9990284591933387,True,0.0004852637593699122,0.9990284591933387,0.00048627704729155123,58.6
52.195,0.13,0,2,4,property,property,0.9990274448990474,True,0.000486277843481282,0.9990274448990474,0.00048627725747140885,39.3
52.195,0.13,0,3,8,property,property,0.9990687631185793,True,0.0004634172717710299,0.9990687631185793,0.0004678196096496208,53.7
52.195,0.13,0,12,3,property,property,0.9990274622438036,True,0.0004862689543999063,0.9990274622438036,0.00048626880179659476,33.9
52.195,0.13,1,1,7,property,property,0.9990274479238088,True,0.0004862760013816017,0.9990274479238088,0.0004862760748097068,50.8
52.195,0.13,1,3,5,property,property,0.9990274467001435,True,0.00048627706599920655,0.9990274467001435,0.0004862762338572146,43.8
52.195,0.13,1,11,3,property,property,0.9990274467652797,True,0.00048627762440622667,0.9990274467652797,0.0004862756103141222,33.9
52.195,0.13,2,1,8,property,property,0.9990274446325853,True,0.0004862781590091215,0.9990274446325853,0.00048627720840564514,53.7
52.195,0.13,2,2,8,property,property,0.9963285279494243,True,0.0018350116118849673,0.9963285279494243,0.0018364604386906375,53.5
52.195,0.13,2,11,3,property,property,0.999027445582801,True,0.00048627798782637096,0.999027445582801,0.0004862764293725788,33.9
52.195,0.13,2,12,4,violent,violent,0.9990335413149418,True,0.00048526414703482627,0.0004811945380233008,0.9990335413149418,39.3
52.195,0.13,3,1,9,property,property,0.9990283516098236,True,0.00048537301305022013,0.9990283516098236,0.0004862753771261699,56.2
52.195,0.13,3,2,8,property,property,0.9990274413334022,True,0.00048628150919844613,0.9990274413334022,0.00048627715739932184,53.7
52.195,0.13,3,3,5,property,property,0.999027429475055,True,0.00048626502414403876,0.999027429475055,0.0004863055008010692,43.8
52.195,0.13,3,11,3,property,property,0.9990274595625948,True,0.0004862688148376915,0.9990274595625948,0.0004862716225675549,33.9
52.195,0.13,3,12,3,other,other,0.9990274453678892,True,0.9990274453678892,0.00048627775807362006,0.00048627687403718703,33.9
52.195,0.135,0,1,8,property,property,0.9990870532629944,True,0.0004609720193581588,0.9990870532629944,0.0004519747176472915,53.7
52.195,0.135,0,2,6,property,property,0.9990284068072883,True,0.00048530226985994375,0.9990284068072883,0.0004862909228516062,47.5
52.195,0.135,0,3,7,property,property,0.9990274454052914,True,0.000486287687540355,0.9990274454052914,0.0004862669071682282,50.8
52.195,0.135,0,11,6,property,property,0.9990284312318132,True,0.00048529686516643277,0.9990284312318132,0.0004862719030204626,47.5
52.195,0.135,0,12,6,property,property,0.9990274101616862,True,0.00048627468139308613,0.9990274101616862,0.0004863151569207511,47.5
52.195,0.135,1,1,7,property,property,0.9990275243617969,True,0.0004862038487216726,0.9990275243617969,0.00048627178948138666,50.8
52.195,0.135,1,2,3,property,property,0.9990274467652581,True,0.00048627762442769127,0.9990274467652581,0.00048627561031411174,33.9
52.195,0.135,1,3,8,property,property,0.999027696175708,True,0.0004860455013030045,0.999027696175708,0.0004862583229889994,53.7
52.195,0.135,1,11,10,property,property,0.9990275548524952,True,0.0004861676265602003,0.9990275548524952,0.00048627752094462865,58.6
52.195,0.135,1,12,8,property,property,0.9990838371241564,True,0.0004559103194654996,0.9990838371241564,0.0004602525563781554,53.7
52.195,0.135,2,1,3,violent,violent,0.9990274485868424,True,0.0004862756715385381,0.0004862757416190024,0.9990274485868424,33.9
52.195,0.135,2,2,5,property,property,0.9990534369451346,True,0.00048620400012291986,0.9990534369451346,0.00046035905474238844,43.8
52.195,0.135,2,3,6,other,other,0.9990292211741054,True,0.9990292211741054,0.0004862952164429341,0.00048448360945167117,47.5
52.195,0.135,2,11,8,property,property,0.9990275898554987,True,0.0004862069555266659,0.9990275898554987,0.0004862031889747686,53.7
52.195,0.135,2,12,5,property,property,0.9990425096769252,True,0.00047323061313684126,0.9990425096769252,0.00048425970993799583,43.8
52.195,0.135,3,1,8,property,property,0.999086840940918,True,0.0004616936577590528,0.999086840940918,0.0004514654013230526,53.7
52.195,0.135,3,2,6,property,property,0.9990310310411258,True,0.0004849617456150488,0.9990310310411258,0.00048400721325914976,47.5
52.195,0.135,3,3,13,property,property,0.9990275253376387,True,0.00048623454277515506,0.9990275253376387,0.0004862401195862922,64.5
52.195,0.135,3,11,8,other,other,0.9990293800602307,True,0.9990293800602307,0.0004842898315236433,0.00048633010824562713,53.7
52.195,0.135,3,12,7,property,property,0.9990356556940797,True,0.00048224419362370247,0.9990356556940797,0.00048210011229641046,50.8
52.195,0.14,0,1,6,property,property,0.9990274645016414,True,0.00048626682850403546,0.9990274645016414,0.000486268669854439,47.5
52.195,0.14,0,3,3,property,property,0.9990274611146194,True,0.00048627086017476905,0.9990274611146194,0.0004862680252057475,33.9
52.195,0.14,0,11,5,other,other,0.9990274576638994,True,0.9990274576638994,0.000486266858755672,0.0004862754773449771,43.8
52.195,0.14,0,12,3,violent,violent,0.999027438190386,True,0.00048628281608169294,0.00048627899353242607,0.999027438190386,33.9
52.195,0.14,1,1,3,property,property,0.9990274467652581,True,0.00048627762442769127,0.9990274467652581,0.00048627561031411174,33.9
52.195,0.14,1,3,9,property,property,0.9990274482550755,True,0.00048625466135617787,0.9990274482550755,0.0004862970835683373,56.2
52.195,0.14,1,11,5,property,property,0.999091925110407,True,0.0004642205221426226,0.999091925110407,0.00044385436745022545,43.8
52.195,0.14,1,12,3,violent,violent,0.9990274382428109,True,0.0004862827091627132,0.0004862790480263156,0.9990274382428109,33.9
52.195,0.14,2,1,3,property,property,0.9990274476926428,True,0.00048627682170977976,0.9990274476926428,0.0004862754856474482,33.9
52.195,0.14,2,2,4,property,property,0.9990274462859078,True,0.0004862769994847436,0.9990274462859078,0.0004862767146074303,39.3
