lat_bin,lon_bin,time_slot,month,total_count,dominant_category,pred,conf,ok,p_violent,p_property,p_other,risk
38.98,-94.56,1,3,34,property,property,0.705,True,0.0994,0.7046,0.1961,0.0
38.98,-94.56,1,4,53,property,property,0.772,True,0.0215,0.7722,0.2063,0.0
38.98,-94.56,1,5,30,property,violent,0.906,False,0.9062,0.0938,0.0,90.6
38.98,-94.56,1,6,44,property,property,0.783,True,0.0218,0.7825,0.1956,0.0
38.98,-94.56,1,7,49,property,property,0.783,True,0.0218,0.7825,0.1956,0.0
38.98,-94.56,1,8,41,property,property,0.875,True,0.0,0.8749,0.1251,0.0
38.98,-94.56,1,9,32,property,violent,0.637,False,0.6373,0.3627,0.0,63.7
38.98,-94.56,1,10,52,property,property,0.875,True,0.0,0.8749,0.1251,0.0
38.98,-94.56,1,11,33,property,property,0.856,True,0.0081,0.8564,0.1355,0.0
38.98,-94.56,1,12,15,property,property,0.798,True,0.0102,0.7982,0.1916,0.0
38.98,-94.56,2,1,69,property,property,0.599,True,0.2118,0.5987,0.1895,0.0
38.98,-94.56,2,2,52,violent,property,0.563,False,0.1455,0.5632,0.2913,0.0
38.98,-94.56,2,3,69,property,property,0.563,True,0.1455,0.5632,0.2913,0.0
38.98,-94.56,2,4,56,violent,property,0.563,False,0.1455,0.5632,0.2913,0.0
38.98,-94.56,2,5,62,property,property,0.647,True,0.1419,0.6471,0.211,0.0
38.98,-94.56,2,6,43,property,property,0.638,True,0.1267,0.6382,0.2351,0.0
38.98,-94.56,2,7,85,property,property,0.651,True,0.1424,0.6515,0.2061,0.0
38.98,-94.56,2,8,79,property,violent,0.713,False,0.7128,0.2872,0.0,71.3
38.98,-94.56,2,9,71,property,property,0.722,True,0.0496,0.7219,0.2284,0.0
38.98,-94.56,2,10,96,property,property,0.728,True,0.0415,0.7281,0.2304,0.0
38.98,-94.56,2,11,56,property,property,0.722,True,0.0496,0.7219,0.2284,0.0
38.98,-94.56,2,12,40,violent,violent,1.0,True,1.0,0.0,0.0,100.0
38.98,-94.56,3,1,47,property,violent,1.0,False,1.0,0.0,0.0,100.0
38.98,-94.56,3,2,59,property,violent,0.352,False,0.3516,0.3307,0.3177,35.2
38.98,-94.56,3,3,69,other,other,0.389,True,0.2222,0.3886,0.3892,0.0
38.98,-94.56,3,4,54,violent,property,0.395,False,0.2263,0.3946,0.379,0.0
38.98,-94.56,3,5,50,property,violent,0.684,False,0.684,0.1845,0.1315,68.4
38.98,-94.56,3,6,56,property,violent,0.568,False,0.5679,0.2337,0.1984,56.8
38.98,-94.56,3,7,75,property,violent,1.0,False,1.0,0.0,0.0,100.0
38.98,-94.56,3,8,39,violent,violent,0.557,True,0.5571,0.2375,0.2054,55.7
38.98,-94.56,3,9,69,property,violent,1.0,False,1.0,0.0,0.0,100.0
38.98,-94.56,3,10,58,other,property,0.46,False,0.1474,0.4596,0.3931,0.0
38.98,-94.56,3,11,51,violent,violent,1.0,True,1.0,0.0,0.0,100.0
38.98,-94.56,3,12,40,violent,violent,1.0,True,1.0,0.0,0.0,100.0
38.98,-94.55,0,5,5,property,property,0.585,True,0.0214,0.5849,0.3936,0.0
38.98,-94.55,0,9,4,property,property,0.573,True,0.0412,0.5731,0.3857,0.0
38.98,-94.55,0,11,5,other,property,0.573,False,0.0412,0.5731,0.3857,0.0
38.98,-94.55,1,1,4,other,property,0.613,False,0.021,0.6128,0.3662,0.0
38.98,-94.55,1,2,9,property,property,0.645,True,0.0221,0.6445,0.3333,0.0
38.98,-94.55,1,3,3,property,property,0.613,True,0.021,0.6128,0.3662,0.0
38.98,-94.55,1,4,5,property,property,0.403,True,0.3332,0.4029,0.2639,0.0
38.98,-94.55,1,5,21,other,property,0.655,False,0.0207,0.6546,0.3247,0.0
38.98,-94.55,1,6,9,property,property,0.645,True,0.0221,0.6445,0.3333,0.0
38.98,-94.55,1,7,11,property,property,0.654,True,0.0215,0.6541,0.3244,0.0
38.98,-94.55,1,9,16,property,property,0.747,True,0.0104,0.747,0.2427,0.0
38.98,-94.55,1,10,5,property,property,0.499,True,0.2023,0.4993,0.2984,0.0
38.98,-94.55,1,11,3,property,property,0.747,True,0.0104,0.747,0.2427,0.0
38.98,-94.55,1,12,6,property,property,0.747,True,0.0104,0.747,0.2427,0.0
38.98,-94.55,2,1,17,other,property,0.568,False,0.0493,0.5683,0.3824,0.0
38.98,-94.55,2,3,10,property,property,0.573,True,0.0412,0.5731,0.3857,0.0
38.98,-94.55,2,4,9,property,property,0.568,True,0.0493,0.5683,0.3824,0.0
38.98,-94.55,2,5,3,property,property,0.573,True,0.0412,0.5731,0.3857,0.0
38.98,-94.55,2,6,9,property,property,0.568,True,0.0493,0.5683,0.3824,0.0
38.98,-94.55,2,7,7,violent,violent,1.0,True,1.0,0.0,0.0,100.0
38.98,-94.55,2,8,26,property,violent,0.54,False,0.5405,0.2961,0.1634,54.0
38.98,-94.55,2,9,5,violent,violent,1.0,True,1.0,0.0,0.0,100.0
38.98,-94.55,2,10,15,property,property,0.613,True,0.021,0.6128,0.3662,0.0
38.98,-94.55,2,11,9,property,violent,0.558,False,0.5575,0.3173,0.1252,55.8
38.98,-94.55,2,12,10,property,property,0.585,True,0.0214,0.5849,0.3936,0.0
38.98,-94.55,3,1,5,violent,violent,1.0,True,1.0,0.0,0.0,100.0
38.98,-94.55,3,2,5,violent,violent,1.0,True,1.0,0.0,0.0,100.0
38.98,-94.55,3,3,4,violent,violent,1.0,True,1.0,0.0,0.0,100.0
38.98,-94.55,3,4,12,other,other,0.517,True,0.0509,0.4316,0.5175,0.0
38.98,-94.55,3,6,15,property,other,0.549,False,0.0533,0.3978,0.5489,0.0
38.98,-94.55,3,7,12,property,violent,0.696,False,0.6963,0.1993,0.1044,69.6
38.98,-94.55,3,8,8,property,violent,0.773,False,0.7732,0.1587,0.068,77.3
38.98,-94.55,3,10,6,property,other,0.517,False,0.0509,0.4316,0.5175,0.0
38.98,-94.55,3,11,3,other,other,0.517,True,0.0509,0.4316,0.5175,0.0
38.98,-94.52,1,7,14,other,property,0.739,False,0.0215,0.7386,0.2399,0.0
38.98,-94.52,1,10,8,other,property,0.654,False,0.0215,0.6541,0.3244,0.0
38.98,-94.52,2,4,3,property,property,0.613,True,0.021,0.6128,0.3662,0.0
38.98,-94.52,2,6,10,property,property,0.645,True,0.0221,0.6445,0.3333,0.0
38.98,-94.52,2,8,3,violent,violent,1.0,True,1.0,0.0,0.0,100.0
38.98,-94.52,3,6,6,violent,violent,1.0,True,1.0,0.0,0.0,100.0
38.98,-94.51,0,1,5,property,other,0.528,False,0.0219,0.4499,0.5282,0.0
38.98,-94.51,1,3,3,property,property,0.532,True,0.0222,0.5319,0.4459,0.0
38.98,-94.51,1,7,4,violent,violent,1.0,True,1.0,0.0,0.0,100.0
38.98,-94.51,1,12,4,property,violent,0.583,False,0.5832,0.2131,0.2037,58.3
38.98,-94.51,3,3,9,other,violent,0.569,False,0.5691,0.2017,0.2292,56.9
38.98,-94.51,3,7,4,property,other,0.646,False,0.0232,0.3313,0.6455,0.0
38.98,-94.5,0,3,6,other,property,0.568,False,0.0493,0.5683,0.3824,0.0
38.98,-94.5,0,4,5,other,property,0.4,False,0.3308,0.4,0.2692,0.0
38.98,-94.5,0,6,4,other,property,0.585,False,0.0214,0.5849,0.3936,0.0
38.98,-94.5,0,7,13,property,property,0.573,True,0.0412,0.5731,0.3857,0.0
38.98,-94.5,0,8,12,property,violent,0.806,False,0.8063,0.1655,0.0282,80.6
38.98,-94.5,0,9,4,property,violent,0.809,False,0.8093,0.1662,0.0245,80.9
38.98,-94.5,0,10,22,property,property,0.594,True,0.0411,0.5942,0.3646,0.0
38.98,-94.5,0,11,3,property,property,0.594,True,0.0411,0.5942,0.3646,0.0
38.98,-94.5,1,1,8,property,property,0.747,True,0.0104,0.747,0.2427,0.0
38.98,-94.5,1,3,6,property,property,0.783,True,0.0077,0.7831,0.2092,0.0
38.98,-94.5,1,4,15,property,property,0.783,True,0.0077,0.7831,0.2092,0.0
38.98,-94.5,1,5,26,property,property,0.783,True,0.0077,0.7831,0.2092,0.0
38.98,-94.5,1,6,3,property,property,0.754,True,0.0077,0.7538,0.2385,0.0
38.98,-94.5,1,7,5,property,property,0.783,True,0.0077,0.7831,0.2092,0.0
38.98,-94.5,1,8,12,property,property,0.827,True,0.0078,0.8268,0.1654,0.0
38.98,-94.5,1,9,6,property,property,0.794,True,0.0078,0.7937,0.1984,0.0
38.98,-94.5,1,10,4,property,property,0.781,True,0.0104,0.781,0.2086,0.0
38.98,-94.5,1,11,6,property,property,0.806,True,0.0076,0.8056,0.1868,0.0
38.98,-94.5,1,12,20,property,property,0.754,True,0.0077,0.7538,0.2385,0.0
38.98,-94.5,2,1,18,violent,violent,0.712,True,0.7118,0.2037,0.0845,71.2
38.98,-94.5,2,2,5,property,property,0.606,True,0.0214,0.6065,0.3722,0.0
38.98,-94.5,2,3,9,property,property,0.613,True,0.021,0.6128,0.3662,0.0
38.98,-94.5,2,4,4,property,violent,0.813,False,0.8126,0.1668,0.0205,81.3
38.98,-94.5,2,5,8,other,property,0.613,False,0.021,0.6128,0.3662,0.0
38.98,-94.5,2,6,13,violent,violent,0.712,True,0.7118,0.2037,0.0845,71.2
38.98,-94.5,2,7,13,property,property,0.613,True,0.021,0.6128,0.3662,0.0
38.98,-94.5,2,8,6,other,property,0.596,False,0.0484,0.5956,0.356,0.0
38.98,-94.5,2,9,7,property,property,0.613,True,0.021,0.6128,0.3662,0.0
38.98,-94.5,2,10,9,property,property,0.601,True,0.0405,0.6006,0.3589,0.0
38.98,-94.5,2,11,10,property,violent,0.555,False,0.5546,0.3242,0.1213,55.5
38.98,-94.5,2,12,15,property,property,0.446,True,0.28,0.4462,0.2738,0.0
38.98,-94.5,3,1,9,violent,violent,1.0,True,1.0,0.0,0.0,100.0
38.98,-94.5,3,2,7,violent,violent,1.0,True,1.0,0.0,0.0,100.0
38.98,-94.5,3,3,6,violent,violent,1.0,True,1.0,0.0,0.0,100.0
38.98,-94.5,3,4,5,other,property,0.505,False,0.0509,0.5045,0.4446,0.0
38.98,-94.5,3,5,16,violent,violent,1.0,True,1.0,0.0,0.0,100.0
38.98,-94.5,3,6,7,other,property,0.48,False,0.0535,0.4796,0.4669,0.0
38.98,-94.5,3,7,10,property,property,0.508,True,0.0512,0.5076,0.4412,0.0
38.98,-94.5,3,8,9,violent,violent,1.0,True,1.0,0.0,0.0,100.0
38.98,-94.5,3,9,7,other,property,0.48,False,0.0535,0.4796,0.4669,0.0
38.98,-94.5,3,10,4,other,property,0.514,False,0.0513,0.514,0.4348,0.0
38.98,-94.5,3,11,6,other,property,0.514,False,0.0513,0.514,0.4348,0.0
38.98,-94.5,3,12,6,other,property,0.514,False,0.0513,0.514,0.4348,0.0
38.98,-94.49,0,4,5,violent,violent,1.0,True,1.0,0.0,0.0,100.0
38.98,-94.49,0,5,7,property,property,0.6,True,0.0212,0.6004,0.3785,0.0
38.98,-94.49,0,6,6,violent,violent,1.0,True,1.0,0.0,0.0,100.0
38.98,-94.49,0,7,9,violent,violent,0.911,True,0.9113,0.0887,0.0,91.1
38.98,-94.49,0,8,4,violent,violent,1.0,True,1.0,0.0,0.0,100.0
38.98,-94.49,0,9,8,violent,violent,1.0,True,1.0,0.0,0.0,100.0
38.98,-94.49,0,10,16,violent,violent,1.0,True,1.0,0.0,0.0,100.0
38.98,-94.49,0,11,7,property,property,0.606,True,0.0214,0.6065,0.3722,0.0
38.98,-94.49,0,12,3,other,property,0.585,False,0.0214,0.5849,0.3936,0.0
38.98,-94.49,1,1,13,property,property,0.739,True,0.0215,0.7386,0.2399,0.0
38.98,-94.49,1,2,22,property,property,0.645,True,0.0221,0.6445,0.3333,0.0
38.98,-94.49,1,3,10,property,property,0.654,True,0.0215,0.6541,0.3244,0.0
38.98,-94.49,1,4,25,property,property,0.654,True,0.0215,0.6541,0.3244,0.0
38.98,-94.49,1,5,7,property,property,0.739,True,0.0215,0.7386,0.2399,0.0
38.98,-94.49,1,6,10,property,property,0.74,True,0.0215,0.7398,0.2387,0.0
38.98,-94.49,1,7,8,property,property,0.718,True,0.0493,0.7176,0.2331,0.0
38.98,-94.49,1,8,10,property,property,0.743,True,0.0216,0.7432,0.2352,0.0
38.98,-94.49,1,9,16,property,property,0.743,True,0.0216,0.7432,0.2352,0.0
38.98,-94.49,1,10,10,property,property,0.563,True,0.1465,0.5625,0.2909,0.0
38.98,-94.49,1,11,4,property,violent,0.851,False,0.8515,0.1485,0.0,85.1
38.98,-94.49,1,12,3,property,property,0.654,True,0.0215,0.6541,0.3244,0.0
38.98,-94.49,2,1,9,other,violent,1.0,False,1.0,0.0,0.0,100.0
38.98,-94.49,2,2,8,violent,violent,1.0,True,1.0,0.0,0.0,100.0
38.98,-94.49,2,3,11,property,property,0.613,True,0.021,0.6128,0.3662,0.0
38.98,-94.49,2,4,22,property,property,0.606,True,0.0214,0.6065,0.3722,0.0
38.98,-94.49,2,5,16,property,property,0.613,True,0.021,0.6128,0.3662,0.0
38.98,-94.49,2,6,6,property,property,0.613,True,0.021,0.6128,0.3662,0.0
38.98,-94.49,2,7,14,property,property,0.613,True,0.021,0.6128,0.3662,0.0
38.98,-94.49,2,8,15,property,violent,0.853,False,0.8531,0.1469,0.0,85.3
38.98,-94.49,2,9,15,property,violent,1.0,False,1.0,0.0,0.0,100.0
38.98,-94.49,2,10,19,property,property,0.613,True,0.021,0.6128,0.3662,0.0
38.98,-94.49,2,11,15,property,property,0.613,True,0.021,0.6128,0.3662,0.0
38.98,-94.49,2,12,7,other,property,0.613,False,0.021,0.6128,0.3662,0.0
38.98,-94.49,3,1,8,property,property,0.489,True,0.0973,0.489,0.4137,0.0
38.98,-94.49,3,2,6,other,property,0.45,False,0.1112,0.4503,0.4384,0.0
38.98,-94.49,3,3,12,other,violent,0.564,False,0.5644,0.2275,0.2081,56.4
38.98,-94.49,3,4,14,violent,violent,0.906,True,0.9062,0.0938,0.0,90.6
38.98,-94.49,3,5,3,property,property,0.508,True,0.0512,0.5076,0.4412,0.0
38.98,-94.49,3,6,8,property,property,0.508,True,0.0512,0.5076,0.4412,0.0
38.98,-94.49,3,7,8,violent,violent,0.873,True,0.8733,0.0903,0.0364,87.3
38.98,-94.49,3,8,9,other,property,0.508,False,0.0512,0.5076,0.4412,0.0
38.98,-94.49,3,9,8,property,violent,0.873,False,0.8733,0.0903,0.0364,87.3
38.98,-94.49,3,10,20,violent,violent,0.683,True,0.6835,0.1671,0.1494,68.3
38.98,-94.49,3,11,10,violent,violent,1.0,True,1.0,0.0,0.0,100.0
38.98,-94.49,3,12,7,violent,violent,1.0,True,1.0,0.0,0.0,100.0
38.98,-94.48,1,3,4,property,property,0.596,True,0.0484,0.5956,0.356,0.0
38.98,-94.45,2,2,3,violent,violent,1.0,True,1.0,0.0,0.0,100.0
38.98,-94.45,2,9,3,violent,violent,1.0,True,1.0,0.0,0.0,100.0
38.98,-94.44,1,2,3,property,property,0.833,True,0.0,0.8333,0.1667,0.0
38.98,-94.44,2,4,3,property,property,0.789,True,0.0,0.7892,0.2108,0.0
38.98,-94.43,2,7,3,property,property,0.635,True,0.0495,0.6353,0.3151,0.0
38.98,-94.43,3,9,3,violent,violent,1.0,True,1.0,0.0,0.0,100.0
38.98,-94.43,3,11,5,violent,violent,1.0,True,1.0,0.0,0.0,100.0
38.98,-94.4,0,12,6,property,property,0.532,True,0.0222,0.5319,0.4459,0.0
38.98,-94.4,1,10,3,property,property,0.573,True,0.0412,0.5731,0.3857,0.0
38.98,-94.4,2,7,5,property,property,0.532,True,0.0222,0.5319,0.4459,0.0
38.98,-94.4,2,8,4,other,property,0.532,False,0.0222,0.5319,0.4459,0.0
38.98,-94.4,2,10,9,property,violent,0.567,False,0.567,0.2349,0.1981,56.7
38.98,-94.4,2,12,7,other,property,0.521,False,0.0427,0.5207,0.4366,0.0
38.98,-94.4,3,8,3,violent,violent,1.0,True,1.0,0.0,0.0,100.0
38.98,-94.4,3,10,15,other,other,0.549,True,0.0533,0.3978,0.5489,0.0
38.98,-94.39,0,3,4,other,property,0.579,False,0.0416,0.5791,0.3793,0.0
38.98,-94.39,1,3,5,property,property,0.6,True,0.0212,0.6004,0.3785,0.0
38.98,-94.39,1,5,4,other,property,0.585,False,0.0214,0.5849,0.3936,0.0
38.98,-94.39,1,9,7,property,property,0.62,True,0.0102,0.6196,0.3702,0.0
38.98,-94.39,1,12,4,other,property,0.585,False,0.0214,0.5849,0.3936,0.0
38.98,-94.39,2,1,3,property,property,0.585,True,0.0214,0.5849,0.3936,0.0
38.98,-94.39,2,4,7,property,violent,0.544,False,0.5437,0.2612,0.1951,54.4
38.98,-94.39,2,7,5,property,property,0.6,True,0.0212,0.6004,0.3785,0.0
38.98,-94.39,2,9,8,property,property,0.6,True,0.0212,0.6004,0.3785,0.0
38.98,-94.39,2,12,3,property,property,0.573,True,0.0412,0.5731,0.3857,0.0
38.98,-94.39,3,3,3,property,property,0.532,True,0.0222,0.5319,0.4459,0.0
38.98,-94.39,3,8,5,violent,violent,1.0,True,1.0,0.0,0.0,100.0
38.99,-94.61,0,1,5,property,property,0.588,True,0.0407,0.5884,0.3709,0.0
38.99,-94.61,0,2,4,property,property,0.568,True,0.0493,0.5683,0.3824,0.0
38.99,-94.61,0,4,3,property,property,0.568,True,0.0493,0.5683,0.3824,0.0
38.99,-94.61,0,5,8,property,violent,0.773,False,0.7732,0.1587,0.068,77.3
38.99,-94.61,0,7,3,property,property,0.601,True,0.0405,0.6006,0.3589,0.0
38.99,-94.61,0,9,8,property,property,0.601,True,0.0405,0.6006,0.3589,0.0
38.99,-94.61,0,12,14,property,property,0.606,True,0.0214,0.6065,0.3722,0.0
38.99,-94.61,1,1,16,violent,violent,0.875,True,0.875,0.125,0.0,87.5
38.99,-94.61,1,2,13,property,property,0.613,True,0.021,0.6128,0.3662,0.0
38.99,-94.61,1,3,9,other,property,0.613,False,0.021,0.6128,0.3662,0.0
38.99,-94.61,1,4,11,property,property,0.613,True,0.021,0.6128,0.3662,0.0
38.99,-94.61,1,5,6,other,property,0.654,False,0.0215,0.6541,0.3244,0.0
38.99,-94.61,1,6,5,property,property,0.654,True,0.0215,0.6541,0.3244,0.0
38.99,-94.61,1,7,11,property,property,0.739,True,0.0206,0.7393,0.2402,0.0
38.99,-94.61,1,9,8,other,property,0.65,False,0.0218,0.6505,0.3278,0.0
38.99,-94.61,1,10,3,property,property,0.747,True,0.0104,0.747,0.2427,0.0
38.99,-94.61,1,11,3,property,property,0.747,True,0.0104,0.747,0.2427,0.0
38.99,-94.61,1,12,14,property,violent,0.853,False,0.853,0.147,0.0,85.3
38.99,-94.61,2,1,23,property,property,0.6,True,0.0212,0.6004,0.3785,0.0
38.99,-94.61,2,2,11,other,property,0.6,False,0.0212,0.6004,0.3785,0.0
38.99,-94.61,2,3,12,other,property,0.585,False,0.0214,0.5849,0.3936,0.0
38.99,-94.61,2,4,26,violent,violent,1.0,True,1.0,0.0,0.0,100.0
38.99,-94.61,2,5,6,other,property,0.606,False,0.0214,0.6065,0.3722,0.0
38.99,-94.61,2,6,8,other,property,0.6,False,0.0212,0.6004,0.3785,0.0
38.99,-94.61,2,7,22,violent,violent,0.778,True,0.7775,0.1901,0.0324,77.8
38.99,-94.61,2,8,5,property,property,0.613,True,0.021,0.6128,0.3662,0.0
38.99,-94.61,2,9,7,property,property,0.613,True,0.021,0.6128,0.3662,0.0
38.99,-94.61,2,10,3,property,property,0.613,True,0.021,0.6128,0.3662,0.0
38.99,-94.61,2,11,4,property,property,0.613,True,0.021,0.6128,0.3662,0.0
38.99,-94.61,2,12,4,property,property,0.6,True,0.0212,0.6004,0.3785,0.0
38.99,-94.61,3,1,10,violent,violent,1.0,True,1.0,0.0,0.0,100.0
38.99,-94.61,3,7,9,other,other,0.449,True,0.1026,0.4484,0.4491,0.0
38.99,-94.61,3,8,5,property,other,0.449,False,0.1026,0.4484,0.4491,0.0
38.99,-94.61,3,9,4,property,violent,0.853,False,0.8531,0.1469,0.0,85.3
38.99,-94.61,3,10,3,violent,violent,1.0,True,1.0,0.0,0.0,100.0
38.99,-94.6,0,1,13,property,property,0.739,True,0.0215,0.7386,0.2399,0.0
38.99,-94.6,0,2,3,other,property,0.651,False,0.0209,0.6511,0.3281,0.0
38.99,-94.6,0,4,17,property,property,0.743,True,0.0216,0.7432,0.2352,0.0
38.99,-94.6,0,5,10,property,property,0.743,True,0.0216,0.7432,0.2352,0.0
38.99,-94.6,0,6,18,property,property,0.743,True,0.0216,0.7432,0.2352,0.0
38.99,-94.6,0,7,32,property,property,0.743,True,0.0216,0.7432,0.2352,0.0
38.99,-94.6,0,8,8,property,property,0.765,True,0.0222,0.7649,0.2129,0.0
38.99,-94.6,0,9,12,property,property,0.765,True,0.0222,0.7649,0.2129,0.0
38.99,-94.6,0,10,7,property,property,0.743,True,0.0216,0.7432,0.2352,0.0
38.99,-94.6,0,11,11,property,property,0.743,True,0.0216,0.7432,0.2352,0.0
38.99,-94.6,0,12,4,property,violent,0.738,False,0.7383,0.2617,0.0,73.8
38.99,-94.6,1,1,15,property,property,0.833,True,0.0,0.8333,0.1667,0.0
38.99,-94.6,1,2,7,property,property,0.754,True,0.0077,0.7538,0.2385,0.0
38.99,-94.6,1,3,17,property,property,0.76,True,0.0,0.7596,0.2404,0.0
38.99,-94.6,1,4,14,property,property,0.76,True,0.0,0.7596,0.2404,0.0
38.99,-94.6,1,5,21,property,property,0.794,True,0.0078,0.7937,0.1984,0.0
38.99,-94.6,1,6,14,property,property,0.794,True,0.0078,0.7937,0.1984,0.0
38.99,-94.6,1,7,19,property,property,0.907,True,0.0,0.9071,0.0929,0.0
38.99,-94.6,1,8,11,property,property,0.904,True,0.0,0.9041,0.0959,0.0
38.99,-94.6,1,9,30,property,property,0.957,True,0.0,0.9571,0.0429,0.0
38.99,-94.6,1,10,14,property,property,0.875,True,0.0,0.8749,0.1251,0.0
38.99,-94.6,1,11,17,property,property,0.875,True,0.0,0.8749,0.1251,0.0
38.99,-94.6,1,12,13,other,property,0.754,False,0.0077,0.7538,0.2385,0.0
38.99,-94.6,2,1,16,violent,property,0.803,False,0.0103,0.8034,0.1863,0.0
38.99,-94.6,2,2,26,property,property,0.781,True,0.0104,0.781,0.2086,0.0
38.99,-94.6,2,3,24,property,property,0.789,True,0.0,0.7892,0.2108,0.0
38.99,-94.6,2,4,12,property,property,0.789,True,0.0,0.7892,0.2108,0.0
38.99,-94.6,2,5,12,property,property,0.789,True,0.0,0.7892,0.2108,0.0
38.99,-94.6,2,6,19,property,property,0.794,True,0.0078,0.7937,0.1984,0.0
38.99,-94.6,2,7,23,property,property,0.904,True,0.0,0.9041,0.0959,0.0
38.99,-94.6,2,8,35,other,property,0.904,False,0.0,0.9041,0.0959,0.0
38.99,-94.6,2,9,16,property,property,0.904,True,0.0,0.9041,0.0959,0.0
38.99,-94.6,2,10,17,property,property,0.904,True,0.0,0.9041,0.0959,0.0
38.99,-94.6,2,11,16,property,property,0.904,True,0.0,0.9041,0.0959,0.0
38.99,-94.6,2,12,31,other,property,0.794,False,0.0078,0.794,0.1982,0.0
38.99,-94.6,3,1,22,violent,violent,1.0,True,1.0,0.0,0.0,100.0
38.99,-94.6,3,2,12,property,property,0.589,True,0.0492,0.5892,0.3616,0.0
38.99,-94.6,3,3,21,property,property,0.585,True,0.0214,0.5849,0.3936,0.0
38.99,-94.6,3,4,5,property,violent,0.521,False,0.5212,0.2967,0.1821,52.1
38.99,-94.6,3,5,7,property,property,0.606,True,0.0214,0.6065,0.3722,0.0
38.99,-94.6,3,6,11,other,property,0.606,False,0.0214,0.6065,0.3722,0.0
38.99,-94.6,3,7,16,property,violent,0.83,False,0.8297,0.1703,0.0,83.0
38.99,-94.6,3,8,22,property,property,0.587,True,0.0627,0.5867,0.3506,0.0
38.99,-94.6,3,9,14,property,property,0.601,True,0.0405,0.6006,0.3589,0.0
38.99,-94.6,3,10,22,violent,property,0.596,False,0.0484,0.5956,0.356,0.0
38.99,-94.6,3,11,21,property,property,0.613,True,0.021,0.6128,0.3662,0.0
38.99,-94.6,3,12,7,property,property,0.613,True,0.021,0.6128,0.3662,0.0
38.99,-94.59,0,1,23,property,property,0.606,True,0.0214,0.6065,0.3722,0.0
38.99,-94.59,0,2,28,property,property,0.606,True,0.0214,0.6065,0.3722,0.0
38.99,-94.59,0,3,27,property,property,0.596,True,0.0484,0.5956,0.356,0.0
38.99,-94.59,0,4,25,property,property,0.601,True,0.0405,0.6006,0.3589,0.0
38.99,-94.59,0,5,6,property,property,0.613,True,0.021,0.6128,0.3662,0.0
38.99,-94.59,0,6,27,property,property,0.613,True,0.021,0.6128,0.3662,0.0
38.99,-94.59,0,7,17,property,property,0.613,True,0.021,0.6128,0.3662,0.0
38.99,-94.59,0,8,18,property,property,0.652,True,0.0107,0.652,0.3372,0.0
38.99,-94.59,0,9,29,property,property,0.663,True,0.0077,0.6633,0.329,0.0
38.99,-94.59,0,10,22,violent,property,0.663,False,0.0077,0.6633,0.329,0.0
38.99,-94.59,0,11,24,other,violent,0.777,False,0.7775,0.2225,0.0,77.7
38.99,-94.59,0,12,37,property,property,0.652,True,0.0107,0.652,0.3372,0.0
38.99,-94.59,1,1,40,property,property,0.907,True,0.0,0.9071,0.0929,0.0
38.99,-94.59,1,2,25,property,property,0.892,True,0.0103,0.8919,0.0977,0.0
38.99,-94.59,1,3,53,property,property,0.907,True,0.0,0.9071,0.0929,0.0
38.99,-94.59,1,4,61,property,property,0.907,True,0.0,0.9071,0.0929,0.0
38.99,-94.59,1,5,28,property,property,0.907,True,0.0,0.9071,0.0929,0.0
38.99,-94.59,1,6,56,property,property,0.907,True,0.0,0.9071,0.0929,0.0
38.99,-94.59,1,7,35,property,property,0.957,True,0.0,0.9571,0.0429,0.0
38.99,-94.59,1,8,51,property,property,0.969,True,0.0,0.9686,0.0314,0.0
38.99,-94.59,1,9,40,property,property,0.969,True,0.0,0.9686,0.0314,0.0
38.99,-94.59,1,10,31,property,property,0.969,True,0.0,0.9686,0.0314,0.0
38.99,-94.59,1,11,32,property,property,0.907,True,0.0,0.9071,0.0929,0.0
38.99,-94.59,1,12,26,property,property,0.907,True,0.0,0.9071,0.0929,0.0
38.99,-94.59,2,1,69,property,property,0.875,True,0.0,0.8749,0.1251,0.0
38.99,-94.59,2,2,51,property,property,0.825,True,0.0106,0.8245,0.1649,0.0
38.99,-94.59,2,3,79,property,property,0.816,True,0.0209,0.8159,0.1632,0.0
38.99,-94.59,2,4,45,property,property,0.825,True,0.0106,0.8245,0.1649,0.0
38.99,-94.59,2,5,63,property,property,0.901,True,0.0,0.9013,0.0987,0.0
38.99,-94.59,2,6,67,property,property,0.875,True,0.0,0.8749,0.1251,0.0
38.99,-94.59,2,7,54,property,property,0.904,True,0.0,0.9041,0.0959,0.0
38.99,-94.59,2,8,76,property,property,0.901,True,0.0,0.9013,0.0987,0.0
38.99,-94.59,2,9,55,property,property,0.904,True,0.0,0.9041,0.0959,0.0
38.99,-94.59,2,10,78,property,property,0.901,True,0.0,0.9013,0.0987,0.0
38.99,-94.59,2,11,43,other,property,0.901,False,0.0,0.9013,0.0987,0.0
38.99,-94.59,2,12,71,property,property,0.875,True,0.0,0.8749,0.1251,0.0
38.99,-94.59,3,1,15,property,property,0.573,True,0.0412,0.5731,0.3857,0.0
38.99,-94.59,3,2,42,property,property,0.568,True,0.0493,0.5683,0.3824,0.0
38.99,-94.59,3,3,49,property,property,0.522,True,0.0516,0.5218,0.4266,0.0
38.99,-94.59,3,4,59,other,property,0.568,False,0.0493,0.5683,0.3824,0.0
38.99,-94.59,3,5,45,property,property,0.568,True,0.0493,0.5683,0.3824,0.0
