lat_bin,lon_bin,time_slot,month,total_count,dominant_category,pred,conf,ok,p_violent,p_property,p_other,risk
40.71,-89.59,0,12,31,other,other,0.938,True,0.0258,0.0362,0.938,0.0
40.71,-89.59,1,1,33,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.71,-89.59,1,2,39,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.71,-89.59,1,3,42,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.71,-89.59,1,4,20,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.71,-89.59,1,5,28,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.71,-89.59,1,6,29,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.71,-89.59,1,7,60,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.71,-89.59,1,8,63,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.71,-89.59,1,9,32,other,other,0.661,True,0.2763,0.0632,0.6605,0.0
40.71,-89.59,1,10,14,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.71,-89.59,1,11,41,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.71,-89.59,1,12,17,property,violent,0.522,False,0.5222,0.0158,0.462,52.2
40.71,-89.59,2,1,42,other,other,0.964,True,0.0,0.0362,0.9638,0.0
40.71,-89.59,2,2,33,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.71,-89.59,2,3,52,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.71,-89.59,2,4,51,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.71,-89.59,2,5,35,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.71,-89.59,2,6,31,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.71,-89.59,2,7,57,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.71,-89.59,2,8,69,other,violent,0.607,False,0.6067,0.0,0.3933,60.7
40.71,-89.59,2,9,67,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.71,-89.59,2,10,57,property,other,0.876,False,0.0,0.1242,0.8758,0.0
40.71,-89.59,2,11,54,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.71,-89.59,2,12,36,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.71,-89.59,3,1,33,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.71,-89.59,3,2,57,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.71,-89.59,3,3,44,violent,violent,0.979,True,0.9792,0.0,0.0208,97.9
40.71,-89.59,3,4,46,other,other,0.938,True,0.0258,0.0362,0.938,0.0
40.71,-89.59,3,5,62,other,other,0.666,True,0.3051,0.0287,0.6662,0.0
40.71,-89.59,3,6,57,violent,other,0.626,False,0.3632,0.011,0.6258,0.0
40.71,-89.59,3,7,47,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.71,-89.59,3,8,59,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.71,-89.59,3,9,76,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.71,-89.59,3,10,39,property,other,0.864,False,0.0,0.1356,0.8644,0.0
40.71,-89.59,3,11,54,other,other,0.669,True,0.2992,0.0318,0.6689,0.0
40.71,-89.59,3,12,46,other,other,0.938,True,0.0258,0.0362,0.938,0.0
40.71,-89.58,0,1,33,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.71,-89.58,0,2,29,violent,violent,0.979,True,0.9792,0.0,0.0208,97.9
40.71,-89.58,0,3,15,other,violent,0.979,False,0.9792,0.0,0.0208,97.9
40.71,-89.58,0,4,38,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.71,-89.58,0,5,31,other,other,0.938,True,0.0258,0.0362,0.938,0.0
40.71,-89.58,0,6,35,violent,other,0.636,False,0.3334,0.0303,0.6364,0.0
40.71,-89.58,0,7,66,violent,violent,1.0,True,1.0,0.0,0.0,100.0
40.71,-89.58,0,8,14,other,other,0.642,True,0.3275,0.0305,0.642,0.0
40.71,-89.58,0,9,35,violent,other,0.926,False,0.0381,0.0364,0.9255,0.0
40.71,-89.58,0,10,21,violent,other,0.853,False,0.0262,0.121,0.8528,0.0
40.71,-89.58,0,11,23,violent,other,0.693,False,0.2763,0.0305,0.6932,0.0
40.71,-89.58,0,12,18,violent,violent,0.979,True,0.9792,0.0,0.0208,97.9
40.71,-89.58,1,1,22,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.71,-89.58,1,2,14,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.71,-89.58,1,3,28,other,other,0.781,True,0.1886,0.0301,0.7813,0.0
40.71,-89.58,1,4,16,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.71,-89.58,1,5,14,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.71,-89.58,1,6,23,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.71,-89.58,1,7,30,property,other,0.876,False,0.0,0.1242,0.8758,0.0
40.71,-89.58,1,8,35,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.71,-89.58,1,9,32,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.71,-89.58,1,10,15,property,other,0.865,False,0.0,0.1354,0.8646,0.0
40.71,-89.58,1,11,44,other,other,0.927,True,0.0,0.0734,0.9266,0.0
40.71,-89.58,1,12,16,property,other,0.876,False,0.0,0.1242,0.8758,0.0
40.71,-89.58,2,1,24,other,other,0.964,True,0.0,0.0362,0.9638,0.0
40.71,-89.58,2,2,27,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.71,-89.58,2,3,19,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.71,-89.58,2,4,17,other,other,0.964,True,0.0,0.0362,0.9638,0.0
40.71,-89.58,2,5,23,violent,violent,1.0,True,1.0,0.0,0.0,100.0
40.71,-89.58,2,6,24,other,other,0.649,True,0.3508,0.0,0.6492,0.0
40.71,-89.58,2,7,31,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.71,-89.58,2,8,47,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.71,-89.58,2,9,45,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.71,-89.58,2,10,22,other,other,0.9,True,0.0,0.1002,0.8998,0.0
40.71,-89.58,2,11,37,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.71,-89.58,2,12,32,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.71,-89.58,3,1,25,violent,other,0.595,False,0.4048,0.0,0.5952,0.0
40.71,-89.58,3,2,19,other,other,0.938,True,0.0258,0.0362,0.938,0.0
40.71,-89.58,3,3,26,other,violent,0.979,False,0.9792,0.0,0.0208,97.9
40.71,-89.58,3,4,28,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.71,-89.58,3,5,33,other,other,0.927,True,0.0373,0.0357,0.927,0.0
40.71,-89.58,3,6,40,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.71,-89.58,3,7,36,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.71,-89.58,3,8,41,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.71,-89.58,3,9,59,violent,other,0.963,False,0.0,0.0371,0.9629,0.0
40.71,-89.58,3,10,22,other,other,0.927,True,0.0,0.0734,0.9266,0.0
40.71,-89.58,3,11,17,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.71,-89.58,3,12,28,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.71,-89.57,0,1,14,other,other,0.726,True,0.2426,0.0313,0.7261,0.0
40.71,-89.57,0,2,9,property,other,0.963,False,0.0,0.0371,0.9629,0.0
40.71,-89.57,0,3,9,property,other,0.963,False,0.0,0.0371,0.9629,0.0
40.71,-89.57,0,4,9,other,other,0.726,True,0.2426,0.0313,0.7261,0.0
40.71,-89.57,0,5,18,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.71,-89.57,0,6,11,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.71,-89.57,0,7,22,property,other,0.963,False,0.0,0.0371,0.9629,0.0
40.71,-89.57,0,8,23,other,other,0.926,True,0.0381,0.0364,0.9255,0.0
40.71,-89.57,0,9,48,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.71,-89.57,0,10,8,other,other,0.708,True,0.1911,0.1005,0.7084,0.0
40.71,-89.57,0,11,33,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.71,-89.57,0,12,6,violent,other,0.671,False,0.3286,0.0,0.6714,0.0
40.71,-89.57,1,1,3,other,other,0.987,True,0.0,0.0126,0.9874,0.0
40.71,-89.57,1,2,11,other,other,0.708,True,0.1911,0.1005,0.7084,0.0
40.71,-89.57,1,3,15,violent,other,0.72,False,0.2805,0.0,0.7195,0.0
40.71,-89.57,1,4,6,other,other,0.964,True,0.0,0.0359,0.9641,0.0
40.71,-89.57,1,5,7,other,other,0.964,True,0.0,0.0359,0.9641,0.0
40.71,-89.57,1,6,9,other,other,0.964,True,0.0,0.0362,0.9638,0.0
40.71,-89.57,1,7,22,other,other,0.708,True,0.1911,0.1005,0.7084,0.0
40.71,-89.57,1,8,9,other,other,0.964,True,0.0,0.0362,0.9638,0.0
40.71,-89.57,1,9,10,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.71,-89.57,1,10,8,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.71,-89.57,1,11,19,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.71,-89.57,1,12,4,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.71,-89.57,2,1,14,other,other,1.0,True,0.0,0.0,1.0,0.0
40.71,-89.57,2,2,5,other,other,0.987,True,0.0,0.0126,0.9874,0.0
40.71,-89.57,2,3,17,other,other,0.75,True,0.2504,0.0,0.7496,0.0
40.71,-89.57,2,4,24,other,other,0.962,True,0.0256,0.0123,0.9621,0.0
40.71,-89.57,2,5,4,other,other,0.987,True,0.0,0.0126,0.9874,0.0
40.71,-89.57,2,6,4,violent,violent,0.979,True,0.9792,0.0,0.0208,97.9
40.71,-89.57,2,7,17,other,other,0.964,True,0.0,0.0359,0.9641,0.0
40.71,-89.57,2,8,24,other,other,0.987,True,0.0,0.0126,0.9874,0.0
40.71,-89.57,2,9,26,other,other,0.964,True,0.0,0.0362,0.9638,0.0
40.71,-89.57,2,10,11,other,other,0.671,True,0.3286,0.0,0.6714,0.0
40.71,-89.57,2,11,20,other,other,0.987,True,0.0,0.0126,0.9874,0.0
40.71,-89.57,2,12,8,other,other,0.781,True,0.1886,0.0301,0.7813,0.0
40.71,-89.57,3,1,12,other,other,0.741,True,0.2477,0.011,0.7414,0.0
40.71,-89.57,3,2,13,other,other,0.708,True,0.1911,0.1005,0.7084,0.0
40.71,-89.57,3,3,19,other,other,0.964,True,0.0,0.0362,0.9638,0.0
40.71,-89.57,3,4,8,other,other,0.708,True,0.1911,0.1005,0.7084,0.0
40.71,-89.57,3,5,21,property,other,0.671,False,0.3286,0.0,0.6714,0.0
40.71,-89.57,3,6,29,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.71,-89.57,3,7,28,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.71,-89.57,3,8,20,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.71,-89.57,3,9,23,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.71,-89.57,3,10,5,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.71,-89.57,3,11,14,violent,violent,1.0,True,1.0,0.0,0.0,100.0
40.71,-89.57,3,12,5,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.71,-89.56,0,1,4,property,violent,0.46,False,0.4599,0.1333,0.4069,46.0
40.71,-89.56,0,2,9,other,other,0.962,True,0.0,0.0379,0.9621,0.0
40.71,-89.56,0,3,4,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.71,-89.56,0,4,8,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.71,-89.56,0,5,8,other,other,0.725,True,0.212,0.0628,0.7252,0.0
40.71,-89.56,0,6,8,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.71,-89.56,0,7,8,property,other,0.876,False,0.0,0.1242,0.8758,0.0
40.71,-89.56,0,8,7,other,violent,0.976,False,0.9763,0.0,0.0237,97.6
40.71,-89.56,0,9,4,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.71,-89.56,0,10,14,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.71,-89.56,0,11,5,other,other,0.963,True,0.0,0.0373,0.9627,0.0
40.71,-89.56,0,12,3,other,other,0.927,True,0.0,0.0734,0.9266,0.0
40.71,-89.56,1,4,3,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.71,-89.56,1,5,8,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.71,-89.56,1,7,5,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.71,-89.56,1,8,3,violent,violent,1.0,True,1.0,0.0,0.0,100.0
40.71,-89.56,1,9,3,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.71,-89.56,1,11,3,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.71,-89.56,2,2,3,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.71,-89.56,2,3,3,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.71,-89.56,2,4,9,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.71,-89.56,2,5,8,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.71,-89.56,2,6,13,other,other,0.781,True,0.1886,0.0301,0.7813,0.0
40.71,-89.56,2,7,4,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.71,-89.56,2,8,8,other,other,0.781,True,0.1886,0.0301,0.7813,0.0
40.71,-89.56,2,9,10,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.71,-89.56,2,10,3,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.71,-89.56,2,11,6,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.71,-89.56,3,4,8,violent,violent,1.0,True,1.0,0.0,0.0,100.0
40.71,-89.56,3,5,3,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.71,-89.56,3,6,6,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.71,-89.56,3,7,11,violent,violent,1.0,True,1.0,0.0,0.0,100.0
40.71,-89.56,3,8,15,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.71,-89.56,3,9,11,other,other,0.927,True,0.0373,0.0357,0.927,0.0
40.71,-89.56,3,10,6,violent,violent,0.979,True,0.9792,0.0,0.0208,97.9
40.71,-89.56,3,11,10,violent,other,0.749,False,0.2189,0.0323,0.7488,0.0
40.72,-89.74,2,8,3,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.72,-89.69,1,7,3,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.72,-89.69,2,1,3,property,other,0.876,False,0.0,0.1242,0.8758,0.0
40.72,-89.69,3,3,3,property,other,0.876,False,0.0,0.1242,0.8758,0.0
40.72,-89.66,1,4,4,other,other,0.927,True,0.0,0.0734,0.9266,0.0
40.72,-89.66,3,3,3,other,other,0.927,True,0.0,0.0734,0.9266,0.0
40.72,-89.66,3,10,4,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.72,-89.65,0,1,14,violent,violent,1.0,True,1.0,0.0,0.0,100.0
40.72,-89.65,0,2,26,violent,violent,0.952,True,0.9522,0.0181,0.0298,95.2
40.72,-89.65,0,3,43,property,other,0.826,False,0.041,0.1332,0.8258,0.0
40.72,-89.65,0,4,18,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.72,-89.65,0,5,22,violent,violent,0.976,True,0.9763,0.0,0.0237,97.6
40.72,-89.65,0,6,13,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.72,-89.65,0,7,22,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.72,-89.65,0,8,22,property,violent,0.974,False,0.9738,0.0025,0.0237,97.4
40.72,-89.65,0,9,32,property,other,0.861,False,0.0,0.1389,0.8611,0.0
40.72,-89.65,0,10,17,property,other,0.863,False,0.0,0.1374,0.8626,0.0
40.72,-89.65,0,11,18,other,other,0.688,True,0.2048,0.1077,0.6875,0.0
40.72,-89.65,0,12,35,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.72,-89.65,1,1,13,other,other,0.698,True,0.272,0.0301,0.6979,0.0
40.72,-89.65,1,2,18,violent,violent,0.72,True,0.72,0.0,0.28,72.0
40.72,-89.65,1,3,32,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.72,-89.65,1,4,16,violent,violent,1.0,True,1.0,0.0,0.0,100.0
40.72,-89.65,1,5,18,other,other,0.963,True,0.0,0.0373,0.9627,0.0
40.72,-89.65,1,6,14,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.72,-89.65,1,7,34,violent,violent,0.507,True,0.5069,0.0446,0.4485,50.7
40.72,-89.65,1,8,28,other,violent,0.619,False,0.6187,0.0,0.3813,61.9
40.72,-89.65,1,9,14,other,other,0.963,True,0.0,0.0373,0.9627,0.0
40.72,-89.65,1,10,17,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.72,-89.65,1,11,19,other,other,0.843,True,0.0379,0.1195,0.8426,0.0
40.72,-89.65,1,12,20,violent,violent,1.0,True,1.0,0.0,0.0,100.0
40.72,-89.65,2,1,26,violent,violent,0.998,True,0.998,0.0,0.002,99.8
40.72,-89.65,2,2,21,other,other,0.927,True,0.0,0.0734,0.9266,0.0
40.72,-89.65,2,3,30,other,violent,0.607,False,0.6067,0.0,0.3933,60.7
40.72,-89.65,2,4,20,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.72,-89.65,2,5,34,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.72,-89.65,2,6,15,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.72,-89.65,2,7,24,property,other,0.876,False,0.0,0.1242,0.8758,0.0
40.72,-89.65,2,8,38,other,other,0.927,True,0.0,0.0734,0.9266,0.0
40.72,-89.65,2,9,32,other,other,0.927,True,0.0,0.0734,0.9266,0.0
40.72,-89.65,2,10,20,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.72,-89.65,2,11,22,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.72,-89.65,2,12,21,other,other,0.963,True,0.0,0.0371,0.9629,0.0
40.72,-89.65,3,1,18,property,violent,0.619,False,0.6194,0.0,0.3806,61.9
40.72,-89.65,3,2,23,other,violent,1.0,False,1.0,0.0,0.0,100.0
40.72,-89.65,3,3,27,violent,violent,1.0,True,1.0,0.0,0.0,100.0
40.72,-89.65,3,4,18,violent,violent,0.977,True,0.9771,0.0,0.0229,97.7
40.72,-89.65,3,5,27,other,other,0.63,True,0.3403,0.03,0.6297,0.0
40.72,-89.65,3,6,11,property,violent,1.0,False,1.0,0.0,0.0,100.0
40.72,-89.65,3,7,31,violent,violent,1.0,True,1.0,0.0,0.0,100.0
40.72,-89.65,3,8,41,other,violent,0.522,False,0.5222,0.0158,0.462,52.2
40.72,-89.65,3,9,32,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.72,-89.65,3,10,21,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.72,-89.65,3,11,27,violent,violent,1.0,True,1.0,0.0,0.0,100.0
40.72,-89.65,3,12,35,other,other,0.843,True,0.0379,0.1195,0.8426,0.0
40.72,-89.64,0,7,4,property,property,0.519,True,0.0,0.5192,0.4808,0.0
40.72,-89.64,0,8,6,property,property,0.519,True,0.0,0.5192,0.4808,0.0
40.72,-89.64,0,10,3,property,property,0.643,True,0.0,0.6429,0.3571,0.0
40.72,-89.64,0,11,7,property,other,0.861,False,0.0,0.1389,0.8611,0.0
40.72,-89.64,1,9,5,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.72,-89.64,1,11,3,property,other,0.754,False,0.0,0.246,0.754,0.0
40.72,-89.64,1,12,3,violent,violent,1.0,True,1.0,0.0,0.0,100.0
40.72,-89.64,2,4,3,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.72,-89.64,2,6,3,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.72,-89.64,2,9,4,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.72,-89.64,3,2,3,property,other,0.865,False,0.0,0.1354,0.8646,0.0
40.72,-89.64,3,8,13,violent,violent,0.976,True,0.9763,0.0,0.0237,97.6
40.72,-89.64,3,9,5,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.72,-89.64,3,12,6,violent,violent,1.0,True,1.0,0.0,0.0,100.0
40.72,-89.63,0,1,5,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.72,-89.63,0,2,7,property,other,0.876,False,0.0,0.1242,0.8758,0.0
40.72,-89.63,0,4,11,property,other,0.876,False,0.0,0.1242,0.8758,0.0
40.72,-89.63,0,5,8,other,violent,0.607,False,0.6067,0.0,0.3933,60.7
40.72,-89.63,0,6,12,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.72,-89.63,0,7,11,other,other,0.672,True,0.215,0.113,0.672,0.0
40.72,-89.63,0,8,10,property,other,0.754,False,0.0,0.246,0.754,0.0
40.72,-89.63,0,9,12,property,other,0.754,False,0.0,0.246,0.754,0.0
40.72,-89.63,0,10,17,other,other,0.829,True,0.0412,0.1298,0.829,0.0
40.72,-89.63,0,11,9,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.72,-89.63,0,12,12,property,other,0.754,False,0.0,0.246,0.754,0.0
40.72,-89.63,1,1,4,violent,violent,1.0,True,1.0,0.0,0.0,100.0
40.72,-89.63,1,2,3,violent,violent,1.0,True,1.0,0.0,0.0,100.0
40.72,-89.63,1,3,6,violent,other,0.963,False,0.0,0.0371,0.9629,0.0
40.72,-89.63,1,5,5,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.72,-89.63,1,6,5,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.72,-89.63,1,7,17,other,other,0.853,True,0.0262,0.121,0.8528,0.0
40.72,-89.63,1,8,3,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.72,-89.63,1,9,13,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.72,-89.63,1,10,8,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.72,-89.63,1,12,3,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.72,-89.63,2,1,8,other,other,0.927,True,0.0,0.0734,0.9266,0.0
40.72,-89.63,2,2,12,other,other,0.927,True,0.0,0.0734,0.9266,0.0
40.72,-89.63,2,3,10,other,other,0.963,True,0.0,0.0373,0.9627,0.0
40.72,-89.63,2,4,11,other,other,0.963,True,0.0,0.0373,0.9627,0.0
40.72,-89.63,2,5,15,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.72,-89.63,2,6,8,property,other,0.876,False,0.0,0.1242,0.8758,0.0
40.72,-89.63,2,7,4,property,other,0.876,False,0.0,0.1242,0.8758,0.0
40.72,-89.63,2,8,14,other,violent,0.979,False,0.9792,0.0,0.0208,97.9
40.72,-89.63,2,9,12,other,other,0.865,True,0.0,0.1354,0.8646,0.0
40.72,-89.63,2,10,3,property,other,0.767,False,0.0,0.233,0.767,0.0
40.72,-89.63,2,11,10,other,violent,0.607,False,0.6067,0.0,0.3933,60.7
40.72,-89.63,2,12,5,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.72,-89.63,3,1,5,other,other,0.762,True,0.2055,0.0328,0.7617,0.0
40.72,-89.63,3,3,5,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.72,-89.63,3,4,17,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.72,-89.63,3,5,11,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.72,-89.63,3,6,15,other,other,0.726,True,0.2426,0.0313,0.7261,0.0
40.72,-89.63,3,7,5,property,other,0.63,False,0.3403,0.03,0.6297,0.0
40.72,-89.63,3,8,16,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.72,-89.63,3,9,8,violent,violent,0.979,True,0.9792,0.0,0.0208,97.9
40.72,-89.63,3,11,11,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.72,-89.63,3,12,6,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.72,-89.62,0,1,13,other,other,0.853,True,0.0262,0.121,0.8528,0.0
40.72,-89.62,0,2,3,property,other,0.861,False,0.0,0.1389,0.8611,0.0
40.72,-89.62,0,3,5,other,other,0.672,True,0.215,0.113,0.672,0.0
40.72,-89.62,0,4,3,other,other,0.754,True,0.0,0.246,0.754,0.0
40.72,-89.62,0,5,5,other,other,0.683,True,0.2519,0.0653,0.6828,0.0
40.72,-89.62,0,6,18,property,other,0.861,False,0.0,0.1389,0.8611,0.0
40.72,-89.62,0,7,16,property,other,0.876,False,0.0,0.1242,0.8758,0.0
40.72,-89.62,0,8,6,other,other,0.861,True,0.0,0.1389,0.8611,0.0
40.72,-89.62,0,9,14,property,other,0.767,False,0.0,0.233,0.767,0.0
40.72,-89.62,0,10,10,property,other,0.643,False,0.0,0.3567,0.6433,0.0
40.72,-89.62,0,11,11,other,other,0.861,True,0.0,0.1389,0.8611,0.0
40.72,-89.62,0,12,7,property,other,0.613,False,0.3557,0.0313,0.613,0.0
40.72,-89.62,1,1,7,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.72,-89.62,1,2,9,other,other,0.927,True,0.0,0.0734,0.9266,0.0
40.72,-89.62,1,3,4,violent,violent,1.0,True,1.0,0.0,0.0,100.0
40.72,-89.62,1,4,7,other,other,0.927,True,0.0,0.0734,0.9266,0.0
40.72,-89.62,1,5,10,violent,violent,1.0,True,1.0,0.0,0.0,100.0
40.72,-89.62,1,6,8,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.72,-89.62,1,7,8,other,violent,0.72,False,0.72,0.0,0.28,72.0
40.72,-89.62,1,8,7,violent,violent,1.0,True,1.0,0.0,0.0,100.0
40.72,-89.62,1,9,28,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.72,-89.62,1,10,7,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.72,-89.62,1,11,10,property,other,0.876,False,0.0,0.1242,0.8758,0.0
40.72,-89.62,1,12,18,other,other,0.739,True,0.1458,0.1157,0.7385,0.0
40.72,-89.62,2,1,14,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.72,-89.62,2,2,13,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.72,-89.62,2,3,8,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.72,-89.62,2,4,16,property,other,0.962,False,0.0,0.0379,0.9621,0.0
40.72,-89.62,2,5,9,violent,violent,0.653,True,0.6531,0.0,0.3469,65.3
40.72,-89.62,2,6,14,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.72,-89.62,2,7,6,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.72,-89.62,2,8,10,violent,violent,1.0,True,1.0,0.0,0.0,100.0
40.72,-89.62,2,9,23,other,other,0.613,True,0.3557,0.0313,0.613,0.0
40.72,-89.62,2,10,11,property,other,0.861,False,0.0,0.1389,0.8611,0.0
40.72,-89.62,2,11,8,violent,violent,1.0,True,1.0,0.0,0.0,100.0
40.72,-89.62,2,12,14,violent,violent,0.507,True,0.5069,0.0446,0.4485,50.7
40.72,-89.62,3,1,11,other,other,0.853,True,0.0262,0.121,0.8528,0.0
40.72,-89.62,3,2,10,other,other,0.761,True,0.2067,0.0328,0.7606,0.0
40.72,-89.62,3,3,8,other,other,0.861,True,0.0,0.1389,0.8611,0.0
40.72,-89.62,3,4,13,other,other,0.876,True,0.0,0.1242,0.8758,0.0
40.72,-89.62,3,5,12,other,other,0.876,True,0.0,0.1242,0.8758,0.0
