lat_bin,lon_bin,time_slot,month,total_count,dominant_category,dominance_gap,entropy,predicted_category,confidence_calibrated,correct,proba_other,proba_property,proba_violent,risk_score,city,confidence_tier
39.910000000000004,-75.16,3,11.0,27,property,0.5555555555555556,0.5297062202512142,property,0.8665,True,0.0991,0.8665,0.0344,3.4,Philadelphia,high
39.910000000000004,-75.16,3,12.0,19,property,0.10526315789473684,0.8569977547780645,property,0.8664,True,0.0992,0.8664,0.0344,3.4,Philadelphia,high
39.910000000000004,-75.15,0,3.0,10,other,0.2,0.6730116880595106,property,0.6211,False,0.3433,0.6211,0.0355,3.6,Philadelphia,medium
39.910000000000004,-75.15,0,4.0,4,property,0.0,0.6931472015900639,property,0.8654,True,0.1,0.8654,0.0346,3.5,Philadelphia,high
39.910000000000004,-75.15,0,5.0,4,property,1.0,4.3446531758480495e-08,property,0.8656,True,0.0999,0.8656,0.0345,3.5,Philadelphia,high
39.910000000000004,-75.15,0,6.0,4,property,0.0,0.6931472015900639,property,0.8656,True,0.0999,0.8656,0.0345,3.5,Philadelphia,high
39.910000000000004,-75.15,0,7.0,12,property,0.0,0.6931472015900639,property,0.8654,True,0.1,0.8654,0.0346,3.5,Philadelphia,high
39.910000000000004,-75.15,0,8.0,4,property,1.0,4.3446531758480495e-08,property,0.8022,True,0.1302,0.8022,0.0676,6.8,Philadelphia,high
39.910000000000004,-75.15,0,9.0,8,violent,0.0,0.6931472015900639,property,0.6277,False,0.3364,0.6277,0.0359,3.6,Philadelphia,medium
39.910000000000004,-75.15,0,10.0,12,violent,0.0,1.0986122886681096,property,0.6299,False,0.3346,0.6299,0.0355,3.5,Philadelphia,medium
39.910000000000004,-75.15,0,11.0,11,property,0.5454545454545454,0.7595473914748635,property,0.6225,True,0.3418,0.6225,0.0356,3.6,Philadelphia,medium
39.910000000000004,-75.15,0,12.0,9,property,0.3333333333333333,0.9950269901795212,property,0.8637,True,0.1015,0.8637,0.0348,3.5,Philadelphia,high
39.910000000000004,-75.15,1,5.0,4,property,1.0,4.3446531758480495e-08,property,0.6211,True,0.3433,0.6211,0.0355,3.6,Philadelphia,medium
39.910000000000004,-75.15,1,6.0,4,property,1.0,4.3446531758480495e-08,property,0.8657,True,0.0998,0.8657,0.0345,3.5,Philadelphia,high
39.910000000000004,-75.15,1,7.0,4,property,0.0,0.6931472015900639,property,0.6213,True,0.3432,0.6213,0.0356,3.6,Philadelphia,medium
39.910000000000004,-75.15,1,10.0,6,property,0.3333333333333333,0.6365141893815645,property,0.8657,True,0.0998,0.8657,0.0345,3.5,Philadelphia,high
39.910000000000004,-75.15,1,11.0,3,property,1.0,4.3446531758480495e-08,property,0.8657,True,0.0998,0.8657,0.0345,3.5,Philadelphia,high
39.910000000000004,-75.15,1,12.0,5,other,0.6,0.5004024447610513,property,0.8657,False,0.0998,0.8657,0.0345,3.5,Philadelphia,high
39.910000000000004,-75.15,2,1.0,8,property,1.0,4.3446531758480495e-08,property,0.8665,True,0.0991,0.8665,0.0344,3.4,Philadelphia,high
39.910000000000004,-75.15,2,2.0,10,property,0.6,0.5004024447610513,property,0.8665,True,0.0991,0.8665,0.0344,3.4,Philadelphia,high
39.910000000000004,-75.15,2,3.0,6,property,0.3333333333333333,0.6365141893815645,property,0.8665,True,0.0991,0.8665,0.0344,3.4,Philadelphia,high
39.910000000000004,-75.15,2,4.0,6,property,1.0,4.3446531758480495e-08,property,0.8666,True,0.0991,0.8666,0.0344,3.4,Philadelphia,high
39.910000000000004,-75.15,2,6.0,6,property,0.3333333333333333,0.6365141893815645,property,0.8629,True,0.1025,0.8629,0.0345,3.5,Philadelphia,high
39.910000000000004,-75.15,2,7.0,10,property,0.2,0.6730116880595106,property,0.8663,True,0.0993,0.8663,0.0344,3.4,Philadelphia,high
39.910000000000004,-75.15,2,8.0,8,property,0.5,0.5623351657797391,property,0.8205,True,0.1439,0.8205,0.0356,3.6,Philadelphia,high
39.910000000000004,-75.15,2,9.0,10,property,1.0,4.3446531758480495e-08,property,0.6222,True,0.3422,0.6222,0.0356,3.6,Philadelphia,medium
39.910000000000004,-75.15,2,10.0,9,property,1.0,4.3446531758480495e-08,property,0.8665,True,0.0991,0.8665,0.0344,3.4,Philadelphia,high
39.910000000000004,-75.15,2,11.0,5,property,0.4,0.9502705392332347,property,0.866,True,0.0995,0.866,0.0345,3.4,Philadelphia,high
39.910000000000004,-75.15,2,12.0,12,property,0.8333333333333334,0.28683600449259056,property,0.8663,True,0.0993,0.8663,0.0344,3.4,Philadelphia,high
39.910000000000004,-75.15,3,1.0,6,property,1.0,4.3446531758480495e-08,property,0.8663,True,0.0993,0.8663,0.0344,3.4,Philadelphia,high
39.910000000000004,-75.15,3,2.0,8,property,0.0,0.6931472015900639,property,0.8665,True,0.0991,0.8665,0.0344,3.4,Philadelphia,high
39.910000000000004,-75.15,3,3.0,6,property,0.3333333333333333,0.6365141893815645,property,0.6237,True,0.3406,0.6237,0.0357,3.6,Philadelphia,medium
39.910000000000004,-75.15,3,4.0,12,property,0.3333333333333333,0.6365141893815645,property,0.8657,True,0.0998,0.8657,0.0345,3.5,Philadelphia,high
39.910000000000004,-75.15,3,5.0,10,property,0.6,0.5004024447610513,property,0.8665,True,0.0991,0.8665,0.0344,3.4,Philadelphia,high
39.910000000000004,-75.15,3,6.0,6,property,0.3333333333333333,0.6365141893815645,property,0.6209,True,0.3436,0.6209,0.0355,3.6,Philadelphia,medium
39.910000000000004,-75.15,3,7.0,12,property,0.6666666666666666,0.4505612301390093,property,0.6211,True,0.3434,0.6211,0.0355,3.6,Philadelphia,medium
39.910000000000004,-75.15,3,8.0,12,violent,0.0,0.6931472015900639,property,0.7196,False,0.2317,0.7196,0.0487,4.9,Philadelphia,medium
39.910000000000004,-75.15,3,9.0,10,property,1.0,4.3446531758480495e-08,property,0.8665,True,0.0991,0.8665,0.0344,3.4,Philadelphia,high
39.910000000000004,-75.15,3,10.0,16,property,0.75,0.3767701826029325,property,0.7947,True,0.1689,0.7947,0.0363,3.6,Philadelphia,medium
39.910000000000004,-75.15,3,11.0,8,property,0.125,0.9743147528693494,property,0.8665,True,0.0991,0.8665,0.0344,3.4,Philadelphia,high
39.910000000000004,-75.15,3,12.0,12,property,0.5,0.5623351657797391,property,0.8665,True,0.0991,0.8665,0.0344,3.4,Philadelphia,high
39.910000000000004,-75.14,0,12.0,8,property,0.25,0.6615632592196847,property,0.6265,True,0.3376,0.6265,0.0359,3.6,Philadelphia,medium
39.910000000000004,-75.14,1,12.0,5,property,1.0,4.3446531758480495e-08,property,0.8217,True,0.1423,0.8217,0.036,3.6,Philadelphia,high
39.910000000000004,-75.14,2,2.0,10,property,0.2,0.6730116880595106,property,0.8664,True,0.0992,0.8664,0.0344,3.4,Philadelphia,high
39.910000000000004,-75.14,2,4.0,8,property,0.5,0.562335165779739,property,0.8664,True,0.0992,0.8664,0.0344,3.4,Philadelphia,high
39.910000000000004,-75.14,2,6.0,14,property,0.5714285714285714,0.7963116401738131,property,0.8119,True,0.1522,0.8119,0.0359,3.6,Philadelphia,high
39.910000000000004,-75.14,2,7.0,16,property,0.75,0.3767701826029325,property,0.8663,True,0.0993,0.8663,0.0344,3.4,Philadelphia,high
39.910000000000004,-75.14,2,8.0,8,property,1.0,4.3446531758480495e-08,property,0.865,True,0.1004,0.865,0.0346,3.5,Philadelphia,high
39.910000000000004,-75.14,2,10.0,11,property,1.0,4.3446531758480495e-08,property,0.8617,True,0.1034,0.8617,0.0349,3.5,Philadelphia,high
39.910000000000004,-75.14,2,11.0,13,property,0.8461538461538461,0.27118939449392054,property,0.8663,True,0.0993,0.8663,0.0344,3.4,Philadelphia,high
39.910000000000004,-75.14,2,12.0,20,property,0.6,0.5004024447610513,property,0.8663,True,0.0993,0.8663,0.0344,3.4,Philadelphia,high
39.910000000000004,-75.14,3,2.0,6,property,1.0,4.3446531758480495e-08,property,0.8664,True,0.0992,0.8664,0.0344,3.4,Philadelphia,high
39.910000000000004,-75.14,3,3.0,8,property,0.5,0.5623351657797391,property,0.8664,True,0.0992,0.8664,0.0344,3.4,Philadelphia,high
39.910000000000004,-75.14,3,4.0,12,property,0.3333333333333333,0.6365141893815645,property,0.8654,True,0.1,0.8654,0.0345,3.5,Philadelphia,high
39.910000000000004,-75.14,3,5.0,4,property,1.0,4.3446531758480495e-08,property,0.8664,True,0.0992,0.8664,0.0344,3.4,Philadelphia,high
39.910000000000004,-75.14,3,6.0,4,property,1.0,4.3446531758480495e-08,property,0.8624,True,0.1026,0.8624,0.035,3.5,Philadelphia,high
39.910000000000004,-75.14,3,7.0,8,other,0.5,0.5623351657797391,property,0.7891,False,0.1313,0.7891,0.0796,8.0,Philadelphia,medium
39.910000000000004,-75.14,3,11.0,11,property,0.6363636363636364,0.47413933430696387,property,0.8663,True,0.0993,0.8663,0.0344,3.4,Philadelphia,high
39.910000000000004,-75.14,3,12.0,4,property,1.0,4.3446531758480495e-08,property,0.8664,True,0.0992,0.8664,0.0344,3.4,Philadelphia,high
39.92,-75.25,0,2.0,6,violent,0.0,1.0986122886681096,property,0.8636,False,0.1016,0.8636,0.0348,3.5,Philadelphia,high
39.92,-75.25,0,3.0,10,other,0.4,0.9502705392332347,property,0.8586,False,0.1059,0.8586,0.0355,3.6,Philadelphia,high
39.92,-75.25,0,6.0,4,property,0.0,0.6931472015900639,property,0.7885,True,0.1316,0.7885,0.0799,8.0,Philadelphia,medium
39.92,-75.25,0,10.0,8,other,0.25,1.0397207708399179,property,0.8622,False,0.1028,0.8622,0.035,3.5,Philadelphia,high
39.92,-75.25,0,12.0,4,violent,1.0,4.3446531758480495e-08,property,0.7885,False,0.1316,0.7885,0.0799,8.0,Philadelphia,medium
39.92,-75.25,1,6.0,4,property,0.0,0.6931472015900639,property,0.8648,True,0.1006,0.8648,0.0346,3.5,Philadelphia,high
39.92,-75.25,1,11.0,4,violent,0.0,0.6931472015900639,property,0.8641,False,0.1012,0.8641,0.0347,3.5,Philadelphia,high
39.92,-75.25,2,1.0,4,property,0.0,0.6931472015900639,property,0.864,True,0.1012,0.864,0.0347,3.5,Philadelphia,high
39.92,-75.25,2,4.0,4,property,0.0,0.6931472015900639,property,0.8647,True,0.1007,0.8647,0.0346,3.5,Philadelphia,high
39.92,-75.25,2,7.0,12,property,0.3333333333333333,0.6365141893815645,property,0.8072,True,0.1366,0.8072,0.0562,5.6,Philadelphia,high
39.92,-75.25,2,8.0,8,property,0.0,0.6931472015900639,property,0.8637,True,0.1015,0.8637,0.0348,3.5,Philadelphia,high
39.92,-75.25,2,9.0,4,violent,0.0,0.6931472015900639,property,0.827,False,0.1374,0.827,0.0356,3.6,Philadelphia,high
39.92,-75.25,2,10.0,10,other,0.4,0.9502705392332347,property,0.8647,False,0.1006,0.8647,0.0346,3.5,Philadelphia,high
39.92,-75.25,2,11.0,3,other,1.0,4.34465315364359e-08,property,0.8608,False,0.104,0.8608,0.0352,3.5,Philadelphia,high
39.92,-75.25,2,12.0,5,property,0.6,0.5004024447610513,property,0.8648,True,0.1005,0.8648,0.0346,3.5,Philadelphia,high
39.92,-75.25,3,1.0,6,other,1.0,4.34465315364359e-08,property,0.865,False,0.1004,0.865,0.0346,3.5,Philadelphia,high
39.92,-75.25,3,3.0,4,property,1.0,4.3446531758480495e-08,property,0.859,True,0.1063,0.859,0.0348,3.5,Philadelphia,high
39.92,-75.25,3,4.0,4,violent,0.0,0.6931472015900639,property,0.6247,False,0.3395,0.6247,0.0358,3.6,Philadelphia,medium
39.92,-75.25,3,5.0,4,property,1.0,4.3446531758480495e-08,property,0.6204,True,0.3441,0.6204,0.0355,3.6,Philadelphia,medium
39.92,-75.25,3,8.0,12,property,0.3333333333333333,0.6365141893815645,property,0.8637,True,0.1015,0.8637,0.0348,3.5,Philadelphia,high
39.92,-75.25,3,10.0,7,property,0.14285714285714285,0.6829081257408294,property,0.7949,True,0.1687,0.7949,0.0364,3.6,Philadelphia,medium
39.92,-75.25,3,11.0,3,property,0.3333333333333333,0.6365141893815645,property,0.7886,True,0.1325,0.7886,0.0789,7.9,Philadelphia,medium
39.92,-75.25,3,12.0,9,property,0.1111111111111111,0.6869615976336276,property,0.7943,True,0.1692,0.7943,0.0365,3.6,Philadelphia,medium
39.92,-75.24,0,1.0,26,property,0.46153846153846156,0.7902679680745903,property,0.6226,True,0.3419,0.6226,0.0355,3.5,Philadelphia,medium
39.92,-75.24,0,2.0,52,other,0.46153846153846156,0.582492265025734,property,0.6226,False,0.3419,0.6226,0.0355,3.5,Philadelphia,medium
39.92,-75.24,0,3.0,18,property,0.5555555555555556,0.5297062202512142,property,0.7342,True,0.2294,0.7342,0.0364,3.6,Philadelphia,medium
39.92,-75.24,0,4.0,30,other,0.06666666666666667,0.990835386443849,property,0.6422,False,0.3223,0.6422,0.0355,3.6,Philadelphia,medium
39.92,-75.24,0,5.0,22,other,0.09090909090909091,1.0361987848192837,property,0.6204,False,0.3441,0.6204,0.0355,3.5,Philadelphia,medium
39.92,-75.24,0,6.0,26,other,0.23076923076923078,0.9839614460010255,property,0.6227,False,0.3418,0.6227,0.0355,3.5,Philadelphia,medium
39.92,-75.24,0,7.0,68,other,0.5294117647058824,0.8037421073162029,property,0.637,False,0.3273,0.637,0.0356,3.6,Philadelphia,medium
39.92,-75.24,0,8.0,42,other,0.09523809523809523,0.9989405268004005,property,0.622,False,0.3424,0.622,0.0356,3.6,Philadelphia,medium
39.92,-75.24,0,9.0,16,violent,0.0,1.0821955300387673,property,0.6234,False,0.341,0.6234,0.0355,3.6,Philadelphia,medium
39.92,-75.24,0,10.0,25,other,0.36,0.942216333812959,property,0.7496,False,0.2138,0.7496,0.0366,3.7,Philadelphia,medium
39.92,-75.24,0,11.0,39,other,0.2564102564102564,0.7604822988741512,property,0.7284,False,0.2348,0.7284,0.0368,3.7,Philadelphia,medium
39.92,-75.24,0,12.0,43,other,0.11627906976744186,0.9926664514285226,property,0.7119,False,0.2515,0.7119,0.0366,3.7,Philadelphia,medium
39.92,-75.24,1,1.0,6,other,1.0,4.34465315364359e-08,property,0.6202,False,0.3443,0.6202,0.0355,3.5,Philadelphia,medium
39.92,-75.24,1,2.0,20,other,0.2,1.0296530140645737,property,0.8643,False,0.101,0.8643,0.0347,3.5,Philadelphia,high
39.92,-75.24,1,3.0,18,other,0.3333333333333333,0.9950269901795212,property,0.8297,False,0.135,0.8297,0.0353,3.5,Philadelphia,high
39.92,-75.24,1,4.0,8,property,0.25,1.0397207708399179,property,0.8624,True,0.1026,0.8624,0.035,3.5,Philadelphia,high
39.92,-75.24,1,5.0,16,property,0.25,0.6615632592196847,property,0.6404,True,0.324,0.6404,0.0356,3.6,Philadelphia,medium
39.92,-75.24,1,6.0,14,property,0.14285714285714285,1.0789922078775833,property,0.6221,True,0.3424,0.6221,0.0354,3.5,Philadelphia,medium
39.92,-75.24,1,7.0,16,other,0.125,0.9743147528693494,property,0.8565,False,0.1088,0.8565,0.0348,3.5,Philadelphia,high
39.92,-75.24,1,8.0,14,property,0.42857142857142855,0.5982696097102534,property,0.8074,True,0.1331,0.8074,0.0595,6.0,Philadelphia,high
39.92,-75.24,1,9.0,10,property,0.4,0.9502705392332347,property,0.8648,True,0.1006,0.8648,0.0346,3.5,Philadelphia,high
39.92,-75.24,1,10.0,21,property,0.3333333333333333,0.6365141893815645,property,0.8571,True,0.1082,0.8571,0.0347,3.5,Philadelphia,high
39.92,-75.24,1,11.0,25,other,0.2,0.9978737678714716,property,0.8267,False,0.1378,0.8267,0.0354,3.5,Philadelphia,high
39.92,-75.24,1,12.0,12,other,0.16666666666666666,0.6791932870355983,property,0.8568,False,0.1084,0.8568,0.0347,3.5,Philadelphia,high
39.92,-75.24,2,1.0,26,property,0.8461538461538461,0.27118939449392054,property,0.8646,True,0.1008,0.8646,0.0346,3.5,Philadelphia,high
39.92,-75.24,2,2.0,32,other,0.25,0.6615632592196847,property,0.6687,False,0.2954,0.6687,0.0359,3.6,Philadelphia,medium
39.92,-75.24,2,3.0,62,property,0.0967741935483871,0.8826305733897795,property,0.7264,True,0.2374,0.7264,0.0362,3.6,Philadelphia,medium
39.92,-75.24,2,4.0,58,property,0.3448275862068966,0.7562833541179105,property,0.8589,True,0.1063,0.8589,0.0348,3.5,Philadelphia,high
39.92,-75.24,2,5.0,38,property,0.3157894736842105,0.8092054732283176,property,0.8589,True,0.1065,0.8589,0.0346,3.5,Philadelphia,high
39.92,-75.24,2,6.0,50,other,0.04,0.915594938493882,property,0.8654,False,0.1001,0.8654,0.0345,3.5,Philadelphia,high
39.92,-75.24,2,7.0,50,property,0.24,0.9437489523059353,property,0.6464,True,0.318,0.6464,0.0356,3.6,Philadelphia,medium
39.92,-75.24,2,8.0,64,property,0.25,0.8498770601102161,property,0.8524,True,0.1124,0.8524,0.0352,3.5,Philadelphia,high
39.92,-75.24,2,9.0,36,property,0.05555555555555555,0.8675632284814612,property,0.8645,True,0.1008,0.8645,0.0346,3.5,Philadelphia,high
39.92,-75.24,2,10.0,57,property,0.10526315789473684,0.8569977547780645,property,0.6695,True,0.2945,0.6695,0.036,3.6,Philadelphia,medium
39.92,-75.24,2,11.0,77,property,0.15584415584415584,0.9213456186345728,property,0.8642,True,0.1011,0.8642,0.0347,3.5,Philadelphia,high
39.92,-75.24,2,12.0,52,property,0.3269230769230769,0.931594160946036,property,0.7882,True,0.175,0.7882,0.0368,3.7,Philadelphia,medium
39.92,-75.24,3,1.0,54,property,0.48148148148148145,0.8655013604939206,property,0.6203,True,0.3443,0.6203,0.0355,3.5,Philadelphia,medium
39.92,-75.24,3,2.0,54,property,0.5185185185185185,0.8037121611029513,property,0.642,True,0.3223,0.642,0.0357,3.6,Philadelphia,medium
39.92,-75.24,3,3.0,52,property,0.38461538461538464,0.828392989811376,property,0.6256,True,0.3387,0.6256,0.0356,3.6,Philadelphia,medium
39.92,-75.24,3,4.0,22,property,0.18181818181818182,0.9164648855394713,property,0.623,True,0.3416,0.623,0.0355,3.5,Philadelphia,medium
39.92,-75.24,3,5.0,26,property,0.3076923076923077,0.8587409130062869,property,0.8649,True,0.1005,0.8649,0.0346,3.5,Philadelphia,high
39.92,-75.24,3,6.0,50,property,0.16,0.9622678365069894,property,0.6456,True,0.3188,0.6456,0.0356,3.6,Philadelphia,medium
39.92,-75.24,3,7.0,40,property,0.2,0.926506603289533,property,0.6505,True,0.3138,0.6505,0.0356,3.6,Philadelphia,medium
39.92,-75.24,3,8.0,38,property,0.2631578947368421,1.017164350924834,property,0.6735,True,0.2906,0.6735,0.036,3.6,Philadelphia,medium
39.92,-75.24,3,9.0,30,other,0.06666666666666667,0.6909233303461606,property,0.8193,False,0.1448,0.8193,0.0359,3.6,Philadelphia,high
39.92,-75.24,3,10.0,53,property,0.20754716981132076,1.042930728598392,property,0.6216,True,0.3428,0.6216,0.0356,3.6,Philadelphia,medium
39.92,-75.24,3,11.0,51,property,0.09803921568627451,0.9084793851707967,property,0.857,True,0.1083,0.857,0.0347,3.5,Philadelphia,high
39.92,-75.24,3,12.0,62,property,0.43548387096774194,0.6647316311522018,property,0.8655,True,0.1,0.8655,0.0345,3.5,Philadelphia,high
39.92,-75.23,0,1.0,36,property,0.05555555555555555,0.8675632284814612,property,0.621,True,0.3437,0.621,0.0354,3.5,Philadelphia,medium
39.92,-75.23,0,2.0,58,other,0.41379310344827586,0.854828639863926,property,0.6211,False,0.3435,0.6211,0.0354,3.5,Philadelphia,medium
39.92,-75.23,0,3.0,60,other,0.7,0.639031859650177,property,0.7101,False,0.2539,0.7101,0.036,3.6,Philadelphia,medium
39.92,-75.23,0,4.0,78,other,0.46153846153846156,0.7902679680745903,property,0.6186,False,0.346,0.6186,0.0354,3.5,Philadelphia,medium
39.92,-75.23,0,5.0,56,other,0.5357142857142857,0.6648642241909106,property,0.6217,False,0.3429,0.6217,0.0354,3.5,Philadelphia,medium
39.92,-75.23,0,6.0,40,other,0.05,0.8556886672556694,property,0.621,False,0.3437,0.621,0.0354,3.5,Philadelphia,medium
39.92,-75.23,0,7.0,64,other,0.25,0.9470571522825082,property,0.6212,False,0.3434,0.6212,0.0354,3.5,Philadelphia,medium
39.92,-75.23,0,8.0,30,other,0.2,0.9701157839869381,property,0.6218,False,0.3427,0.6218,0.0354,3.5,Philadelphia,medium
39.92,-75.23,0,9.0,32,other,0.3125,0.9840865030829146,property,0.6219,False,0.3426,0.6219,0.0354,3.5,Philadelphia,medium
39.92,-75.23,0,10.0,56,other,0.5178571428571429,0.8195280090854374,property,0.7131,False,0.2509,0.7131,0.036,3.6,Philadelphia,medium
39.92,-75.23,0,11.0,47,property,0.0,1.0750362977729522,property,0.6188,True,0.3458,0.6188,0.0354,3.5,Philadelphia,medium
39.92,-75.23,0,12.0,45,property,0.08888888888888889,0.9605110413662216,property,0.6186,True,0.346,0.6186,0.0354,3.5,Philadelphia,medium
39.92,-75.23,1,1.0,10,other,0.4,0.9502705392332347,property,0.8277,False,0.1374,0.8277,0.035,3.5,Philadelphia,high
39.92,-75.23,1,2.0,16,other,0.625,0.7356219397587946,property,0.6195,False,0.3451,0.6195,0.0355,3.5,Philadelphia,medium
39.92,-75.23,1,3.0,28,property,0.6428571428571429,0.6559757323365467,property,0.8658,True,0.0997,0.8658,0.0345,3.4,Philadelphia,high
39.92,-75.23,1,4.0,26,property,0.15384615384615385,0.8981370031878679,property,0.855,True,0.1103,0.855,0.0347,3.5,Philadelphia,high
39.92,-75.23,1,5.0,18,property,0.6666666666666666,0.6837389058487535,property,0.634,True,0.3306,0.634,0.0354,3.5,Philadelphia,medium
39.92,-75.23,1,6.0,22,property,0.0,1.0900596587107838,property,0.6181,True,0.3465,0.6181,0.0354,3.5,Philadelphia,medium
39.92,-75.23,1,7.0,18,property,0.3333333333333333,0.6365141893815645,property,0.8013,True,0.1633,0.8013,0.0354,3.5,Philadelphia,high
39.92,-75.23,1,8.0,26,property,0.46153846153846156,0.7902679680745903,property,0.6386,True,0.3259,0.6386,0.0355,3.5,Philadelphia,medium
39.92,-75.23,1,9.0,32,property,0.5625,0.7029189307735104,property,0.865,True,0.1004,0.865,0.0346,3.5,Philadelphia,high
39.92,-75.23,1,10.0,28,property,0.6428571428571429,0.6559757323365467,property,0.7811,True,0.1815,0.7811,0.0374,3.7,Philadelphia,medium
39.92,-75.23,1,11.0,14,property,0.07142857142857142,1.060944240790747,property,0.8025,True,0.1617,0.8025,0.0358,3.6,Philadelphia,high
39.92,-75.23,1,12.0,21,property,0.047619047619047616,0.9403716526240742,property,0.7657,True,0.1987,0.7657,0.0356,3.6,Philadelphia,medium
39.92,-75.23,2,1.0,52,property,0.34615384615384615,0.7657827233140067,property,0.8539,True,0.1111,0.8539,0.035,3.5,Philadelphia,high
39.92,-75.23,2,2.0,66,property,0.24242424242424243,0.7773098260563038,property,0.619,True,0.3456,0.619,0.0354,3.5,Philadelphia,medium
39.92,-75.23,2,3.0,76,property,0.47368421052631576,0.8246593237664704,property,0.6403,True,0.3241,0.6403,0.0356,3.6,Philadelphia,medium
39.92,-75.23,2,4.0,56,property,0.25,0.9239088809656752,property,0.8659,True,0.0997,0.8659,0.0345,3.4,Philadelphia,high
39.92,-75.23,2,5.0,64,property,0.25,0.8498770601102161,property,0.7399,True,0.2238,0.7399,0.0363,3.6,Philadelphia,medium
39.92,-75.23,2,6.0,62,property,0.3870967741935484,0.8583093118876355,property,0.8662,True,0.0993,0.8662,0.0344,3.4,Philadelphia,high
39.92,-75.23,2,7.0,62,property,0.3548387096774194,0.9138242889341586,property,0.8207,True,0.1439,0.8207,0.0354,3.5,Philadelphia,high
39.92,-75.23,2,8.0,46,property,0.2608695652173913,1.0217278604945916,property,0.8526,True,0.1124,0.8526,0.0349,3.5,Philadelphia,high
39.92,-75.23,2,9.0,76,property,0.05263157894736842,1.018219404966987,property,0.8585,True,0.1067,0.8585,0.0348,3.5,Philadelphia,high
39.92,-75.23,2,10.0,88,property,0.3522727272727273,0.8465077082707,property,0.6441,True,0.3205,0.6441,0.0355,3.5,Philadelphia,medium
39.92,-75.23,2,11.0,81,property,0.4074074074074074,0.813082901314031,property,0.8662,True,0.0994,0.8662,0.0344,3.4,Philadelphia,high
39.92,-75.23,2,12.0,66,property,0.3181818181818182,0.9369181202504687,property,0.8664,True,0.0992,0.8664,0.0344,3.4,Philadelphia,high
39.92,-75.23,3,1.0,58,other,0.034482758620689655,0.9980406958852484,property,0.6359,False,0.3286,0.6359,0.0356,3.6,Philadelphia,medium
39.92,-75.23,3,2.0,64,property,0.09375,0.9344359631484513,property,0.6635,True,0.3005,0.6635,0.036,3.6,Philadelphia,medium
39.92,-75.23,3,3.0,70,property,0.11428571428571428,0.9190814579823018,property,0.6354,True,0.3291,0.6354,0.0355,3.6,Philadelphia,medium
39.92,-75.23,3,4.0,56,property,0.0,1.064195480999044,property,0.6185,True,0.3461,0.6185,0.0354,3.5,Philadelphia,medium
39.92,-75.23,3,5.0,64,property,0.0,0.6931472015900639,property,0.624,True,0.3405,0.624,0.0355,3.6,Philadelphia,medium
39.92,-75.23,3,6.0,66,property,0.15151515151515152,0.9653353162879579,property,0.648,True,0.3165,0.648,0.0355,3.5,Philadelphia,medium
39.92,-75.23,3,7.0,60,property,0.4,0.8033149761408755,property,0.8087,True,0.1561,0.8087,0.0352,3.5,Philadelphia,high
39.92,-75.23,3,8.0,44,property,0.3181818181818182,0.7924891052673698,property,0.7087,True,0.2556,0.7087,0.0358,3.6,Philadelphia,medium
39.92,-75.23,3,9.0,38,property,0.05263157894736842,0.9551311954514641,property,0.6222,True,0.3424,0.6222,0.0354,3.5,Philadelphia,medium
39.92,-75.23,3,10.0,71,property,0.04225352112676056,0.9661136332145943,property,0.801,True,0.1632,0.801,0.0358,3.6,Philadelphia,high
39.92,-75.23,3,11.0,104,property,0.11538461538461539,0.866645832045436,property,0.7997,True,0.1648,0.7997,0.0355,3.6,Philadelphia,medium
39.92,-75.23,3,12.0,109,property,0.14678899082568808,1.048442777757212,property,0.8219,True,0.1426,0.8219,0.0355,3.6,Philadelphia,high
39.92,-75.22,0,1.0,10,property,0.4,0.9502705392332347,property,0.623,True,0.3413,0.623,0.0357,3.6,Philadelphia,medium
39.92,-75.22,0,2.0,16,other,0.75,0.3767701826029325,property,0.6956,False,0.268,0.6956,0.0364,3.6,Philadelphia,medium
39.92,-75.22,0,3.0,4,other,1.0,4.34465315364359e-08,property,0.6406,False,0.3227,0.6406,0.0367,3.7,Philadelphia,medium
39.92,-75.22,0,4.0,6,violent,0.0,1.0986122886681096,property,0.7883,False,0.132,0.7883,0.0797,8.0,Philadelphia,medium
39.92,-75.22,0,5.0,8,property,0.0,0.6931472015900639,property,0.6336,True,0.3308,0.6336,0.0357,3.6,Philadelphia,medium
39.92,-75.22,0,6.0,12,other,0.16666666666666666,1.0114042647073518,property,0.6373,False,0.3268,0.6373,0.0359,3.6,Philadelphia,medium
39.92,-75.22,0,7.0,6,property,0.3333333333333333,0.6365141893815645,property,0.6186,True,0.346,0.6186,0.0354,3.5,Philadelphia,medium
39.92,-75.22,0,8.0,4,property,1.0,4.3446531758480495e-08,property,0.7922,True,0.1576,0.7922,0.0502,5.0,Philadelphia,medium
39.92,-75.22,0,9.0,12,violent,0.0,1.0986122886681096,property,0.6191,False,0.3454,0.6191,0.0354,3.5,Philadelphia,medium
39.92,-75.22,0,10.0,6,other,0.3333333333333333,0.6365141893815645,property,0.6187,False,0.346,0.6187,0.0354,3.5,Philadelphia,medium
39.92,-75.22,0,11.0,11,property,0.6363636363636364,0.4741393343069638,property,0.6289,True,0.3357,0.6289,0.0354,3.5,Philadelphia,medium
39.92,-75.22,0,12.0,9,other,0.6666666666666666,0.6837389058487535,property,0.7108,False,0.2409,0.7108,0.0483,4.8,Philadelphia,medium
