lat_bin,lon_bin,time_slot,month,total_count,dominant_category,dominance_gap,entropy,predicted_category,confidence_calibrated,correct,proba_other,proba_property,proba_violent,risk_score,city,confidence_tier
38.83,-77.0,3,8.0,3,property,0.3333333333333333,0.6365141893815645,property,0.6269,True,0.3731,0.6269,0.0,0.0,DC,medium
38.83,-77.0,3,9.0,6,property,0.6666666666666666,0.4505612301390093,property,0.6271,True,0.3729,0.6271,0.0,0.0,DC,medium
38.83,-77.0,3,10.0,5,property,1.0,4.3446531758480495e-08,property,0.6269,True,0.3731,0.6269,0.0,0.0,DC,medium
38.83,-77.0,3,11.0,10,property,0.2,0.6730116880595105,property,0.6321,True,0.3679,0.6321,0.0,0.0,DC,medium
38.83,-77.0,3,12.0,11,property,0.8181818181818182,0.30463611876786795,property,0.6288,True,0.3712,0.6288,0.0,0.0,DC,medium
38.83,-76.99,0,1.0,4,property,0.5,0.562335165779739,property,0.6277,True,0.3723,0.6277,0.0,0.0,DC,medium
38.83,-76.99,0,2.0,3,property,0.3333333333333333,0.6365141893815645,property,0.6271,True,0.3729,0.6271,0.0,0.0,DC,medium
38.83,-76.99,0,5.0,4,property,0.5,0.562335165779739,property,0.6278,True,0.3722,0.6278,0.0,0.0,DC,medium
38.83,-76.99,0,6.0,4,property,0.5,0.562335165779739,property,0.6556,True,0.3444,0.6556,0.0,0.0,DC,medium
38.83,-76.99,0,9.0,5,property,0.2,0.6730116880595105,property,0.6271,True,0.3729,0.6271,0.0,0.0,DC,medium
38.83,-76.99,0,10.0,4,property,0.5,0.562335165779739,property,0.6278,True,0.3722,0.6278,0.0,0.0,DC,medium
38.83,-76.99,0,11.0,6,property,0.3333333333333333,0.6365141893815645,property,0.6554,True,0.3446,0.6554,0.0,0.0,DC,medium
38.83,-76.99,0,12.0,6,violent,0.0,0.6931472015900639,property,0.6274,False,0.3726,0.6274,0.0,0.0,DC,medium
38.83,-76.99,1,1.0,3,violent,0.3333333333333333,0.6365141893815645,property,0.6282,False,0.3718,0.6282,0.0,0.0,DC,medium
38.83,-76.99,1,6.0,3,property,0.3333333333333333,0.6365141893815645,property,0.6556,True,0.3444,0.6556,0.0,0.0,DC,medium
38.83,-76.99,1,10.0,6,violent,0.3333333333333333,0.6365141893815645,property,0.6557,False,0.3443,0.6557,0.0,0.0,DC,medium
38.83,-76.99,1,11.0,6,property,0.3333333333333333,0.6365141893815645,property,0.6555,True,0.3445,0.6555,0.0,0.0,DC,medium
38.83,-76.99,1,12.0,10,property,0.6,0.5004024447610512,property,0.6275,True,0.3725,0.6275,0.0,0.0,DC,medium
38.83,-76.99,2,3.0,4,property,0.5,0.562335165779739,property,0.6289,True,0.3711,0.6289,0.0,0.0,DC,medium
38.83,-76.99,2,4.0,6,property,0.3333333333333333,0.6365141893815645,property,0.6277,True,0.3723,0.6277,0.0,0.0,DC,medium
38.83,-76.99,2,5.0,3,property,1.0,4.3446531758480495e-08,property,0.6281,True,0.3719,0.6281,0.0,0.0,DC,medium
38.83,-76.99,2,6.0,4,property,0.5,0.562335165779739,property,0.6286,True,0.3714,0.6286,0.0,0.0,DC,medium
38.83,-76.99,2,8.0,6,property,1.0,4.3446531758480495e-08,property,0.6284,True,0.3716,0.6284,0.0,0.0,DC,medium
38.83,-76.99,2,9.0,6,property,0.6666666666666666,0.4505612301390093,property,0.6283,True,0.3717,0.6283,0.0,0.0,DC,medium
38.83,-76.99,2,10.0,4,property,1.0,4.3446531758480495e-08,property,0.6284,True,0.3716,0.6284,0.0,0.0,DC,medium
38.83,-76.99,2,11.0,4,property,1.0,4.3446531758480495e-08,property,0.6274,True,0.3726,0.6274,0.0,0.0,DC,medium
38.83,-76.99,2,12.0,5,property,0.2,0.6730116880595105,property,0.6293,True,0.3707,0.6293,0.0,0.0,DC,medium
38.83,-76.99,3,1.0,3,property,0.3333333333333333,0.6365141893815645,property,0.6278,True,0.3722,0.6278,0.0,0.0,DC,medium
38.83,-76.99,3,2.0,4,property,1.0,4.3446531758480495e-08,property,0.636,True,0.364,0.636,0.0,0.0,DC,medium
38.83,-76.99,3,3.0,5,property,1.0,4.3446531758480495e-08,property,0.6484,True,0.3516,0.6484,0.0,0.0,DC,medium
38.83,-76.99,3,4.0,3,property,0.3333333333333333,0.6365141893815645,property,0.6355,True,0.3645,0.6355,0.0,0.0,DC,medium
38.83,-76.99,3,5.0,3,property,0.3333333333333333,0.6365141893815645,property,0.6271,True,0.3729,0.6271,0.0,0.0,DC,medium
38.83,-76.99,3,6.0,3,property,1.0,4.3446531758480495e-08,property,0.6446,True,0.3554,0.6446,0.0,0.0,DC,medium
38.83,-76.99,3,9.0,4,property,0.5,0.562335165779739,property,0.6284,True,0.3716,0.6284,0.0,0.0,DC,medium
38.83,-76.99,3,10.0,5,property,1.0,4.3446531758480495e-08,property,0.6271,True,0.3729,0.6271,0.0,0.0,DC,medium
38.83,-76.99,3,11.0,3,property,0.3333333333333333,0.6365141893815645,property,0.6305,True,0.3695,0.6305,0.0,0.0,DC,medium
38.83,-76.99,3,12.0,8,violent,0.0,0.6931472015900639,property,0.6363,False,0.3637,0.6363,0.0,0.0,DC,medium
38.84,-77.01,1,1.0,3,violent,1.0,4.3446531758480495e-08,property,0.6267,False,0.3733,0.6267,0.0,0.0,DC,medium
38.84,-77.01,1,2.0,3,property,0.3333333333333333,0.6365141893815645,property,0.6264,True,0.3736,0.6264,0.0,0.0,DC,medium
38.84,-77.01,2,11.0,4,property,0.5,0.562335165779739,property,0.627,True,0.373,0.627,0.0,0.0,DC,medium
38.84,-77.01,3,12.0,3,property,0.3333333333333333,0.6365141893815645,property,0.6276,True,0.3724,0.6276,0.0,0.0,DC,medium
38.84,-77.0,0,1.0,8,violent,0.75,0.3767701826029325,property,0.6555,False,0.3445,0.6555,0.0,0.0,DC,medium
38.84,-77.0,0,3.0,3,property,0.3333333333333333,0.6365141893815645,property,0.6365,True,0.3635,0.6365,0.0,0.0,DC,medium
38.84,-77.0,0,4.0,5,property,0.2,0.6730116880595105,property,0.6366,True,0.3634,0.6366,0.0,0.0,DC,medium
38.84,-77.0,0,7.0,4,property,1.0,4.3446531758480495e-08,property,0.6269,True,0.3731,0.6269,0.0,0.0,DC,medium
38.84,-77.0,0,8.0,4,property,0.5,0.562335165779739,property,0.6366,True,0.3634,0.6366,0.0,0.0,DC,medium
