city,latitude,longitude,datetime,crime_category
Birmingham,33.49425819,-86.81524935,2024-02-25 14:00:00,violent
Birmingham,33.55463549,-86.84464979,2024-02-25 07:00:00,property
Birmingham,33.50769742,-86.82238252,2024-02-25 02:22:00,property
Birmingham,33.53156169,-86.80422133,2024-02-25 01:00:00,property
Birmingham,33.53156169,-86.80422133,2024-02-25 01:00:00,property
Birmingham,33.50682407,-86.84539039,2024-02-24 14:00:00,property
Birmingham,33.51094422,-86.82317201,2024-02-24 01:45:00,other
Birmingham,33.50940837,-86.83801147,2024-02-23 10:00:00,property
Birmingham,33.51528111,-86.8427507,2024-02-22 13:00:00,property
Birmingham,33.53447147,-86.79979301,2024-02-21 18:20:00,property
Birmingham,33.51207075,-86.83619995,2024-02-21 15:30:00,property
Birmingham,33.54406303,-86.79114658,2024-02-21 14:00:00,property
Birmingham,33.51167614,-86.83577461,2024-02-21 10:20:00,property
Birmingham,33.5405094,-86.75039985,2024-02-21 08:00:00,property
Birmingham,33.53916468,-86.80107055,2024-02-20 20:00:00,property
Birmingham,33.49862904,-86.88788219,2024-02-20 18:30:00,property
Birmingham,33.51207075,-86.83619995,2024-02-19 16:45:00,property
Birmingham,33.55614645,-86.81818044,2024-02-19 16:00:00,violent
Birmingham,33.50682407,-86.84539039,2024-02-19 14:00:00,property
Birmingham,33.53075561,-86.81100058,2024-02-18 14:30:00,violent
Birmingham,33.5165824,-86.80673322,2024-02-17 19:00:00,violent
Birmingham,33.56415539,-86.84719598,2024-02-16 21:00:00,property
Birmingham,33.51353809,-86.83434282,2024-02-16 17:30:00,violent
Birmingham,33.51651436,-86.81780018,2024-02-16 17:00:00,property
Birmingham,33.52801641,-86.81874388,2024-02-16 13:25:00,property
Birmingham,33.56261703,-86.81579651,2024-02-16 12:00:00,property
Birmingham,33.55610339,-86.81942794,2024-02-16 00:55:00,property
Birmingham,33.53793264,-86.809582,2024-02-16 00:00:00,property
Birmingham,33.52459303,-86.83431508,2024-02-15 14:00:00,violent
Birmingham,33.51207075,-86.83619995,2024-02-15 10:15:00,property
Birmingham,33.51207075,-86.83619995,2024-02-14 20:32:00,property
Birmingham,33.50533922,-86.8355757,2024-02-14 12:00:00,property
Birmingham,33.55065177,-86.82001482,2024-02-14 08:30:00,property
Birmingham,33.51167614,-86.83577461,2024-02-13 10:43:00,property
Birmingham,33.53328831,-86.80342459,2024-02-12 22:20:00,property
Birmingham,33.51800864,-86.80619804,2024-02-12 08:00:00,violent
Birmingham,33.47050471,-86.88473804,2024-02-12 00:00:00,property
Birmingham,33.53878369,-86.80091021,2024-02-12 00:00:00,property
Birmingham,33.52469756,-86.79425082,2024-02-11 16:30:00,property
Birmingham,33.51367882,-86.83807948,2024-02-11 15:15:00,violent
Birmingham,33.61984906,-86.85936067,2024-02-11 03:08:00,property
Birmingham,33.52633724,-86.79497481,2024-02-11 03:06:00,property
Birmingham,33.51438861,-86.84439977,2024-02-10 22:00:00,violent
Birmingham,33.50533922,-86.8355757,2024-02-10 13:00:00,property
Birmingham,33.53195085,-86.85877825,2024-02-10 04:57:00,property
Birmingham,33.52229475,-86.81288567,2024-02-09 21:30:00,property
Birmingham,33.51651436,-86.81780018,2024-02-09 03:30:00,property
Birmingham,33.51325461,-86.82063503,2024-02-08 21:50:00,violent
Birmingham,33.51207075,-86.83619995,2024-02-08 20:04:00,property
Birmingham,33.52128876,-86.80485928,2024-02-08 18:12:00,violent
Birmingham,33.50506772,-86.84851136,2024-02-08 16:46:00,property
Birmingham,33.52051616,-86.80399139,2024-02-08 09:00:00,violent
Birmingham,33.5357627,-86.82229173,2024-02-08 04:30:00,property
Birmingham,33.54345741,-86.81901484,2024-02-07 14:00:00,property
Birmingham,33.5257573,-86.80923114,2024-02-07 12:45:00,property
Birmingham,33.55088908,-86.8002819,2024-02-07 07:50:00,property
Birmingham,33.50942106,-86.8404587,2024-02-06 23:00:00,property
Birmingham,33.51207075,-86.83619995,2024-02-06 18:50:00,property
Birmingham,33.53085277,-86.79752328,2024-02-06 11:00:00,property
Birmingham,33.5419463,-86.82503867,2024-02-06 00:50:00,property
Birmingham,33.54356047,-86.82842339,2024-02-05 20:00:00,property
Birmingham,33.56710515,-86.80774203,2024-02-05 16:00:00,property
Birmingham,33.51777438,-86.80375258,2024-02-05 01:00:00,property
Birmingham,33.54617011,-86.81959062,2024-02-04 12:00:00,property
Birmingham,33.50191118,-86.88809637,2024-02-04 07:00:00,property
Birmingham,33.5321891,-86.85818893,2024-02-04 00:01:00,property
Birmingham,33.50712318,-86.83440948,2024-02-03 20:00:00,property
Birmingham,33.52296552,-86.81166006,2024-02-03 18:39:00,property
Birmingham,33.51101087,-86.81879293,2024-02-03 17:50:00,property
Birmingham,33.52051616,-86.80399139,2024-02-03 17:00:00,property
Birmingham,33.51587466,-86.83317355,2024-02-03 03:00:00,violent
Birmingham,33.51376832,-86.83600685,2024-02-02 16:10:00,violent
Birmingham,33.5059223,-86.82444576,2024-02-02 11:30:00,property
Birmingham,33.51294307,-86.80966162,2024-02-02 09:00:00,property
Birmingham,33.53345727,-86.79315859,2024-02-01 22:50:00,violent
Birmingham,33.5166994,-86.83373159,2024-02-01 12:00:00,property
Birmingham,33.52683693,-86.79958843,2024-02-01 09:00:00,property
Birmingham,33.51325461,-86.82063503,2024-02-01 07:14:00,property
Birmingham,33.55040823,-86.8189472,2024-01-31 18:45:00,property
Birmingham,33.51531252,-86.82988058,2024-01-31 12:00:00,property
Birmingham,33.50455775,-86.82583826,2024-01-31 03:00:00,property
Birmingham,33.51167614,-86.83577461,2024-01-30 18:00:00,property
Birmingham,33.51382234,-86.81034851,2024-01-29 18:00:00,property
Birmingham,33.51207075,-86.83619995,2024-01-29 17:00:00,property
Birmingham,33.51318298,-86.83276294,2024-01-29 08:00:00,property
Birmingham,33.46766723,-86.87896224,2024-01-29 04:35:00,violent
Birmingham,33.51167614,-86.83577461,2024-01-26 20:51:00,property
Birmingham,33.54339767,-86.81922208,2024-01-26 16:30:00,property
Birmingham,33.54390436,-86.8178995,2024-01-26 16:00:00,property
Birmingham,33.53664678,-86.84023475,2024-01-26 15:00:00,property
Birmingham,33.53902502,-86.81797289,2024-01-24 16:00:00,violent
Birmingham,33.56415539,-86.84719598,2024-01-23 12:30:00,property
Birmingham,33.56005762,-86.84287785,2024-01-22 09:00:00,property
Birmingham,33.52711085,-86.82083402,2024-01-22 00:10:00,property
Birmingham,33.51167614,-86.83577461,2024-01-21 17:00:00,property
Birmingham,33.52051616,-86.80399139,2024-01-20 21:00:00,property
Birmingham,33.56415539,-86.84719598,2024-01-20 00:00:00,property
Birmingham,33.57715411,-86.80532834,2024-01-19 15:00:00,property
Birmingham,33.52719029,-86.81460282,2024-01-19 10:30:00,property
Birmingham,33.51112469,-86.8125882,2024-01-19 09:15:00,property
Birmingham,33.55387917,-86.80574726,2024-01-18 23:08:00,violent
Birmingham,33.54157392,-86.79349472,2024-01-18 08:00:00,property
Birmingham,33.55142446,-86.81908699,2024-01-18 06:00:00,property
Birmingham,33.51167614,-86.83577461,2024-01-15 18:00:00,property
Birmingham,33.5397142,-86.81829212,2024-01-14 17:00:00,violent
Birmingham,33.55641346,-86.79950062,2024-01-14 12:00:00,property
Birmingham,33.52548696,-86.79811954,2024-01-14 11:40:00,property
Birmingham,33.53477673,-86.81637073,2024-01-14 10:15:00,property
Birmingham,33.51129582,-86.83671177,2024-01-13 10:00:00,property
Birmingham,33.53231695,-86.8144613,2024-01-13 07:00:00,property
Birmingham,33.53333047,-86.81242457,2024-01-12 16:00:00,property
Birmingham,33.50506772,-86.84851136,2024-01-11 23:00:00,violent
Birmingham,33.5521396,-86.82910021,2024-01-11 17:00:00,property
Birmingham,33.55332772,-86.80529639,2024-01-11 07:00:00,violent
Birmingham,33.51115315,-86.81265935,2024-01-09 19:00:00,property
Birmingham,33.56688985,-86.80920292,2024-01-09 15:00:00,property
Birmingham,33.55775256,-86.83525152,2024-01-08 07:00:00,property
Birmingham,33.50820172,-86.82571307,2024-01-07 15:00:00,property
Birmingham,33.52443558,-86.82028504,2024-01-07 12:25:00,property
Birmingham,33.51167614,-86.83577461,2024-01-07 11:42:00,property
Birmingham,33.52040198,-86.81715656,2024-01-06 22:40:00,property
Birmingham,33.5671511,-86.80725947,2024-01-06 17:00:00,property
Birmingham,33.55040823,-86.8189472,2024-01-06 11:30:00,property
Birmingham,33.55673455,-86.81509446,2024-01-05 15:35:00,property
Birmingham,33.51151445,-86.80121858,2024-01-05 07:30:00,property
Birmingham,33.51151445,-86.80121858,2024-01-05 07:30:00,property
Birmingham,33.5541488,-86.80847651,2024-01-05 07:30:00,property
Birmingham,33.50853717,-86.84893795,2024-01-03 15:33:00,violent
Birmingham,33.527562,-86.81990246,2024-01-03 00:15:00,violent
Birmingham,33.52082752,-86.80266799,2024-01-02 21:00:00,property
Birmingham,33.51207075,-86.83619995,2024-01-02 20:29:00,property
Birmingham,33.56252125,-86.83017894,2024-01-02 18:00:00,property
Birmingham,33.51555147,-86.81346718,2024-01-01 19:50:00,property
Birmingham,33.50738638,-86.87919934,2024-01-01 01:30:00,property
Birmingham,33.5509038339813,-86.800560288468,2025-01-01 00:20:00,violent
Birmingham,33.5113137086134,-86.8362386102148,2025-01-01 02:14:00,violent
Birmingham,33.5113137086134,-86.8362386102148,2025-01-01 02:15:00,violent
Birmingham,33.5113137086134,-86.8362386102148,2025-01-01 02:15:00,violent
Birmingham,33.5542346988952,-86.8182296129526,2025-01-01 13:15:00,property
Birmingham,33.5102427081718,-86.8188911151791,2025-01-01 17:10:00,property
Birmingham,33.5338319391931,-86.8117167013534,2025-01-02 08:30:00,property
Birmingham,33.5182262787345,-86.8301459554704,2025-01-02 13:46:00,violent
Birmingham,33.512942707249,-86.8096616176416,2025-01-03 11:00:00,property
Birmingham,33.512942707249,-86.8096616176416,2025-01-03 11:30:00,property
Birmingham,33.5537969491695,-86.8299943016767,2025-01-03 10:30:00,property
Birmingham,33.5559627474337,-86.8161263215653,2025-01-04 10:15:00,property
Birmingham,33.5188451693396,-86.8049528976121,2025-01-03 17:45:00,property
Birmingham,33.5545666861231,-86.8047309419586,2025-01-03 10:00:00,property
Birmingham,33.5280177044272,-86.8187426142469,2025-01-04 04:00:00,property
Birmingham,33.5071197094254,-86.8344116109612,2025-01-04 23:30:00,property
Birmingham,33.5338319391931,-86.8117167013534,2025-01-04 20:00:00,property
Birmingham,33.5338319391931,-86.8117167013534,2025-01-04 18:00:00,property
Birmingham,33.5224193319763,-86.8053800496683,2025-01-05 19:01:00,violent
Birmingham,33.5338319391931,-86.8117167013534,2025-01-05 21:00:00,property
Birmingham,33.5338319391931,-86.8117167013534,2025-01-05 21:00:00,property
Birmingham,33.5153558217273,-86.8356769121051,2025-01-06 13:25:00,violent
Birmingham,33.5153507604809,-86.8349687137056,2025-01-06 13:36:00,violent
Birmingham,33.5417427008842,-86.8016786183205,2025-01-06 20:00:00,violent
Birmingham,33.5091717094266,-86.8456706076652,2025-01-07 10:00:00,property
Birmingham,33.5298177043156,-86.8256816121857,2025-01-07 11:10:00,violent
Birmingham,33.5382744725129,-86.817416734517,2025-01-03 08:00:00,property
Birmingham,33.5551796987175,-86.8187741127466,2025-01-07 16:15:00,property
Birmingham,33.5223610532115,-86.8091428053012,2025-01-08 01:30:00,property
Birmingham,33.5640711640126,-86.8164040011272,2025-01-08 09:30:00,property
Birmingham,33.5224025644303,-86.847532313075,2025-01-06 07:20:00,property
Birmingham,33.5089467095806,-86.8484426068938,2025-01-08 18:15:00,violent
Birmingham,33.5084416805857,-86.83959955044,2025-01-09 17:00:00,property
Birmingham,33.5078354899435,-86.839254209374,2025-01-12 05:50:00,property
Birmingham,33.5161737063067,-86.8028306193967,2025-01-11 23:00:00,property
Birmingham,33.5161737063067,-86.8028306193967,2025-01-11 19:00:00,property
Birmingham,33.5322477035799,-86.8198406137043,2025-01-04 14:00:00,property
Birmingham,33.5240240606244,-86.8371580898676,2025-01-11 00:25:00,property
Birmingham,33.6198446867037,-86.8593595977033,2025-01-12 20:00:00,property
Birmingham,33.5250088824047,-86.8105081291474,2025-01-13 14:05:00,property
Birmingham,33.5563503166363,-86.8211569865326,2025-01-09 14:00:00,property
Birmingham,33.5121777076646,-86.81628561581,2025-01-15 01:59:00,violent
Birmingham,33.5120368401099,-86.8362013370347,2025-01-15 02:40:00,property
Birmingham,33.5326664117576,-86.8107802835199,2025-01-15 11:39:00,violent
Birmingham,33.5257344017251,-86.809279389586,2025-01-14 17:27:00,property
Birmingham,33.5751416941001,-86.8078211147472,2025-01-16 11:30:00,property
Birmingham,33.5249397052764,-86.8239896129317,2025-01-16 07:00:00,property
Birmingham,33.5451508783392,-86.8151872264028,2025-01-15 22:02:00,property
Birmingham,33.5168757061036,-86.8013906197656,2025-01-16 18:28:00,violent
Birmingham,33.5168757061036,-86.8013906197656,2025-01-16 18:28:00,violent
Birmingham,33.5555960399215,-86.8044980187763,2025-01-16 19:00:00,property
Birmingham,33.5128797075975,-86.8183826151785,2025-06-03 08:30:00,property
Birmingham,33.514571706767,-86.8060391185769,2025-01-16 23:00:00,property
Birmingham,33.5166915708593,-86.7993095601594,2025-01-16 23:00:00,property
Birmingham,33.511920746487,-86.8254241979999,2025-01-18 07:00:00,property
Birmingham,33.5245930331853,-86.8343150820189,2025-01-18 23:00:00,property
Birmingham,33.5205117054387,-86.8039916188306,2025-01-20 08:10:00,property
Birmingham,33.5571821345804,-86.8183165452161,2025-01-20 11:25:00,property
Birmingham,33.5143054275088,-86.8070885384313,2025-01-21 18:00:00,property
Birmingham,33.512942707249,-86.8096616176416,2025-01-21 12:00:00,property
Birmingham,33.4970026190382,-86.7953603468756,2025-01-22 16:36:00,property
Birmingham,33.5298177043156,-86.8256816121857,2025-01-21 19:30:00,property
Birmingham,33.5148468898848,-86.8378086663642,2025-01-22 18:00:00,property
Birmingham,33.5109447081433,-86.8219916142639,2025-01-22 16:20:00,property
Birmingham,33.5124708715316,-86.8200601023792,2025-01-24 00:00:00,property
Birmingham,33.5220417068036,-86.8478441063451,2025-08-11 12:00:00,property
Birmingham,33.5079747088884,-86.8251191135421,2025-01-25 14:30:00,property
Birmingham,33.5428482697296,-86.7972435077374,2025-01-25 17:00:00,property
Birmingham,33.5211707725466,-86.8082493772167,2025-01-26 15:00:00,property
Birmingham,33.5612186989701,-86.8582481012509,2025-01-24 17:00:00,property
Birmingham,33.5245748285796,-86.8200568894747,2025-01-28 17:10:00,property
Birmingham,33.5493072225054,-86.8262739930756,2025-01-29 17:00:00,property
Birmingham,33.5334357025627,-86.7998966192804,2025-01-30 09:00:00,property
Birmingham,33.5075967090829,-86.8281116127166,2025-01-29 21:30:00,property
Birmingham,33.5619655835595,-86.7984025917758,2025-01-15 17:00:00,property
Birmingham,33.5776076934352,-86.8040186156872,2025-01-27 08:00:00,property
Birmingham,33.5479847055848,-86.8054812535946,2025-01-28 09:00:00,property
Birmingham,33.5245887048025,-86.8097516169779,2025-01-31 08:57:00,property
Birmingham,33.5165301054983,-86.807001694699,2025-01-31 18:12:00,property
Birmingham,33.5090430388198,-86.8392308379621,2025-01-31 20:48:00,property
Birmingham,33.5098377093165,-86.8464491074086,2025-02-01 00:30:00,property
Birmingham,33.520256437275,-86.8040978648646,2025-02-01 14:25:00,property
Birmingham,33.5332387134951,-86.8155170600039,2025-02-03 19:30:00,property
Birmingham,33.5068518719872,-86.8368416099406,2025-02-04 07:29:00,violent
Birmingham,33.5185497061326,-86.8113041168698,2025-02-04 19:30:00,violent
Birmingham,33.5677445847632,-86.8059096710401,2025-01-02 17:00:00,property
Birmingham,33.5492396998599,-86.8160156138533,2025-02-04 17:00:00,property
Birmingham,33.5346983983008,-86.8151456827929,2025-02-05 15:30:00,property
Birmingham,33.542334116552,-86.7939200281425,2025-02-04 21:00:00,property
Birmingham,33.5120368401099,-86.8362013370347,2025-02-06 13:00:00,property
Birmingham,33.5416796994854,-86.764976628708,2025-02-03 15:00:00,property
Birmingham,33.5423486408609,-86.793919898856,2025-02-06 21:33:00,property
Birmingham,33.5197770753938,-86.8096799351381,2025-02-08 06:07:00,property
Birmingham,33.5278827042528,-86.8134731157447,2025-02-07 20:00:00,property
Birmingham,33.5415270687673,-86.803301117985,2025-02-08 12:30:00,property
Birmingham,33.5612186989701,-86.8582481012509,2025-02-08 15:00:00,property
Birmingham,33.5139998796023,-86.8326280927469,2025-02-08 18:50:00,property
Birmingham,33.5152143387366,-86.8024033567748,2025-02-08 19:50:00,property
Birmingham,33.5264877055868,-86.8405181081727,2025-02-10 20:30:00,violent
Birmingham,33.5342367029257,-86.8137116153287,2025-02-11 01:20:00,property
Birmingham,33.513536707407,-86.8170236155269,2025-02-08 11:30:00,property
Birmingham,33.541931701173,-86.8102151158954,2025-02-11 12:00:00,property
Birmingham,33.5068518719872,-86.8368416099406,2025-02-12 10:23:00,violent
Birmingham,33.5224825680199,-86.8038710523305,2025-02-06 16:27:00,property
Birmingham,33.5104450601461,-86.8224630236764,2025-02-10 23:00:00,property
Birmingham,33.5124452639795,-86.8080039887893,2025-02-10 08:00:00,property
Birmingham,33.5436777014456,-86.8268291111003,2025-02-14 11:30:00,property
Birmingham,33.5523716985577,-86.7992981184103,2025-02-13 08:00:00,property
Birmingham,33.5125197076639,-86.8181396152669,2025-02-19 01:30:00,property
Birmingham,33.5555960399215,-86.8044980187763,2025-02-18 15:05:00,property
Birmingham,33.5526146784274,-86.8073676375819,2025-02-16 21:00:00,property
Birmingham,33.5094777095106,-86.8495271065581,2025-02-19 19:00:00,property
Birmingham,33.518783705892,-86.8063271182647,2025-02-20 14:50:00,property
Birmingham,33.5316215416408,-86.8266803656268,2025-02-21 22:56:00,violent
Birmingham,33.5054817101362,-86.8439381083572,2025-02-21 21:00:00,property
Birmingham,33.5442717015071,-86.8316666096996,2025-02-22 21:33:00,violent
Birmingham,33.5746431263381,-86.8131608178021,2025-02-23 23:50:00,other
Birmingham,33.5211057054461,-86.8074341178243,2025-02-24 10:49:00,property
Birmingham,33.5076126067424,-86.8226905854841,2025-02-24 01:00:00,property
Birmingham,33.5076126067424,-86.8226905854841,2025-02-24 01:00:00,property
Birmingham,33.5129825309495,-86.8106189968616,2025-02-19 07:30:00,property
Birmingham,33.5243277045369,-86.8014176193495,2025-02-25 19:00:00,property
Birmingham,33.5158042085906,-86.801035662657,2025-02-20 22:13:00,property
Birmingham,33.5085867086131,-86.8213076145864,2025-02-27 10:00:00,violent
Birmingham,33.5532937989486,-86.7985832370876,2025-02-21 12:30:00,property
Birmingham,33.5120368401099,-86.8362013370347,2025-02-27 18:15:00,property
Birmingham,33.5264517037643,-86.7929441216301,2025-02-28 12:00:00,property
Birmingham,33.5108997082015,-86.8232606139074,2025-03-01 01:17:00,other
Birmingham,33.4375794112637,-86.8683684321029,2025-02-26 17:00:00,property
Birmingham,33.5089647095238,-86.8470656072822,2025-03-01 18:00:00,property
Birmingham,33.5120368401099,-86.8362013370347,2025-03-01 19:05:00,property
Birmingham,33.5038612893705,-86.8284265576699,2025-03-02 01:30:00,violent
Birmingham,33.5150501078608,-86.8282951352712,2025-03-02 05:30:00,property
Birmingham,33.506812612496,-86.837245421983,2025-02-28 04:00:00,property
Birmingham,33.5551976991412,-86.8298666096082,2025-03-03 22:10:00,violent
Birmingham,33.5419295570054,-86.8250680489497,2025-03-01 11:35:00,property
Birmingham,33.5209937266851,-86.8116712117619,2025-03-04 05:00:00,violent
Birmingham,33.5066661549449,-86.8246880639692,2025-02-19 08:00:00,property
Birmingham,33.5519507561582,-86.8064149544238,2025-03-05 17:29:00,property
Birmingham,33.5185819277036,-86.8102744135513,2025-03-06 16:30:00,property
Birmingham,33.522518704698,-86.795707121064,2025-03-07 01:00:00,property
Birmingham,33.512942707249,-86.8096616176416,2025-03-06 16:00:00,property
Birmingham,33.5530286984724,-86.8006706179859,2025-03-08 00:00:00,property
Birmingham,33.550399619892,-86.8189858495649,2025-03-03 08:35:00,property
Birmingham,33.5468984965168,-86.8170527875837,2025-03-04 19:00:00,property
Birmingham,33.5120368401099,-86.8362013370347,2025-03-09 15:45:00,property
Birmingham,33.5345787041289,-86.8468361059421,2025-03-09 23:00:00,property
Birmingham,33.5099907080472,-86.8142696165,2025-03-10 20:59:00,property
Birmingham,33.5139678246742,-86.8344514110936,2025-03-11 00:10:00,violent
Birmingham,33.5139678246742,-86.8344514110936,2025-03-11 00:10:00,violent
Birmingham,33.5194497054514,-86.7985106204391,2025-03-11 11:15:00,other
Birmingham,33.5169861035902,-86.820119554795,2025-03-11 14:40:00,violent
Birmingham,33.5169861035902,-86.820119554795,2025-03-11 14:40:00,violent
Birmingham,33.5317977037162,-86.8209251134223,2025-03-11 08:15:00,property
Birmingham,33.5551976991412,-86.8298666096082,2025-03-11 23:10:00,violent
Birmingham,33.5551796987175,-86.8187741127466,2025-03-13 11:30:00,property
Birmingham,33.5100731211669,-86.8364377247748,2025-03-13 09:00:00,property
Birmingham,33.539797522884,-86.8282678533195,2025-03-13 23:50:00,property
Birmingham,33.5097946248443,-86.8379938916478,2025-03-14 00:01:00,property
Birmingham,33.5539016988948,-86.8164026134877,2025-03-12 00:30:00,property
Birmingham,33.5535607196249,-86.8057577053726,2025-03-15 02:45:00,violent
Birmingham,33.5263617045115,-86.8118801162786,2025-03-15 20:40:00,property
Birmingham,33.5091065208386,-86.8392467249922,2025-03-13 07:00:00,property
Birmingham,33.5209077071215,-86.8499096058233,2025-03-17 03:00:00,violent
Birmingham,33.5142237424084,-86.8489417373457,2025-03-14 16:30:00,property
Birmingham,33.5520296990437,-86.8100531153866,2025-03-17 18:30:00,violent
Birmingham,33.5111877079922,-86.8193906149861,2025-03-17 22:30:00,property
Birmingham,33.5213487054538,-86.8089641173783,2025-03-17 11:00:00,property
Birmingham,33.5169387067244,-86.8178831150974,2025-02-27 12:00:00,property
Birmingham,33.4556318804121,-86.88717662796,2025-03-15 18:00:00,property
Birmingham,33.5084416805857,-86.83959955044,2025-03-19 01:47:00,property
Birmingham,33.5387024897318,-86.8015135893029,2025-03-18 00:00:00,property
Birmingham,33.5129787072783,-86.8106201173685,2025-03-13 10:00:00,property
Birmingham,33.5532884556011,-86.816667651565,2025-03-19 20:00:00,property
Birmingham,33.5377775279824,-86.8002321046731,2025-03-21 21:30:00,property
Birmingham,33.5095314331348,-86.8399234073623,2025-03-22 13:00:00,violent
Birmingham,33.5099907080472,-86.8142696165,2025-03-23 19:30:00,property
Birmingham,33.5268120742932,-86.7995673117464,2025-03-23 18:30:00,property
Birmingham,33.5268120742932,-86.7995673117464,2025-03-21 18:30:00,property
Birmingham,33.5296917040226,-86.8173791145407,2025-03-19 12:00:00,property
Birmingham,33.5386986987363,-86.8184090125573,2025-03-24 15:30:00,property
Birmingham,33.5542796982662,-86.8021466174996,2025-03-24 15:30:00,property
Birmingham,33.5320000293343,-86.8483199466388,2025-03-24 15:00:00,property
Birmingham,33.5117575742816,-86.8474229225521,2025-03-25 00:00:00,property
Birmingham,33.5618576971771,-86.8152236133839,2025-03-19 13:37:00,property
Birmingham,33.5111539854361,-86.8126595590786,2025-03-25 17:04:00,property
Birmingham,33.5131947071106,-86.8074386182565,2025-03-25 10:30:00,property
Birmingham,33.5149767906205,-86.8044796220524,2025-03-01 08:00:00,property
Birmingham,33.5152996128958,-86.8352429847514,2025-03-26 16:45:00,property
Birmingham,33.5099907080472,-86.8142696165,2025-03-26 21:00:00,property
Birmingham,33.5545692974667,-86.814495436394,2025-02-03 08:00:00,property
Birmingham,33.535955405019,-86.8222902731362,2025-03-28 17:00:00,property
Birmingham,33.5079747088884,-86.8251191135421,2025-03-29 07:00:00,violent
Birmingham,33.5625236976135,-86.8301771091176,2025-03-28 22:00:00,property
Birmingham,33.5625236976135,-86.8301771091176,2025-03-28 22:00:00,property
Birmingham,33.5268120742932,-86.7995673117464,2025-03-28 20:00:00,property
Birmingham,33.5141314607822,-86.8036427145644,2025-02-03 08:00:00,property
Birmingham,33.5132577076046,-86.8206371145202,2025-03-30 10:00:00,property
Birmingham,33.5151523219259,-86.8093753048373,2025-03-29 16:30:00,property
Birmingham,33.5319555896404,-86.8299271601085,2025-03-22 02:00:00,violent
Birmingham,33.5120368401099,-86.8362013370347,2025-03-31 10:55:00,property
Birmingham,33.5094957090659,-86.8380611097991,2025-04-01 16:00:00,property
Birmingham,33.5596256973426,-86.8073441157355,2025-03-20 10:00:00,property
Birmingham,33.5320367938443,-86.8586857663652,2025-04-02 19:18:00,property
Birmingham,33.552612043296,-86.8067214712711,2025-04-03 22:12:00,property
Birmingham,33.5100804524348,-86.8225523268466,2025-04-03 16:00:00,property
Birmingham,33.5317977371758,-86.8113345154636,2025-04-04 10:30:00,property
Birmingham,33.5224193319763,-86.8053800496683,2025-04-06 11:00:00,property
Birmingham,33.4889059810023,-86.7928699248124,2025-04-06 09:04:00,property
Birmingham,33.5161737063067,-86.8028306193967,2025-04-06 01:30:00,property
Birmingham,33.5680518572319,-86.8080628658413,2025-04-04 19:00:00,property
Birmingham,33.5557185518953,-86.8437242104436,2025-02-15 17:00:00,property
Birmingham,33.5191437055382,-86.7990956202904,2025-04-08 08:46:00,property
Birmingham,33.5142027069222,-86.8080551180269,2025-04-01 18:00:00,property
Birmingham,33.5499874244012,-86.8204135361581,2025-04-09 17:30:00,property
Birmingham,33.521291257998,-86.8021652487918,2025-04-09 09:00:00,property
Birmingham,33.5153847116674,-86.838032147828,2025-04-09 08:25:00,property
Birmingham,33.5413287021757,-86.8329626094947,2025-03-26 11:41:00,property
Birmingham,33.5483471256377,-86.8259656559498,2025-04-09 21:35:00,violent
Birmingham,33.5082087086959,-86.821393114583,2025-04-10 22:00:00,violent
Birmingham,33.5140227070023,-86.8091531177262,2025-04-13 02:00:00,violent
Birmingham,33.5455677010124,-86.82589761126,2025-04-13 01:00:00,property
Birmingham,33.5235840017885,-86.8377244720045,2025-04-07 08:00:00,property
Birmingham,33.5455677010124,-86.82589761126,2025-04-13 01:00:00,property
Birmingham,33.5153535677069,-86.8352421590089,2025-04-14 08:00:00,violent
Birmingham,33.5621362552122,-86.8138122706504,2025-04-12 08:00:00,property
Birmingham,33.5213487054538,-86.8089641173783,2025-04-14 15:31:00,property
Birmingham,33.5531636991184,-86.8181801130255,2025-04-14 17:18:00,property
Birmingham,33.4459107185916,-86.7372881417751,2025-04-16 04:14:00,violent
Birmingham,33.5084877094669,-86.8429751084649,2025-04-16 07:45:00,property
Birmingham,33.5200311752356,-86.8072190623857,2025-04-17 02:00:00,property
Birmingham,33.5346706251558,-86.842825020044,2025-03-26 08:00:00,property
Birmingham,33.5268120742932,-86.7995673117464,2025-04-16 14:57:00,property
Birmingham,33.5068505633375,-86.836855070342,2025-04-17 17:32:00,violent
Birmingham,33.5671516600847,-86.8072862182887,2025-04-17 16:18:00,property
Birmingham,33.5085332267739,-86.8396195152936,2025-04-17 18:30:00,property
Birmingham,33.5376837023469,-86.8175051140666,2025-04-18 22:00:00,property
Birmingham,33.505589709544,-86.8291241125402,2025-04-19 02:00:00,violent
Birmingham,33.5193057056308,-86.8023896193498,2025-04-21 09:00:00,property
Birmingham,33.5129787072783,-86.8106201173685,2025-04-21 18:34:00,property
Birmingham,33.5538455995345,-86.8057506933228,2025-04-21 19:20:00,property
Birmingham,33.5530106983455,-86.7972776189468,2025-04-21 22:00:00,property
Birmingham,33.5551976991412,-86.8298666096082,2025-04-19 15:11:00,property
Birmingham,33.5141487068905,-86.8069346183468,2025-04-22 10:00:00,property
Birmingham,33.5129787072783,-86.8106201173685,2025-04-17 13:06:00,property
Birmingham,33.5147877078952,-86.8365626099328,2025-04-21 15:00:00,property
Birmingham,33.5349165739383,-86.8270881745453,2025-04-24 11:52:00,property
