city,datetime,hour,month,weekday,crime_category,latitude,longitude
Cambridge,2024-06-19 07:00:00,7,6,2,violent,52.203523,0.124124
Cambridge,2024-06-24 04:00:00,4,6,0,violent,52.187982,0.173184
Cambridge,2024-06-25 23:00:00,23,6,1,violent,52.214989,0.14985
Cambridge,2024-06-03 23:00:00,23,6,0,violent,52.214989,0.14985
Cambridge,2024-06-28 19:00:00,19,6,4,violent,52.227077,0.145491
Cambridge,2024-06-12 22:00:00,22,6,2,violent,52.210445,0.115769
Cambridge,2024-06-03 08:00:00,8,6,0,violent,52.220259,0.117002
Cambridge,2024-06-15 03:00:00,3,6,5,violent,52.203523,0.124124
Cambridge,2024-06-17 08:00:00,8,6,0,violent,52.215155,0.109821
Cambridge,2024-06-18 11:00:00,11,6,1,violent,52.227734,0.142764
Cambridge,2024-06-07 03:00:00,3,6,4,other,52.215494,0.121504
Cambridge,2024-06-19 16:00:00,16,6,2,other,52.201557,0.161597
Cambridge,2024-06-07 19:00:00,19,6,4,other,52.190164,0.136961
Cambridge,2024-06-05 01:00:00,1,6,2,other,52.226786,0.139511
Cambridge,2024-06-26 21:00:00,21,6,2,other,52.186843,0.18808
Cambridge,2024-06-08 12:00:00,12,6,5,other,52.215762,0.13254
Cambridge,2024-06-21 14:00:00,14,6,4,other,52.235139,0.123085
Cambridge,2024-06-16 07:00:00,7,6,6,other,52.215226,0.162466
Cambridge,2024-06-16 05:00:00,5,6,6,other,52.193262,0.136745
Cambridge,2024-06-19 08:00:00,8,6,2,other,52.224761,0.114669
Cambridge,2024-06-25 21:00:00,21,6,1,other,52.224428,0.116673
Cambridge,2024-06-15 10:00:00,10,6,5,other,52.224428,0.116673
Cambridge,2024-06-07 22:00:00,22,6,4,other,52.171127,0.105441
Cambridge,2024-06-05 11:00:00,11,6,2,other,52.207382,0.124074
Cambridge,2024-06-23 20:00:00,20,6,6,other,52.185582,0.200352
Cambridge,2024-06-11 23:00:00,23,6,1,other,52.223344,0.11548
Cambridge,2024-06-10 01:00:00,1,6,0,other,52.210265,0.158404
Cambridge,2024-06-25 01:00:00,1,6,1,other,52.223291,0.143326
Cambridge,2024-06-21 10:00:00,10,6,4,other,52.230579,0.132166
Cambridge,2024-06-23 07:00:00,7,6,6,other,52.207067,0.129548
Cambridge,2024-06-27 05:00:00,5,6,3,other,52.226786,0.139511
Cambridge,2024-06-09 17:00:00,17,6,6,other,52.186185,0.146061
Cambridge,2024-06-01 21:00:00,21,6,5,other,52.204177,0.130756
Cambridge,2024-06-20 10:00:00,10,6,3,other,52.207929,0.164687
Cambridge,2024-07-01 23:00:00,23,7,0,other,52.231536,0.136401
Cambridge,2024-07-08 05:00:00,5,7,0,other,52.220331,0.115
Cambridge,2024-07-03 08:00:00,8,7,2,other,52.16952,0.109854
Cambridge,2024-07-02 21:00:00,21,7,1,other,52.196817,0.146895
Cambridge,2024-07-04 13:00:00,13,7,3,other,52.20533,0.12364
Cambridge,2024-07-27 18:00:00,18,7,5,other,52.22219,0.118148
Cambridge,2024-07-19 20:00:00,20,7,4,other,52.170213,0.104798
Cambridge,2024-07-11 05:00:00,5,7,3,other,52.223956,0.09933
Cambridge,2024-07-05 19:00:00,19,7,4,other,52.211411,0.143427
Cambridge,2024-07-24 18:00:00,18,7,2,other,52.201421,0.125173
Cambridge,2024-07-10 09:00:00,9,7,2,other,52.227835,0.127759
Cambridge,2024-07-24 13:00:00,13,7,2,other,52.201889,0.133456
Cambridge,2024-07-27 04:00:00,4,7,5,other,52.204812,0.121976
Cambridge,2024-07-23 11:00:00,11,7,1,other,52.209925,0.165209
Cambridge,2024-07-08 18:00:00,18,7,0,other,52.2216,0.143844
Cambridge,2024-07-13 01:00:00,1,7,5,other,52.190495,0.157256
Cambridge,2024-07-05 14:00:00,14,7,4,other,52.217287,0.140211
Cambridge,2024-07-26 05:00:00,5,7,4,other,52.167218,0.104335
Cambridge,2024-07-26 07:00:00,7,7,4,other,52.223956,0.09933
Cambridge,2024-07-27 13:00:00,13,7,5,other,52.191655,0.154313
Cambridge,2024-07-12 02:00:00,2,7,4,other,52.231282,0.128583
Cambridge,2024-07-27 05:00:00,5,7,5,other,52.208907,0.118234
Cambridge,2024-07-13 10:00:00,10,7,5,other,52.223956,0.09933
Cambridge,2024-07-22 08:00:00,8,7,0,other,52.22505,0.127114
Cambridge,2024-07-08 16:00:00,16,7,0,other,52.21934,0.108057
Cambridge,2024-07-15 18:00:00,18,7,0,other,52.172718,0.120082
Cambridge,2024-07-13 01:00:00,1,7,5,other,52.22584,0.126654
Cambridge,2024-07-01 07:00:00,7,7,0,other,52.234858,0.117726
Cambridge,2024-07-22 09:00:00,9,7,0,other,52.1984,0.121524
Cambridge,2024-07-06 21:00:00,21,7,5,other,52.219484,0.150419
Cambridge,2024-07-11 02:00:00,2,7,3,other,52.228415,0.119484
Cambridge,2024-07-13 09:00:00,9,7,5,other,52.214762,0.11415
Cambridge,2024-07-21 23:00:00,23,7,6,other,52.205082,0.15122
Cambridge,2024-07-20 22:00:00,22,7,5,other,52.173247,0.113614
Cambridge,2024-07-01 01:00:00,1,7,0,other,52.206339,0.151315
Cambridge,2024-07-11 06:00:00,6,7,3,other,52.214511,0.12014
Cambridge,2024-07-26 00:00:00,0,7,4,other,52.203995,0.11838
Cambridge,2024-07-11 23:00:00,23,7,3,other,52.234126,0.122949
Cambridge,2024-07-08 11:00:00,11,7,0,other,52.229939,0.143646
Cambridge,2024-07-22 04:00:00,4,7,0,other,52.187538,0.177756
Cambridge,2024-07-03 08:00:00,8,7,2,other,52.194769,0.136334
Cambridge,2024-07-28 11:00:00,11,7,6,other,52.213238,0.163042
Cambridge,2024-07-19 10:00:00,10,7,4,other,52.22843,0.136618
Cambridge,2024-07-12 11:00:00,11,7,4,other,52.186206,0.179242
Cambridge,2024-07-06 02:00:00,2,7,5,other,52.208164,0.139509
Cambridge,2024-07-28 11:00:00,11,7,6,other,52.187351,0.175684
Cambridge,2024-07-23 22:00:00,22,7,1,other,52.195979,0.136085
Cambridge,2024-07-08 23:00:00,23,7,0,other,52.222333,0.134626
Cambridge,2024-07-05 00:00:00,0,7,4,other,52.22584,0.126654
Cambridge,2024-07-10 05:00:00,5,7,2,other,52.201465,0.190437
Cambridge,2024-07-22 10:00:00,10,7,0,other,52.203995,0.11838
Cambridge,2024-07-16 01:00:00,1,7,1,other,52.175068,0.152166
Cambridge,2024-07-12 07:00:00,7,7,4,other,52.221363,0.143028
Cambridge,2024-07-17 21:00:00,21,7,2,other,52.219314,0.110766
Cambridge,2024-07-06 10:00:00,10,7,5,other,52.215226,0.162466
Cambridge,2024-07-09 11:00:00,11,7,1,other,52.207111,0.125627
Cambridge,2024-07-10 18:00:00,18,7,2,other,52.224961,0.119583
Cambridge,2024-07-20 19:00:00,19,7,5,other,52.215176,0.113657
Cambridge,2024-07-14 22:00:00,22,7,6,other,52.209925,0.165209
Cambridge,2024-07-14 08:00:00,8,7,6,other,52.194769,0.136334
Cambridge,2024-07-26 10:00:00,10,7,4,other,52.204812,0.121976
Cambridge,2024-07-17 17:00:00,17,7,2,other,52.189096,0.135331
Cambridge,2024-07-27 08:00:00,8,7,5,other,52.229847,0.140317
Cambridge,2024-07-25 14:00:00,14,7,3,other,52.208164,0.139509
Cambridge,2024-07-16 21:00:00,21,7,1,other,52.231891,0.132834
Cambridge,2024-07-04 17:00:00,17,7,3,other,52.215551,0.140699
Cambridge,2024-07-02 07:00:00,7,7,1,other,52.165457,0.108288
Cambridge,2024-07-16 03:00:00,3,7,1,other,52.214705,0.124822
Cambridge,2024-07-01 12:00:00,12,7,0,other,52.217026,0.175143
Cambridge,2024-07-03 14:00:00,14,7,2,other,52.213852,0.125803
Cambridge,2024-07-23 07:00:00,7,7,1,other,52.213852,0.125803
Cambridge,2024-07-11 15:00:00,15,7,3,other,52.231891,0.132834
Cambridge,2024-07-16 10:00:00,10,7,1,other,52.209925,0.165209
Cambridge,2024-07-26 22:00:00,22,7,4,other,52.174766,0.117649
Cambridge,2024-07-18 22:00:00,22,7,3,other,52.199829,0.138962
Cambridge,2024-07-15 12:00:00,12,7,0,other,52.225144,0.115858
Cambridge,2024-07-09 06:00:00,6,7,1,other,52.167885,0.109777
Cambridge,2024-07-12 17:00:00,17,7,4,other,52.227835,0.127759
Cambridge,2024-07-27 07:00:00,7,7,5,other,52.214281,0.122954
Cambridge,2024-07-18 01:00:00,1,7,3,other,52.169611,0.121309
Cambridge,2024-07-05 02:00:00,2,7,4,other,52.207693,0.098124
Cambridge,2024-07-24 09:00:00,9,7,2,other,52.223364,0.0957
Cambridge,2024-07-28 06:00:00,6,7,6,other,52.170213,0.104798
Cambridge,2024-07-26 22:00:00,22,7,4,other,52.212815,0.179666
Cambridge,2024-07-08 06:00:00,6,7,0,other,52.215226,0.162466
Cambridge,2024-07-03 03:00:00,3,7,2,other,52.227077,0.145491
Cambridge,2024-07-02 20:00:00,20,7,1,other,52.220596,0.174132
Cambridge,2024-07-25 22:00:00,22,7,3,other,52.190386,0.180324
Cambridge,2024-07-19 07:00:00,7,7,4,other,52.19676,0.129172
Cambridge,2024-07-08 18:00:00,18,7,0,other,52.167218,0.104335
Cambridge,2024-07-02 21:00:00,21,7,1,other,52.218536,0.086891
Cambridge,2024-07-19 11:00:00,11,7,4,other,52.200577,0.15271
Cambridge,2024-07-01 09:00:00,9,7,0,other,52.214999,0.127497
Cambridge,2024-07-27 13:00:00,13,7,5,other,52.173021,0.123197
Cambridge,2024-07-22 11:00:00,11,7,0,other,52.22512,0.098594
Cambridge,2024-07-13 20:00:00,20,7,5,other,52.198102,0.112057
Cambridge,2024-07-23 19:00:00,19,7,1,other,52.223637,0.091452
Cambridge,2024-07-20 03:00:00,3,7,5,other,52.165457,0.108288
Cambridge,2024-07-17 18:00:00,18,7,2,other,52.179876,0.094898
Cambridge,2024-07-03 06:00:00,6,7,2,other,52.21146,0.181429
Cambridge,2024-07-09 20:00:00,20,7,1,other,52.221665,0.156556
Cambridge,2024-07-05 00:00:00,0,7,4,other,52.200671,0.113715
Cambridge,2024-07-06 07:00:00,7,7,5,other,52.224394,0.141973
Cambridge,2024-07-04 10:00:00,10,7,3,other,52.235308,0.127209
Cambridge,2024-07-17 00:00:00,0,7,2,other,52.205386,0.124037
Cambridge,2024-07-21 00:00:00,0,7,6,other,52.182848,0.175098
Cambridge,2024-07-21 03:00:00,3,7,6,other,52.210438,0.170079
Cambridge,2024-07-21 03:00:00,3,7,6,other,52.208484,0.141193
Cambridge,2024-07-16 10:00:00,10,7,1,other,52.220331,0.115
Cambridge,2024-07-16 00:00:00,0,7,1,other,52.168685,0.10224
Cambridge,2024-07-22 09:00:00,9,7,0,other,52.224369,0.13692
Cambridge,2024-07-11 03:00:00,3,7,3,other,52.184097,0.149135
Cambridge,2024-07-02 22:00:00,22,7,1,other,52.207382,0.124074
Cambridge,2024-07-17 06:00:00,6,7,2,other,52.189096,0.135331
Cambridge,2024-07-15 01:00:00,1,7,0,other,52.222962,0.136648
Cambridge,2024-07-18 21:00:00,21,7,3,other,52.207489,0.1321
Cambridge,2024-07-10 12:00:00,12,7,2,other,52.170646,0.10922
Cambridge,2024-07-06 21:00:00,21,7,5,other,52.193225,0.136216
Cambridge,2024-07-21 18:00:00,18,7,6,other,52.235351,0.128294
Cambridge,2024-07-16 03:00:00,3,7,1,other,52.221401,0.154274
Cambridge,2024-07-05 05:00:00,5,7,4,other,52.188817,0.128339
Cambridge,2024-07-12 21:00:00,21,7,4,other,52.209663,0.141601
Cambridge,2024-07-28 16:00:00,16,7,6,other,52.170502,0.110778
Cambridge,2024-07-06 23:00:00,23,7,5,other,52.233658,0.117449
Cambridge,2024-07-14 08:00:00,8,7,6,other,52.169079,0.102814
Cambridge,2024-07-26 01:00:00,1,7,4,other,52.2078,0.133798
Cambridge,2024-07-23 19:00:00,19,7,1,other,52.231035,0.116314
Cambridge,2024-07-16 05:00:00,5,7,1,other,52.200537,0.148991
Cambridge,2024-07-25 17:00:00,17,7,3,other,52.196817,0.146895
Cambridge,2024-07-07 22:00:00,22,7,6,other,52.227835,0.127759
Cambridge,2024-07-02 21:00:00,21,7,1,other,52.231282,0.128583
Cambridge,2024-07-06 23:00:00,23,7,5,other,52.222592,0.155049
Cambridge,2024-07-09 14:00:00,14,7,1,other,52.226495,0.127754
Cambridge,2024-07-07 22:00:00,22,7,6,other,52.205622,0.118912
Cambridge,2024-07-02 15:00:00,15,7,1,other,52.185629,0.185197
Cambridge,2024-07-19 00:00:00,0,7,4,other,52.217195,0.172311
Cambridge,2024-07-08 09:00:00,9,7,0,other,52.196817,0.146895
Cambridge,2024-07-11 09:00:00,9,7,3,other,52.227835,0.127759
Cambridge,2024-07-25 20:00:00,20,7,3,other,52.196741,0.126757
Cambridge,2024-07-04 05:00:00,5,7,3,other,52.238009,0.078551
Cambridge,2024-07-16 22:00:00,22,7,1,other,52.207382,0.124074
Cambridge,2024-07-25 03:00:00,3,7,3,other,52.204812,0.121976
Cambridge,2024-07-18 13:00:00,13,7,3,other,52.213238,0.163042
Cambridge,2024-07-13 16:00:00,16,7,5,other,52.201006,0.156302
Cambridge,2024-07-27 02:00:00,2,7,5,other,52.200537,0.148991
Cambridge,2024-07-05 01:00:00,1,7,4,other,52.206447,0.120517
Cambridge,2024-07-27 17:00:00,17,7,5,other,52.213238,0.163042
Cambridge,2024-07-02 16:00:00,16,7,1,other,52.223718,0.151487
Cambridge,2024-07-11 12:00:00,12,7,3,other,52.194431,0.111166
Cambridge,2024-07-01 18:00:00,18,7,0,other,52.201465,0.190437
Cambridge,2024-07-13 09:00:00,9,7,5,other,52.239051,0.154323
Cambridge,2024-07-05 20:00:00,20,7,4,other,52.214281,0.122954
Cambridge,2024-07-18 21:00:00,21,7,3,other,52.194769,0.136334
Cambridge,2024-07-14 23:00:00,23,7,6,other,52.223416,0.15178
Cambridge,2024-07-13 03:00:00,3,7,5,other,52.223956,0.09933
Cambridge,2024-07-07 16:00:00,16,7,6,other,52.213211,0.147773
Cambridge,2024-07-08 15:00:00,15,7,0,other,52.204812,0.121976
Cambridge,2024-07-18 18:00:00,18,7,3,other,52.203523,0.124124
Cambridge,2024-07-07 23:00:00,23,7,6,other,52.201421,0.125173
Cambridge,2024-07-20 13:00:00,13,7,5,other,52.214999,0.127497
Cambridge,2024-07-17 19:00:00,19,7,2,other,52.218248,0.088066
Cambridge,2024-07-16 14:00:00,14,7,1,other,52.228317,0.083589
Cambridge,2024-07-11 18:00:00,18,7,3,other,52.204725,0.127796
Cambridge,2024-07-19 02:00:00,2,7,4,other,52.186296,0.172897
Cambridge,2024-07-27 19:00:00,19,7,5,other,52.19578,0.134129
Cambridge,2024-07-28 19:00:00,19,7,6,other,52.168589,0.104078
Cambridge,2024-07-01 15:00:00,15,7,0,other,52.20121,0.117765
Cambridge,2024-07-21 06:00:00,6,7,6,other,52.202252,0.1897
Cambridge,2024-07-08 17:00:00,17,7,0,other,52.204133,0.146589
Cambridge,2024-07-01 07:00:00,7,7,0,other,52.217287,0.140211
Cambridge,2024-07-09 13:00:00,13,7,1,other,52.223956,0.09933
Cambridge,2024-07-19 17:00:00,17,7,4,other,52.232672,0.119804
Cambridge,2024-07-21 00:00:00,0,7,6,other,52.217287,0.140211
Cambridge,2024-07-09 23:00:00,23,7,1,other,52.198339,0.154651
Cambridge,2024-07-21 19:00:00,19,7,6,other,52.213238,0.163042
Cambridge,2024-07-25 05:00:00,5,7,3,other,52.221401,0.154274
Cambridge,2024-07-10 12:00:00,12,7,2,other,52.182558,0.154619
Cambridge,2024-07-24 00:00:00,0,7,2,other,52.208553,0.131887
Cambridge,2024-07-23 18:00:00,18,7,1,other,52.189096,0.135331
Cambridge,2024-07-11 06:00:00,6,7,3,other,52.178308,0.060876
Cambridge,2024-07-01 22:00:00,22,7,0,other,52.209766,0.095323
Cambridge,2024-07-20 23:00:00,23,7,5,other,52.2055,0.118203
Cambridge,2024-07-25 15:00:00,15,7,3,other,52.209925,0.165209
Cambridge,2024-07-26 13:00:00,13,7,4,other,52.16629,0.123476
Cambridge,2024-07-08 01:00:00,1,7,0,other,52.204812,0.121976
Cambridge,2024-07-20 06:00:00,6,7,5,other,52.207875,0.123658
Cambridge,2024-07-12 19:00:00,19,7,4,other,52.206311,0.121593
Cambridge,2024-07-01 21:00:00,21,7,0,other,52.204215,0.121172
Cambridge,2024-07-10 19:00:00,19,7,2,other,52.237514,0.166112
Cambridge,2024-07-04 14:00:00,14,7,3,other,52.224394,0.141973
Cambridge,2024-07-15 13:00:00,13,7,0,other,52.204725,0.127796
Cambridge,2024-07-19 00:00:00,0,7,4,other,52.234126,0.122949
Cambridge,2024-07-06 16:00:00,16,7,5,other,52.193007,0.173736
Cambridge,2024-07-27 15:00:00,15,7,5,other,52.206447,0.120517
Cambridge,2024-07-05 04:00:00,4,7,4,other,52.190238,0.132796
Cambridge,2024-07-05 20:00:00,20,7,4,other,52.17336,0.112332
Cambridge,2024-07-18 23:00:00,23,7,3,other,52.230376,0.12646
Cambridge,2024-07-28 22:00:00,22,7,6,other,52.226535,0.126555
Cambridge,2024-07-03 02:00:00,2,7,2,other,52.228148,0.128843
Cambridge,2024-07-27 23:00:00,23,7,5,other,52.215155,0.109821
Cambridge,2024-07-22 19:00:00,19,7,0,other,52.203629,0.120719
Cambridge,2024-07-02 18:00:00,18,7,1,other,52.173021,0.123197
Cambridge,2024-07-04 01:00:00,1,7,3,other,52.225275,0.152368
Cambridge,2024-07-18 13:00:00,13,7,3,other,52.195307,0.136419
Cambridge,2024-07-09 22:00:00,22,7,1,other,52.206447,0.120517
Cambridge,2024-07-19 20:00:00,20,7,4,other,52.204486,0.147909
Cambridge,2024-07-26 18:00:00,18,7,4,other,52.206311,0.121593
Cambridge,2024-07-10 12:00:00,12,7,2,other,52.184475,0.163372
Cambridge,2024-07-22 12:00:00,12,7,0,other,52.223028,0.112522
Cambridge,2024-07-15 05:00:00,5,7,0,other,52.225275,0.152368
Cambridge,2024-07-01 23:00:00,23,7,0,other,52.211411,0.143427
Cambridge,2024-07-11 08:00:00,8,7,3,other,52.224192,0.149665
Cambridge,2024-07-14 19:00:00,19,7,6,other,52.215335,0.112274
Cambridge,2024-07-10 00:00:00,0,7,2,other,52.203247,0.130463
Cambridge,2024-07-19 23:00:00,23,7,4,other,52.204812,0.121976
Cambridge,2024-07-24 09:00:00,9,7,2,other,52.174318,0.123113
Cambridge,2024-07-21 02:00:00,2,7,6,other,52.201421,0.125173
Cambridge,2024-07-16 05:00:00,5,7,1,other,52.201421,0.125173
Cambridge,2024-07-08 15:00:00,15,7,0,other,52.207111,0.125627
Cambridge,2024-07-02 19:00:00,19,7,1,other,52.169478,0.096766
Cambridge,2024-07-23 05:00:00,5,7,1,other,52.20199,0.13151
Cambridge,2024-07-25 11:00:00,11,7,3,other,52.165671,0.107844
Cambridge,2024-07-07 02:00:00,2,7,6,other,52.190238,0.132796
Cambridge,2024-07-19 22:00:00,22,7,4,other,52.19676,0.129172
Cambridge,2024-07-07 17:00:00,17,7,6,other,52.20533,0.12364
Cambridge,2024-07-15 20:00:00,20,7,0,other,52.217195,0.172311
Cambridge,2024-07-08 02:00:00,2,7,0,other,52.209422,0.119092
Cambridge,2024-07-14 04:00:00,4,7,6,other,52.204215,0.121172
Cambridge,2024-07-01 18:00:00,18,7,0,other,52.198458,0.156998
Cambridge,2024-07-13 23:00:00,23,7,5,other,52.190238,0.132796
Cambridge,2024-07-03 17:00:00,17,7,2,other,52.207111,0.125627
Cambridge,2024-07-21 07:00:00,7,7,6,other,52.205386,0.124037
Cambridge,2024-07-28 23:00:00,23,7,6,other,52.2071,0.119758
Cambridge,2024-07-06 09:00:00,9,7,5,other,52.213326,0.143944
Cambridge,2024-07-19 18:00:00,18,7,4,other,52.206907,0.130462
Cambridge,2024-07-15 09:00:00,9,7,0,other,52.229811,0.080467
Cambridge,2024-07-04 20:00:00,20,7,3,other,52.219497,0.111388
Cambridge,2024-07-21 01:00:00,1,7,6,other,52.194007,0.161889
Cambridge,2024-07-03 09:00:00,9,7,2,other,52.208121,0.159135
Cambridge,2024-07-04 21:00:00,21,7,3,other,52.205753,0.147984
Cambridge,2024-07-05 17:00:00,17,7,4,property,52.202874,0.11748
Cambridge,2024-07-18 03:00:00,3,7,3,property,52.201058,0.126172
Cambridge,2024-07-26 02:00:00,2,7,4,property,52.230579,0.132166
Cambridge,2024-07-25 16:00:00,16,7,3,property,52.218251,0.103116
Cambridge,2024-07-10 23:00:00,23,7,2,property,52.195793,0.137905
Cambridge,2024-07-08 23:00:00,23,7,0,property,52.203523,0.124124
Cambridge,2024-07-12 16:00:00,16,7,4,property,52.204725,0.127796
Cambridge,2024-07-22 21:00:00,21,7,0,property,52.206455,0.121103
Cambridge,2024-07-26 11:00:00,11,7,4,property,52.20903,0.090195
Cambridge,2024-07-27 16:00:00,16,7,5,property,52.201583,0.131993
Cambridge,2024-07-03 12:00:00,12,7,2,property,52.213316,0.113569
Cambridge,2024-07-27 08:00:00,8,7,5,property,52.194769,0.136334
Cambridge,2024-07-18 00:00:00,0,7,3,property,52.196991,0.144723
Cambridge,2024-07-23 14:00:00,14,7,1,property,52.206447,0.120517
Cambridge,2024-07-08 18:00:00,18,7,0,property,52.206444,0.118219
Cambridge,2024-07-26 08:00:00,8,7,4,property,52.21728,0.086879
Cambridge,2024-07-01 16:00:00,16,7,0,property,52.195793,0.137905
Cambridge,2024-07-14 14:00:00,14,7,6,property,52.194723,0.140897
Cambridge,2024-07-22 01:00:00,1,7,0,property,52.205622,0.118912
Cambridge,2024-07-23 03:00:00,3,7,1,property,52.204083,0.134469
Cambridge,2024-07-13 06:00:00,6,7,5,property,52.204215,0.121172
Cambridge,2024-07-25 07:00:00,7,7,3,property,52.200939,0.125816
Cambridge,2024-07-12 00:00:00,0,7,4,property,52.183475,0.168371
Cambridge,2024-07-03 00:00:00,0,7,2,property,52.205004,0.110262
Cambridge,2024-07-18 04:00:00,4,7,3,property,52.209787,0.145932
Cambridge,2024-07-21 07:00:00,7,7,6,property,52.192245,0.134706
Cambridge,2024-07-13 00:00:00,0,7,5,property,52.231577,0.122183
Cambridge,2024-07-15 02:00:00,2,7,0,property,52.209787,0.145932
Cambridge,2024-07-10 21:00:00,21,7,2,property,52.204215,0.121172
Cambridge,2024-07-01 16:00:00,16,7,0,property,52.206311,0.121593
Cambridge,2024-07-06 02:00:00,2,7,5,property,52.197361,0.129786
Cambridge,2024-07-09 00:00:00,0,7,1,property,52.19939,0.112908
Cambridge,2024-07-10 03:00:00,3,7,2,property,52.209069,0.119749
Cambridge,2024-07-15 08:00:00,8,7,0,property,52.205896,0.133634
Cambridge,2024-07-09 12:00:00,12,7,1,property,52.195793,0.137905
Cambridge,2024-07-23 04:00:00,4,7,1,property,52.216447,0.115489
Cambridge,2024-07-14 13:00:00,13,7,6,property,52.205594,0.133429
Cambridge,2024-07-11 18:00:00,18,7,3,property,52.201583,0.131993
Cambridge,2024-07-07 22:00:00,22,7,6,property,52.223839,0.157672
Cambridge,2024-07-24 13:00:00,13,7,2,property,52.207804,0.136038
Cambridge,2024-07-26 21:00:00,21,7,4,property,52.204372,0.119408
Cambridge,2024-07-02 03:00:00,3,7,1,property,52.201421,0.125173
Cambridge,2024-07-14 03:00:00,3,7,6,property,52.1984,0.121524
Cambridge,2024-07-06 08:00:00,8,7,5,property,52.205622,0.118912
Cambridge,2024-07-05 01:00:00,1,7,4,property,52.200861,0.137109
Cambridge,2024-07-05 09:00:00,9,7,4,property,52.215475,0.134488
Cambridge,2024-07-19 17:00:00,17,7,4,property,52.199366,0.127262
Cambridge,2024-07-19 06:00:00,6,7,4,property,52.191801,0.140362
Cambridge,2024-07-06 20:00:00,20,7,5,property,52.206091,0.115831
Cambridge,2024-07-28 13:00:00,13,7,6,property,52.209787,0.145932
Cambridge,2024-07-26 20:00:00,20,7,4,property,52.204812,0.121976
Cambridge,2024-07-10 14:00:00,14,7,2,property,52.212786,0.111553
Cambridge,2024-07-23 09:00:00,9,7,1,property,52.201421,0.125173
Cambridge,2024-07-14 04:00:00,4,7,6,property,52.19644,0.134468
Cambridge,2024-07-17 07:00:00,7,7,2,property,52.195793,0.137905
Cambridge,2024-07-03 21:00:00,21,7,2,property,52.209925,0.165209
Cambridge,2024-07-28 20:00:00,20,7,6,property,52.194897,0.123303
Cambridge,2024-07-01 04:00:00,4,7,0,property,52.207966,0.118072
Cambridge,2024-07-10 04:00:00,4,7,2,property,52.206091,0.115831
Cambridge,2024-07-03 13:00:00,13,7,2,property,52.204215,0.121172
Cambridge,2024-07-05 00:00:00,0,7,4,property,52.205344,0.138832
Cambridge,2024-07-25 04:00:00,4,7,3,property,52.195221,0.114773
Cambridge,2024-07-19 18:00:00,18,7,4,property,52.227638,0.14806
Cambridge,2024-07-10 21:00:00,21,7,2,property,52.23255,0.116064
Cambridge,2024-07-26 11:00:00,11,7,4,property,52.194769,0.136334
Cambridge,2024-07-25 14:00:00,14,7,3,property,52.206311,0.121593
Cambridge,2024-07-16 02:00:00,2,7,1,property,52.201421,0.125173
Cambridge,2024-07-01 00:00:00,0,7,0,property,52.210019,0.117891
Cambridge,2024-07-06 23:00:00,23,7,5,property,52.211583,0.157649
Cambridge,2024-07-09 11:00:00,11,7,1,property,52.195793,0.137905
Cambridge,2024-07-28 12:00:00,12,7,6,property,52.20433,0.11724
Cambridge,2024-07-05 13:00:00,13,7,4,property,52.199829,0.138962
Cambridge,2024-07-27 09:00:00,9,7,5,property,52.197496,0.135221
Cambridge,2024-07-14 19:00:00,19,7,6,property,52.215226,0.162466
Cambridge,2024-07-10 13:00:00,13,7,2,property,52.205386,0.124037
Cambridge,2024-07-02 13:00:00,13,7,1,property,52.210261,0.093283
Cambridge,2024-07-05 12:00:00,12,7,4,property,52.201421,0.125173
Cambridge,2024-07-01 20:00:00,20,7,0,property,52.19676,0.129172
Cambridge,2024-07-25 02:00:00,2,7,3,property,52.204812,0.121976
Cambridge,2024-07-10 23:00:00,23,7,2,property,52.203247,0.130463
Cambridge,2024-07-26 18:00:00,18,7,4,property,52.196991,0.144723
Cambridge,2024-07-25 19:00:00,19,7,3,property,52.207777,0.135524
Cambridge,2024-07-22 09:00:00,9,7,0,property,52.20533,0.12364
Cambridge,2024-07-27 11:00:00,11,7,5,property,52.219342,0.086727
Cambridge,2024-07-09 22:00:00,22,7,1,property,52.234858,0.117726
Cambridge,2024-07-03 01:00:00,1,7,2,property,52.199829,0.138962
Cambridge,2024-07-15 00:00:00,0,7,0,property,52.20446,0.118051
Cambridge,2024-07-04 03:00:00,3,7,3,property,52.203523,0.124124
Cambridge,2024-07-13 07:00:00,7,7,5,property,52.172885,0.11775
Cambridge,2024-07-06 16:00:00,16,7,5,property,52.195793,0.137905
Cambridge,2024-07-20 13:00:00,13,7,5,property,52.206444,0.118219
Cambridge,2024-07-17 13:00:00,13,7,2,property,52.207966,0.118072
Cambridge,2024-07-23 18:00:00,18,7,1,property,52.224909,0.135424
Cambridge,2024-07-05 03:00:00,3,7,4,property,52.216568,0.113723
Cambridge,2024-07-15 19:00:00,19,7,0,property,52.212225,0.129267
Cambridge,2024-07-08 15:00:00,15,7,0,property,52.207515,0.127125
Cambridge,2024-07-25 18:00:00,18,7,3,property,52.213852,0.125803
Cambridge,2024-07-05 18:00:00,18,7,4,property,52.205544,0.126738
Cambridge,2024-07-24 12:00:00,12,7,2,property,52.201583,0.131993
Cambridge,2024-07-13 06:00:00,6,7,5,property,52.238818,0.15872
Cambridge,2024-07-01 23:00:00,23,7,0,property,52.215762,0.13254
Cambridge,2024-07-01 13:00:00,13,7,0,property,52.222962,0.136648
Cambridge,2024-07-07 09:00:00,9,7,6,property,52.206635,0.119077
